Iteration,File,Buffer Size,Jitter Magnitude,Policy,Base Length for Thresholding,Threshold,Decay,Average Queue Size,Std Dev Queue Size,Average Frame Time,Std Dev Frame Time,Interrupt Count,Interrupts Magnitude(ms),Interrupt Mag (ms/s),Std Interrupt Mag,Interrupt Frequency (/s)
71,jitter_values_20250227_201537.csv,2,0,E-Policy,3,600,2,1.885400792441329,0.4105731783047625,16.686039987808595,1.7399308290300004,1,33.8621,0.0088522283645889,0.0,0.0167412964611738
72,jitter_values_20250227_201701.csv,2,0,E-Policy,3,600,2,2.658640658335873,0.4761627416177502,16.685401188661995,1.7009807035302085,0,,0.0,0.0,0.0
73,jitter_values_20250227_201825.csv,2,0,E-Policy,3,600,2,1.8689423956110944,0.4297068023780762,16.684326821091133,1.8831704920694623,1,39.7609,0.107610112134654,0.0,0.0167419692204878
74,jitter_values_20250227_201949.csv,2,0,E-Policy,3,600,2,1.90740176667682,0.2909618298539835,16.67967112397198,1.7578390048465613,0,,0.0,0.0,0.0
75,jitter_values_20250227_202112.csv,2,0,E-Policy,3,600,2,1.981109079829372,0.138380896306128,16.679553229737966,1.5465903833106849,0,,0.0,0.0,0.0
76,jitter_values_20250227_202236.csv,2,0,E-Policy,3,600,2,1.240402193784278,0.4309437164800144,16.679507708714198,1.8741215767294797,0,,0.0,0.0,0.0
77,jitter_values_20250227_202400.csv,2,0,E-Policy,3,600,2,2.619018591892716,0.7316397470554133,16.685985156964342,1.7447261864956465,0,,0.0,0.0,0.0
78,jitter_values_20250227_202524.csv,2,0,E-Policy,3,600,2,2.1173422736970435,0.3482636479504158,16.68542383419689,1.9412919180196324,0,,0.0,0.0,0.0
79,jitter_values_20250227_202647.csv,2,0,E-Policy,3,600,2,1.619134673979281,0.4900467239676973,16.68125015234613,1.9256941241363568,0,,0.0,0.0,0.0
80,jitter_values_20250227_202811.csv,2,0,E-Policy,3,600,2,1.9929920780012187,0.087008633037827,16.67889753199269,1.5985156092809687,0,,0.0,0.0,0.0
81,jitter_values_20250227_202935.csv,2,0,E-Policy,3,600,2,1.9448338921060653,0.2283390013420873,16.6815050594331,1.8761730896828264,0,,0.0,0.0,0.0
82,jitter_values_20250227_203059.csv,2,0,E-Policy,3,600,2,0.990554539914686,0.0967424157901241,16.67888778184034,1.3481857955095322,0,,0.0,0.0,0.0
83,jitter_values_20250227_203222.csv,2,0,E-Policy,3,600,2,2.891496494971045,0.3110626712252439,16.685070679670833,1.303973727196727,0,,0.0,0.0,0.0
84,jitter_values_20250227_203346.csv,2,0,E-Policy,3,600,2,2.0192014629686077,0.1812812696600683,16.681774123742763,1.6401360207064015,0,,0.0,0.0,0.0
85,jitter_values_20250227_203510.csv,2,0,E-Policy,3,600,2,2.7,0.7108276857158251,16.689145731707317,1.5388868943994125,2,"34.1776, 36.3227",0.0642003540086116,1.0725499999999997,0.0334932273147823
86,jitter_values_20250227_203634.csv,2,0,E-Policy,3,600,2,1.0450944546008532,0.2298416697384268,16.681020262035346,1.852853792645943,0,,0.0,0.0,0.0
87,jitter_values_20250227_203758.csv,2,0,E-Policy,3,600,2,2.0311165344722397,0.5509794074563048,16.69363312995729,1.855638855713173,0,,0.0,0.0,0.0
88,jitter_values_20250227_203921.csv,2,0,E-Policy,3,600,2,2.1191709844559585,0.3493915203248566,16.6810715635477,1.5668612004419116,0,,0.0,0.0,0.0
89,jitter_values_20250227_204045.csv,2,0,E-Policy,3,600,2,1.5054844606946984,0.5042946555096389,16.681877422303472,1.5689958346168755,0,,0.0,0.0,0.0
90,jitter_values_20250227_204209.csv,2,0,E-Policy,3,600,2,2.816351433801098,0.9994572166156288,16.696890207443563,1.7066058637471857,1,34.318,0.0164871928885177,0.0,0.0167439445340022
91,jitter_values_20250227_204333.csv,2,0,E-Policy,3,600,2,1.9896373056994816,0.1071351841414911,16.679974215178298,1.6313005031167882,0,,0.0,0.0,0.0
92,jitter_values_20250227_204457.csv,2,0,E-Policy,3,600,2,1.8473026516306004,0.361441317162431,16.681811002743068,1.6528636441455329,1,38.5185,0.0868195564377166,0.0,0.0167438335508866
93,jitter_values_20250227_204620.csv,2,0,E-Policy,3,600,2,2.0173727522096923,0.2749776892967684,16.68546226760134,1.796567079779935,0,,0.0,0.0,0.0
94,jitter_values_20250227_204744.csv,2,0,E-Policy,3,600,2,2.2797927461139897,0.7077855924201969,16.684090917403232,2.191631028165713,0,,0.0,0.0,0.0
95,jitter_values_20250227_204908.csv,2,0,E-Policy,3,600,2,2.7935975609756096,0.4992417393990457,16.689707164634147,1.6211278516797512,1,36.7499,0.0572104990277346,0.0,0.0167450296665525
96,jitter_values_20250227_205032.csv,2,0,E-Policy,3,600,2,1.9533678756476685,0.22077005265805,16.681525906735754,1.626725236833746,0,,0.0,0.0,0.0
97,jitter_values_20250227_205155.csv,2,0,E-Policy,3,600,2,2.33160621761658,0.7356788045232404,16.685231240475467,1.9782099372970217,1,36.8337,0.0586005436764199,0.0,0.0167412618213123
98,jitter_values_20250227_205319.csv,2,0,E-Policy,3,600,2,1.9881133800670527,0.2239721930030648,16.686455044193842,1.655110037849431,0,,0.0,0.0,0.0
99,jitter_values_20250227_205443.csv,2,0,E-Policy,3,600,2,1.3775137111517368,0.4904639282806928,16.67901742839732,1.887634088121409,0,,0.0,0.0,0.0
100,jitter_values_20250227_205607.csv,2,0,E-Policy,3,600,2,1.992378048780488,0.0869836986819183,16.680963292682925,1.4975727495359348,0,,0.0,0.0,0.0
101,jitter_values_20250227_205730.csv,2,0,E-Policy,3,600,2,1.8305911029859845,0.3847950777125686,16.682848903107864,1.4417954308182104,1,34.7162,0.0231483516945427,0.0,0.0167394033077266
102,jitter_values_20250227_205854.csv,2,0,E-Policy,3,600,2,0.9643510054844608,0.244929729263839,16.67742099329677,1.7915391196305437,2,"34.7238, 34.7859",0.0475881061014298,0.0310500000000004,0.0334770105306095
103,jitter_values_20250227_210018.csv,2,0,E-Policy,3,600,2,3.101555352241537,0.8887442841414696,16.696492833180848,1.7056270277519407,0,,0.0,0.0,0.0
104,jitter_values_20250227_210142.csv,2,0,E-Policy,3,600,2,1.9856794637416209,0.1213644549875595,16.6783176416819,1.438396635325126,0,,0.0,0.0,0.0
105,jitter_values_20250227_210306.csv,2,0,E-Policy,3,600,2,1.9850655288021943,0.1309768771616135,16.679741968911916,1.5900731720249737,0,,0.0,0.0,0.0
