Iteration,File,Buffer Size,Jitter Magnitude,Policy,Base Length for Thresholding,Threshold,Decay,Average Queue Size,Std Dev Queue Size,Average Frame Time,Std Dev Frame Time,Interrupt Count,Interrupts Magnitude(ms),Interrupt Mag (ms/s),Std Interrupt Mag,Interrupt Frequency (/s)
36,jitter_values_20250227_192626.csv,2,20,E-Policy,3,600,2,3.169920683343502,0.7143744431986725,16.695410585723003,1.530943176614396,2,"36.2539, 33.4055",0.0501288430867509,1.424199999999999,0.0335003890002518
37,jitter_values_20250227_192750.csv,2,20,E-Policy,3,600,2,4.2105584375953615,1.0034608424902456,16.70411599023497,1.7580202356071055,0,,0.0,0.0,0.0
38,jitter_values_20250227_192915.csv,2,20,E-Policy,3,600,2,3.7461866992068336,0.7852833385475928,16.69962230018304,1.849953747571478,2,"35.0133, 33.751",0.0351473796715718,0.6311500000000017,0.0335114831119776
39,jitter_values_20250227_193039.csv,2,20,E-Policy,3,600,2,5.242368742368742,1.1100593778986916,16.708331318681317,1.856856876205998,1,51.7106,0.3079603033799748,0.0,0.0167576778493588
40,jitter_values_20250227_193204.csv,2,20,E-Policy,3,600,2,2.6686985675099053,0.5964517396305532,16.686018073758003,1.823106501344165,0,,0.0,0.0,0.0
41,jitter_values_20250227_193328.csv,2,20,E-Policy,3,600,2,2.1170374885705576,0.4898536380429716,16.683860134105455,1.9905821450420544,0,,0.0,0.0,0.0
42,jitter_values_20250227_193452.csv,2,20,E-Policy,3,600,2,2.8317073170731706,0.8395351607111298,16.692343963414636,1.783752675587935,2,"33.8555, 33.8337",0.0171262790812562,0.0108999999999994,0.0334977860472949
43,jitter_values_20250227_193617.csv,2,20,E-Policy,3,600,2,2.580182926829268,0.5639662321654046,16.694358048780487,1.8958152346546369,1,34.9924,0.0277767497207042,0.0,0.016742401881965
44,jitter_values_20250227_193741.csv,2,20,E-Policy,3,600,2,2.9292467215614515,0.3678612722480698,16.69138584934431,1.6510208876822146,1,51.7084,0.3077194339916827,0.0,0.0167465757125271
45,jitter_values_20250227_193905.csv,2,20,E-Policy,3,600,2,2.7646341463414634,0.6326236921643479,16.688333048780486,1.7644204637240026,1,50.8035,0.2925710818695206,0.0,0.0167468976465089
