Iteration,File,Buffer Size,Jitter Magnitude,Policy,Base Length for Thresholding,Threshold,Decay,Average Queue Size,Std Dev Queue Size,Average Frame Time,Std Dev Frame Time,Interrupt Count,Interrupts Magnitude(ms),Interrupt Mag (ms/s),Std Interrupt Mag,Interrupt Frequency (/s)
601,jitter_values_20250211_080134.csv,10,40,QM,3,600,2.0,5.239669421487603,0.9719096330093474,16.661073199527745,2.4973247931335094,1,37.7433,0.0716805343349876,0.0,0.0162542147343058
602,jitter_values_20250211_080254.csv,10,40,QM,3,600,2.0,4.753914327917282,1.0294152778014942,16.64037787296898,1.9346675273067808,3,"34.6314, 34.4027, 51.5928",0.3356236982008591,8.050127201617512,0.0488135004401814
603,jitter_values_20250211_080414.csv,10,40,QM,3,600,2.0,5.211038961038961,0.9966147517206696,16.668281729634003,1.757788603542626,1,37.4761,0.0673117685532004,0.0,0.0162480257280281
604,jitter_values_20250211_080535.csv,10,40,QM,3,600,2.0,4.681253696037848,0.9312973977431286,16.651413246599645,2.0159085965675727,2,"34.3297, 35.2549",0.0475032076411014,0.4625999999999983,0.0325595028541456
605,jitter_values_20250211_080655.csv,10,40,QM,3,600,2.0,4.708983799705449,0.937102065474395,16.66983004418262,1.8904790258742168,4,"35.5836, 35.3783, 37.7027, 33.9508",0.1505585505402271,1.3396854565531415,0.064881496417274
606,jitter_values_20250211_080815.csv,10,40,QM,3,600,2.0,4.9713695395513575,0.9272667858589636,16.662099468713105,1.9485650234328653,1,33.9115,0.0093964362077999,0.0,0.0162521424777659
607,jitter_values_20250211_080936.csv,10,40,QM,3,600,2.0,5.0478299379982285,1.059127842511058,16.671286625332154,2.008050332889208,2,"52.5001, 50.5941",0.5919034751782769,0.953000000000003,0.0324975886468661
608,jitter_values_20250211_081056.csv,10,40,QM,3,600,2.0,4.424581005586592,1.1576986588426907,16.65927274331079,3.0703618220794966,10,"100.403, 100.1226, 47.5175, 52.1957, 47.5984, 35.2486, 35.8439, 37.2593, 34.8171, 46.1438",3.3048357274393725,23.99415065504299,0.1621475569717874
609,jitter_values_20250211_081216.csv,10,40,QM,3,600,2.0,5.034839090640685,1.0187099348083049,16.664279834661944,1.7710704211733317,2,"34.4506, 33.8237",0.0261307108108714,0.3134499999999995,0.0325083238090202
610,jitter_values_20250211_081336.csv,10,40,QM,3,600,2.0,5.056620465939251,1.193286143478667,16.656522500737246,1.694558969134476,0,,0.0,0.0,0.0
