Iteration,File,Buffer Size,Jitter Magnitude,Policy,Base Length for Thresholding,Threshold,Decay,Average Queue Size,Std Dev Queue Size,Average Frame Time,Std Dev Frame Time,Interrupt Count,Interrupts Magnitude(ms),Interrupt Mag (ms/s),Std Interrupt Mag,Interrupt Frequency (/s)
651,jitter_values_20250211_090827.csv,10,20,QM,3,600,2.0,4.328221763491595,0.906497225821991,16.64163872014155,1.9356666958075248,0,,0.0,0.0,0.0
652,jitter_values_20250211_090947.csv,10,20,QM,3,600,2.0,4.605247641509434,0.7517651678450639,16.658035966981135,1.9618496909009124,0,,0.0,0.0,0.0
653,jitter_values_20250211_091107.csv,10,20,QM,3,600,2.0,4.596522251694665,1.234889681041416,16.651770792808723,1.7924857417984057,0,,0.0,0.0,0.0
654,jitter_values_20250211_091228.csv,10,20,QM,3,600,2.0,4.849056603773585,0.8821298354737095,16.66596987028302,1.8600586612373544,0,,0.0,0.0,0.0
655,jitter_values_20250211_091348.csv,10,20,QM,3,600,2.0,3.5710495283018866,1.0617720069093088,16.64966350235849,1.8344858475465533,0,,0.0,0.0,0.0
656,jitter_values_20250211_091508.csv,10,20,QM,3,600,2.0,4.152667256115532,0.7056289766947109,16.655667521367523,1.755033906233311,0,,0.0,0.0,0.0
657,jitter_values_20250211_091629.csv,10,20,QM,3,600,2.0,3.649675898644667,1.0081402608687884,16.649411638185033,1.6909801349136682,0,,0.0,0.0,0.0
658,jitter_values_20250211_091749.csv,10,20,QM,3,600,2.0,4.591511936339523,1.009365860810103,16.65172139699381,1.7375179754776846,0,,0.0,0.0,0.0
659,jitter_values_20250211_091909.csv,10,20,QM,3,600,2.0,4.359858532272326,0.7352345144929858,16.65563088712054,1.7827116772718894,0,,0.0,0.0,0.0
660,jitter_values_20250211_092029.csv,10,20,QM,3,600,2.0,4.245655375552283,0.7207513056152448,16.653204506627393,1.6612910812856654,0,,0.0,0.0,0.0
661,jitter_values_20250211_092150.csv,10,20,QM,3,600,2.0,4.959905660377358,1.0945492642876409,16.64968381485849,1.6119402631857844,0,,0.0,0.0,0.0
662,jitter_values_20250211_092310.csv,10,20,QM,3,600,2.0,4.613910993221338,1.1196444065096238,16.65543436486885,1.6177816477793971,0,,0.0,0.0,0.0
663,jitter_values_20250211_092430.csv,10,20,QM,3,600,2.0,4.737090587193863,0.8584512346038969,16.653120773089405,1.8996880010344783,0,,0.0,0.0,0.0
664,jitter_values_20250211_092550.csv,10,20,QM,3,600,2.0,4.58060713233127,0.8443422885001003,16.653438137341585,1.667431810984228,0,,0.0,0.0,0.0
665,jitter_values_20250211_092711.csv,10,20,QM,3,600,2.0,4.870539663815984,0.789340285465132,16.65919755234444,1.5394295589983653,0,,0.0,0.0,0.0
666,jitter_values_20250211_092831.csv,10,20,QM,3,600,2.0,4.347774830533451,1.1860561853282765,16.652462658414382,1.778655993431937,0,,0.0,0.0,0.0
667,jitter_values_20250211_092951.csv,10,20,QM,3,600,2.0,4.487474211612143,0.8697140968487991,16.655925523135867,1.7441010926465197,0,,0.0,0.0,0.0
668,jitter_values_20250211_093112.csv,10,20,QM,3,600,2.0,5.012393036293892,0.8609801072746599,16.658448480377693,1.8122464848494195,0,,0.0,0.0,0.0
669,jitter_values_20250211_093232.csv,10,20,QM,3,600,2.0,3.656452563347083,1.3279537461965083,16.646666411314083,1.7055467669230802,0,,0.0,0.0,0.0
670,jitter_values_20250211_093352.csv,10,20,QM,3,600,2.0,4.491155660377358,0.9607045897167542,16.65251535966981,1.792433467208845,0,,0.0,0.0,0.0
671,jitter_values_20250211_093512.csv,10,20,QM,3,600,2.0,4.52122641509434,1.082891769805059,16.650239740566036,1.648753638964987,0,,0.0,0.0,0.0
672,jitter_values_20250211_093632.csv,10,20,QM,3,600,2.0,4.598998232174425,0.7702921607836528,16.657392810842662,1.7958953959217698,0,,0.0,0.0,0.0
673,jitter_values_20250211_093753.csv,10,20,QM,3,600,2.0,4.6342182890855455,1.1536477458098893,16.649192831858407,1.6986976219319023,1,37.5815,0.0690156133254154,0.0,0.0162459784588021
674,jitter_values_20250211_093913.csv,10,20,QM,3,600,2.0,4.265546713822576,0.7107957959743716,16.656108782788092,1.895809460202206,0,,0.0,0.0,0.0
