Iteration,File,Buffer Size,Jitter Magnitude,Policy,Base Length for Thresholding,Threshold,Decay,Average Queue Size,Std Dev Queue Size,Average Frame Time,Std Dev Frame Time,Interrupt Count,Interrupts Magnitude(ms),Interrupt Mag (ms/s),Std Interrupt Mag,Interrupt Frequency (/s)
301,jitter_values_20250211_012059.csv,5,40,E-Policy,3,600,2.0,5.283402001177163,0.8356362029399734,16.68374070041201,1.973975749711173,0,,0.0,0.0,0.0
302,jitter_values_20250211_012220.csv,5,40,E-Policy,3,600,2.0,9.084610849056604,1.002608906788052,16.6908663620283,2.026356478620297,0,,0.0,0.0,0.0
303,jitter_values_20250211_012340.csv,5,40,E-Policy,3,600,2.0,6.815207780725022,1.2905150260965397,16.701200147362215,1.8567804282253997,1,35.3932,0.0334337948737418,0.0,0.016231053317906
304,jitter_values_20250211_012500.csv,5,40,E-Policy,3,600,2.0,5.415733647613435,0.959295322839266,16.699937065409546,2.0339453103712613,1,35.1598,0.0296222319738534,0.0,0.0162183319995299
305,jitter_values_20250211_012620.csv,5,40,E-Policy,3,600,2.0,5.39240506329114,0.7829762707686873,16.687180659405357,1.8397855016540337,0,,0.0,0.0,0.0
306,jitter_values_20250211_012741.csv,5,40,E-Policy,3,600,2.0,4.837503679717398,0.7138009440673733,16.684707653812186,1.6225082432981277,1,35.6641,0.037793518284939,0.0,0.0162150633246491
307,jitter_values_20250211_012901.csv,5,40,E-Policy,3,600,2.0,4.99057714958775,0.8125848262119647,16.68840058892815,2.116992972456728,0,,0.0,0.0,0.0
308,jitter_values_20250211_013021.csv,5,40,E-Policy,3,600,2.0,4.836031792758316,0.6871849226754101,16.684237856932587,1.7600109008365503,1,34.5153,0.0191673403065846,0.0,0.0162164904122323
309,jitter_values_20250211_013142.csv,5,40,E-Policy,3,600,2.0,4.585193889541715,1.013034906324527,16.674286427732078,3.0141637165459216,10,"103.9783, 44.7917, 35.883, 33.5661, 67.1261, 77.7816, 36.1893, 34.8744, 34.5808, 34.5353",2.754858890823639,23.17455747578365,0.1620760165936477
310,jitter_values_20250211_013302.csv,5,40,E-Policy,3,600,2.0,7.069575471698113,1.453656469132388,16.711319634433963,1.9209989144987207,0,,0.0,0.0,0.0
311,jitter_values_20250211_013422.csv,5,40,E-Policy,3,600,2.0,5.710541813898704,0.8072686367370718,16.686165488810364,2.0333889975410866,0,,0.0,0.0,0.0
312,jitter_values_20250211_013542.csv,5,40,E-Policy,3,600,2.0,4.796999117387467,0.7887394281510943,16.679276345984114,1.5712094199786764,0,,0.0,0.0,0.0
313,jitter_values_20250211_013703.csv,5,40,E-Policy,3,600,2.0,5.711215778628201,0.8371003219500708,16.685110862525757,1.5422751681741682,1,35.4001,0.0335120431436208,0.0,0.016214725393983
314,jitter_values_20250211_013823.csv,5,40,E-Policy,3,600,2.0,4.116539140670983,1.23340923929296,16.678674955856387,2.9338152211559927,9,"94.4313, 95.8868, 47.781, 47.7849, 33.9733, 34.755, 51.7555, 33.9075, 33.3595",2.815641183554252,23.70120506057044,0.1459429303782758
315,jitter_values_20250211_013943.csv,5,40,E-Policy,3,600,2.0,5.557092407298411,0.8430610068930777,16.68533366686286,2.5476173126439927,0,,0.0,0.0,0.0
316,jitter_values_20250211_014104.csv,5,40,E-Policy,3,600,2.0,8.613750368840366,2.1025508228005525,16.730198642667453,1.813008464068296,1,34.1083,0.0125834156762267,0.0,0.0162373777381546
317,jitter_values_20250211_014224.csv,5,40,E-Policy,3,600,2.0,4.853105681483662,0.7099535758185421,16.68005001471887,1.325396479744677,0,,0.0,0.0,0.0
318,jitter_values_20250211_014344.csv,5,40,E-Policy,3,600,2.0,5.605828672357963,0.8674191361053641,16.687059140418015,2.2381703453193347,1,34.4524,0.0181434297208051,0.0,0.0162130113155124
319,jitter_values_20250211_014504.csv,5,40,E-Policy,3,600,2.0,7.8606774668630335,0.6790710060798036,16.67977110456554,1.6441677447977745,0,,0.0,0.0,0.0
320,jitter_values_20250211_014625.csv,5,40,E-Policy,3,600,2.0,5.425080953782749,0.9170841381638034,16.683643391227555,1.9897894031056311,1,34.1549,0.0133199455008391,0.0,0.0162128733429075
321,jitter_values_20250211_014745.csv,5,40,E-Policy,3,600,2.0,4.861683343143025,0.680912470978687,16.684429958799292,1.7330514880263048,0,,0.0,0.0,0.0
