2.01917970227078, 16.4267,2.1836245986633, 11.3433,1,16.4267,9,8.492467,2.143133
2.0349206016399, 17.4956,2.20176249882206, 16.6547,2,16.96115,9,-29.26317,0.240333
2.0512368013151, 15.8358,2.2180327991955, 17.9413,3,16.58603,9,16.33947,0.080566
2.06906890170649, 16.5355,2.23301969887689, 13.1592,4,16.5734,9,16.11803,-0.575501
2.084554401692, 16.8393,2.25097539881244, 19.8075,5,16.62658,9,16.2576,-1.049468
2.10260600177571, 16.786,2.26803949894384, 15.2113,6,16.65315,9,16.94937,-0.646735
2.11799220135435, 14.9812,2.28485569963232, 18.5168,7,16.4143,9,17.42174,0.535598
2.13438980048522, 16.7786,2.30269970046356, 16.0575,8,16.45984,9,17.0141,-1.053769
2.15057459985837, 16.6027,2.31702410010621, 16.0888,9,16.47571,9,15.82727,-0.888236
2.16984139895067, 18.1267,2.336328800302, 17.5405,10,16.64081,9,15.77874,-0.380503
2.1836245986633, 16.9114,2.35125479986891, 15.4607,10,16.66541,9,17.1608,-0.91427
2.20176249882206, 16.6035,2.36733059911057, 17.3295,10,16.66025,9,16.67967,0.617863
2.2180327991955, 16.1567,2.38511569937691, 16.0676,10,16.62152,9,17.17274,-0.938304
2.23301969887689, 16.7705,2.4010448991321, 17.4838,10,16.63216,9,15.5546,-0.174967
2.25097539881244, 22.0393,2.41903979843482, 16.6404,10,16.99263,9,-53.86633,-1.770534
2.26803949894384, 11.3279,2.43394779833034, 16.3308,10,16.63859,9,6.406667,-0.528601
2.28485569963232, 14.9721,2.45000299857929, 14.3555,10,16.54056,9,9.988834,-1.112368
2.30269970046356, 18.6828,2.46801019879058, 19.8772,10,16.65957,9,9.671901,-0.286435
2.31702410010621, 15.9283,2.48514059791341, 17.3074,10,16.62108,9,9.803768,-0.000702
2.336328800302, 17.7531,2.50119439745322, 14.1905,10,16.67768,9,10.84344,0.282931
2.35125479986891, 15.6377,2.51747879805043, 17.9163,10,16.62816,9,11.7406,-0.234036
2.36733059911057, 17.03,2.53495119744912, 15.8106,10,16.64643,9,8.049169,-0.152403
2.38511569937691, 16.61,2.5510061965324, 17.6353,10,16.64484,9,8.933636,-1.21037
2.4010448991321, 17.243,2.56905469717458, 16.333,10,16.66977,9,9.662703,-0.726637
2.41903979843482, 16.7383,2.58322879718617, 15.8405,10,16.67251,9,9.69297,0.085296
2.43394779833034, 17.4449,2.60084159718826, 16.0777,10,16.70222,9,11.06894,-0.116771
2.45000299857929, 15.7276,2.61791599774733, 18.6387,10,16.66612,9,10.3129,1.061462
2.46801019879058, 14.9689,2.63466129684821, 15.1766,10,16.6055,9,8.902171,-0.232805
2.48514059791341, 17.4957,2.6502009970136, 15.4582,10,16.6362,8,11.53754,0.130828
2.50119439745322, 17.4501,2.66873449692503, 21.1174,10,16.66333,7,8.327805,-0.032539
2.51747879805043, 17.4307,2.68490219721571, 15.1447,10,16.68808,9,9.454572,-0.426006
2.53495119744912, 16.7457,2.7011714973487, 16.3628,10,16.68988,9,11.18444,0.360927
2.5510061965324, 16.1574,2.71751819783822, 14.533,10,16.67375,9,9.314006,-0.90144
2.56905469717458, 17.5641,2.73394159832969, 18.175,10,16.69994,9,11.50967,-0.313007
2.58322879718617, 15.302,2.75086889835075, 17.1533,10,16.65999,9,7.79784,-1.138874
2.60084159718826, 18.093,2.76908829854801, 16.3979,10,16.6998,9,10.56461,-0.409941
2.6502009970136, 55.5884,2.78485519858077, 15.6914,10,17.75084,9,9.841574,0.053992
2.66873449692503, 2.4915,2.80178929911926, 18.8134,8,17.34928,9,10.41434,-0.441075
2.66873449692503, 1.6933,2.81713339919224, 13.6811,8,16.94785,9,10.00261,-0.907642
2.66873449692503, 5.5829,2.83383479947224, 18.2463,9,16.66372,9,8.850975,-0.796109
2.68490219721571, 16.2151,2.85147230001166, 17.8235,10,16.65278,9,11.82554,-0.177576
2.7011714973487, 16.6468,2.86810169974342, 14.772,10,16.65264,9,10.79991,-0.660143
2.71751819783822, 17.1273,2.88517009885982, 18.9424,10,16.66368,9,8.271376,-0.58021
2.73394159832969, 15.7766,2.90113849798217, 13.9812,10,16.64351,9,10.05314,-0.911177
2.75086889835075, 17.2541,2.91855129832402, 19.2655,10,16.65708,9,10.58641,0.482056
2.76908829854801, 16.6034,2.93500459799543, 14.5881,10,16.65592,9,11.85198,-1.553511
2.78485519858077, 16.9179,2.95078419754282, 17.4696,10,16.66149,9,10.61854,0.010022
2.80178929911926, 16.4426,2.96854309784248, 15.9851,10,16.65693,9,10.71551,-0.861945
2.81713339919224, 16.6253,2.98551859753206, 17.1215,10,16.65628,9,11.02188,1.346588
2.83383479947224, 14.915,3.00177759723738, 18.0697,10,16.62146,9,7.940245,-0.089879
2.85147230001166, 18.3046,3.0171481971629, 15.5987,10,16.65446,9,10.19621,-0.442346
2.86810169974342, 17.2908,3.03490799712017, 15.9447,10,16.6667,9,7.767779,-0.882313
2.88517009885982, 16.0077,3.05125289643183, 17.749,10,16.65427,9,11.60245,0.06462
2.90113849798217, 17.5139,3.06695719668642, 13.9867,10,16.67019,9,9.977913,-0.807547
2.91855129832402, 16.2336,3.08475129725412, 19.54,10,16.66225,9,10.41078,-0.353114
2.93500459799543, 17.4312,3.10135619761422, 17.0403,10,16.67598,9,9.410347,0.454819
2.95078419754282, 15.3849,3.11691789748147, 13.3935,10,16.65333,9,12.34551,-0.730548
