Time, Status
4514597130761, False
4514597301054, False
4514597459927, False
4514597626073, False
4514597792465, False
4514597938895, True
4514597959426, False
4514598068901, True
4514598124700, False
4514598175115, True
4514598295661, False
4514598302598, True
4514598431044, True
4514598458582, False
4514598601414, True
4514598624240, False
4514598754181, True
4514598793588, False
4514598907994, True
4514598960290, False
4514599071598, True
4514599126121, False
4514599237053, True
4514599292698, False
4514599390053, True
4514599460121, False
4514599569859, True
4514599645155, False
4514599703807, True
4514599807340, False
4514599858671, True
4514599971744, False
4514600046435, True
4514600185430, True
4514600209730, False
4514600294422, False
4514600354002, True
4514600459948, False
4514600508737, True
4514600685376, True
4514600711144, False
4514600806681, False
4514600854970, True
4514600970446, False
4514601060302, True
4514601132863, False
4514601193465, True
4514601299946, False
4514601351993, True
4514601467314, False
4514601529519, True
4514601627485, False
4514601683585, True
4514601857628, True
4514601879101, False
4514601967895, False
4514602027265, True
4514602178049, True
4514602206843, False
4514602358798, True
4514602374264, False
4514602464798, False
4514602513845, True
4514602638482, False
4514602714481, True
4514602811580, False
4514602885066, True
4514602961959, False
4514603052937, True
4514603150034, False
4514603190139, True
4514603320424, False
4514603352374, True
4514603472821, False
4514603558090, True
4514603630565, False
4514603710477, True
4514603906892, True
4514603939608, False
4514604098177, True
4514604117911, False
4514604242185, True
4514604272123, False
4514604383801, True
4514604414207, False
4514604471608, False
4514604541076, True
4514604637013, False
4514604699628, True
4514604802545, False
4514604965831, False
4514604995473, True
4514605136623, False
4514605138030, True
4514605282289, True
4514605310456, False
4514605470575, False
4514605529567, True
4514605637076, False
4514605647353, True
4514605807278, False
4514605982077, False
4514606259799, True
4514606330265, False
4514606535080, True
4514606661298, False
4514606882568, True
4514606916654, False
4514606982880, False
4514607073015, True
4514607238183, True
4514607260456, False
4514607322964, False
4514607424042, True
4514607594811, True
4514607622428, False
4514607651951, False
4514607751750, True
4514607816083, False
4514607940029, True
4514607988473, False
4514608121990, True
4514608151432, False
4514608286896, True
4514608317898, False
4514608443575, True
4514608486351, False
4514608633209, True
4514608648832, False
4514608787268, True
4514608815946, False
4514608959155, True
4514608999114, False
4514609136460, True
