Time, Status
4412745762087, False
4412745920138, False
4412746098518, False
4412746257168, False
4412746424623, False
4412746580491, False
4412746760665, False
4412746900289, False
4412747084267, False
4412747247037, False
4412747415879, False
4412747583969, False
4412747750311, False
4412747910529, False
4412747497136, True
4412748083392, False
4412748016099, True
4412748243266, False
4412748141539, True
4412748253187, True
4412748416922, False
4412748375181, True
4412748591084, False
4412748505216, True
4412748745719, False
4412748629807, True
4412748752646, True
4412748910516, False
4412748861540, True
4412749090900, False
4412748987788, True
4412749121563, True
4412749263393, False
4412749233951, True
4412749412465, False
4412749359351, True
4412749582670, False
4412749491407, True
4412749743912, False
4412749651536, True
4412749913408, False
4412749817436, True
4412750079671, False
4412749982811, True
4412750248777, False
4412750155250, True
4412750407229, False
4412750321977, True
4412750588055, False
4412750489410, True
4412750750329, False
4412750652047, True
4412750915846, False
4412750818876, True
4412751096546, False
4412750993430, True
4412751259488, False
4412751152655, True
4412751425557, False
4412751318871, True
4412751597882, False
4412751486966, True
4412751756585, False
4412751656658, True
4412751820473, True
4412751927642, False
4412752108284, False
4412751985822, True
4412752258051, False
4412752162624, True
4412752424292, False
4412752318476, True
4412752589913, False
4412752484707, True
4412752755063, False
4412752651211, True
4412752924316, False
4412752818762, True
4412753088148, False
4412752986196, True
4412753255968, False
4412753155057, True
4412753422918, False
4412753322650, True
4412753597512, False
4412753486060, True
4412753760688, False
4412753652769, True
4412753925293, False
4412753822910, True
4412754090479, False
4412753985833, True
4412754259545, False
4412754153341, True
4412754424415, False
4412754319536, True
4412754497714, True
4412754754393, False
4412754771409, False
4412754912384, False
4412755122297, False
4412755324174, True
4412755629934, False
4412755791270, False
4412755664567, True
4412755944619, False
4412755820542, True
4412756115466, False
4412755988455, True
4412756280973, False
4412756154521, True
4412756445676, False
4412756321400, True
4412756613965, False
4412756488330, True
4412756775208, False
4412756654695, True
4412756941697, False
4412756821687, True
4412757109748, False
4412756989021, True
4412757273401, False
4412757154097, True
4412757446808, False
4412757320986, True
4412757487495, True
4412757623243, False
4412757782188, False
4412757655034, True
4412757944648, False
4412757821839, True
4412758116343, False
4412757990103, True
4412758281056, False
4412758155529, True
4412758442181, False
4412758322011, True
4412758617553, False
4412758775947, False
4412758655656, True
4412758949305, False
4412758822219, True
4412759116237, False
4412758990752, True
4412759291754, False
4412759160130, True
4412759454538, False
4412759322620, True
4412759614331, False
4412759489085, True
4412759780145, False
4412759656999, True
4412759945715, False
4412759825134, True
4412760111187, False
4412759995005, True
4412760170525, True
4412760330708, False
4412760436887, False
4412760330459, True
4412760605583, False
4412760491021, True
4412760774665, False
4412760657741, True
4412760946953, False
4412760823638, True
4412761115755, False
4412760991017, True
4412761278958, False
4412761157943, True
4412761446100, False
4412761324691, True
4412761619194, False
4412761492269, True
4412761790435, False
4412761658437, True
4412761949342, False
4412761824504, True
4412762116962, False
4412761990880, True
4412762284007, False
4412762158230, True
4412762447348, False
4412762325910, True
4412762610497, False
4412762492594, True
4412762774679, False
4412762659244, True
4412762940540, False
4412762825326, True
4412763113409, False
4412762992305, True
4412763277058, False
4412763158951, True
4412763450035, False
4412763325928, True
4412763617147, False
4412763492905, True
4412763781516, False
4412763659179, True
4412763945686, False
4412763826862, True
4412764110002, False
4412763993532, True
4412764280726, False
4412764160273, True
4412764449535, False
4412764328277, True
4412764615033, False
4412764493357, True
4412764778686, False
4412764659961, True
4412764943893, False
4412764827470, True
4412765117582, False
4412764994414, True
4412765292420, False
4412765160846, True
4412765453213, False
4412765327742, True
4412765615685, False
4412765495410, True
4412765782021, False
4412765663102, True
4412765945394, False
4412765828153, True
4412766114525, False
4412765995136, True
4412766279971, False
4412766161849, True
4412766446506, False
4412766328595, True
4412766614289, False
4412766781230, False
4412766661758, True
4412766945452, False
4412766828544, True
4412767107966, False
4412766996177, True
4412767279279, False
4412767162131, True
4412767451776, False
4412767329860, True
4412767607346, False
4412767497097, True
4412767776699, False
4412767663570, True
4412767941824, False
4412767830199, True
4412768105533, False
4412767997128, True
4412768271808, False
4412768163938, True
4412768447998, False
4412768330722, True
4412768607681, False
4412768497444, True
4412768772716, False
4412768664127, True
4412768946716, False
4412768831003, True
4412769113119, False
4412769000124, True
4412769277188, False
4412769165081, True
4412769441846, False
4412769331541, True
4412769610623, False
4412769498320, True
4412769778724, False
4412769665216, True
4412769943316, False
4412769831416, True
4412770125176, False
4412770002358, True
4412770277111, False
4412770164667, True
4412770446062, False
4412770332217, True
4412770613556, False
4412770498916, True
4412770778378, False
4412770664714, True
4412770832120, True
4412770984935, False
4412771112649, False
4412770998948, True
4412771277842, False
4412771165629, True
4412771448398, False
4412771333096, True
4412771615125, False
4412771499934, True
4412771778874, False
4412771670436, True
4412771947956, False
4412771833437, True
4412772113710, False
4412772000269, True
4412772284592, False
4412772166389, True
4412772453074, False
4412772332221, True
4412772616796, False
4412772499500, True
4412772784354, False
4412772667067, True
4412772951093, False
4412772834024, True
4412773115766, False
4412773000852, True
4412773279362, False
4412773167097, True
4412773448259, False
4412773334578, True
4412773617754, False
4412773500939, True
4412773791023, False
4412773668092, True
4412773958595, False
4412773835051, True
4412774119220, False
4412774000728, True
4412774283894, False
4412774168247, True
4412774334069, True
4412774473329, False
4412774616777, False
4412774501029, True
4412774784217, False
4412774668311, True
4412774948238, False
4412774835529, True
4412775125159, False
4412775001212, True
4412775284578, False
4412775167855, True
4412775467141, False
4412775334930, True
4412775629527, False
4412775502733, True
4412775792630, False
4412775668096, True
4412775835393, True
4412775999050, False
4412776002471, True
4412776222688, False
4412776325825, False
4412776169293, True
4412776462791, False
4412776352984, True
4412776636276, False
4412776507794, True
4412776788287, False
4412776670643, True
4412776962092, False
4412776835717, True
4412777130783, False
4412777003552, True
4412777293466, False
4412777169809, True
4412777458855, False
4412777337048, True
4412777624297, False
4412777503242, True
4412777793120, False
4412777670586, True
4412777957132, False
4412777837312, True
4412778130890, False
4412778004445, True
4412778292837, False
4412778171915, True
4412778459791, False
4412778337153, True
