Step,Queue Length,Counters,Thresholds
1,Queue Length: 12,Counters: [0 0 0 0 0 0 0 0 0 0 0 ],Thresholds: [0 600 300 150 75 37 18 9 4 0 1 ]
2,Queue Length: 12,Counters: [0 0 0 0 0 0 0 0 0 0 0 ],Thresholds: [0 600 300 150 75 37 18 9 4 0 1 ]
3,Queue Length: 11,Counters: [1 1 1 1 1 1 1 1 1 0 0 ],Thresholds: [0 600 300 150 75 37 18 9 4 2 1 ]
4,Queue Length: 11,Counters: [2 2 2 2 2 2 2 2 2 0 0 ],Thresholds: [0 600 300 150 75 37 18 9 4 2 1 ]
5,Queue Length: 11,Counters: [3 3 3 3 3 3 3 3 3 0 0 ],Thresholds: [0 600 300 150 75 37 18 9 4 2 1 ]
6,Queue Length: 11,Counters: [4 4 4 4 4 4 4 4 4 0 0 ],Thresholds: [0 600 300 150 75 37 18 9 4 2 1 ]
7,Queue Length: 12,Counters: [0 0 0 0 0 0 0 0 0 0 0 ],Thresholds: [0 600 300 150 75 37 18 9 4 2 1 ]
8,Queue Length: 11,Counters: [1 1 1 1 1 1 1 1 1 0 0 ],Thresholds: [0 600 300 150 75 37 18 9 4 2 1 ]
9,Queue Length: 10,Counters: [2 2 2 2 2 2 2 2 0 0 0 ],Thresholds: [0 600 300 150 75 37 18 9 4 2 1 ]
10,Queue Length: 11,Counters: [3 3 3 3 3 3 3 3 1 0 0 ],Thresholds: [0 600 300 150 75 37 18 9 4 2 1 ]
11,Queue Length: 10,Counters: [4 4 4 4 4 4 4 4 0 0 0 ],Thresholds: [0 600 300 150 75 37 18 9 4 2 1 ]
12,Queue Length: 10,Counters: [5 5 5 5 5 5 5 5 0 0 0 ],Thresholds: [0 600 300 150 75 37 18 9 4 2 1 ]
13,Queue Length: 10,Counters: [6 6 6 6 6 6 6 6 0 0 0 ],Thresholds: [0 600 300 150 75 37 18 9 4 2 1 ]
