Run Number,Run Start Time,Run End Time,Jitter.py Run Duration (s),"Unity,exe Run Duration (s)",Server Restart Duration (s),Total Script Run Duration (s),Buffer Size,Jitter Magnitude,Policy,baseLength,threshold,decay
25,'2025-04-01 15:40:53,'2025-04-01 15:42:04,0.0,64.10826134681702,5.671168088912964,1763.0437967777252,1,40,0,2,600,2
26,'2025-04-01 15:42:04,'2025-04-01 15:43:14,0.0,64.10799837112427,5.740508079528809,1833.5498087406158,1,40,0,2,600,2
27,'2025-04-01 15:43:14,'2025-04-01 15:44:25,0.0,64.11024713516235,5.704391002655029,1903.979148387909,1,40,0,2,600,2
28,'2025-04-01 15:44:25,'2025-04-01 15:45:35,0.0,64.1093099117279,5.721635341644287,1974.4544129371643,1,40,0,2,600,2
29,'2025-04-01 15:45:35,'2025-04-01 15:46:45,0.0,64.1139132976532,5.71846342086792,2044.8845129013062,1,40,0,2,600,2
30,'2025-04-01 15:46:45,'2025-04-01 15:47:56,0.0,64.1137478351593,5.777685880661011,2115.42405295372,1,40,0,2,600,2
31,'2025-04-01 15:47:56,'2025-04-01 15:49:06,0.0,64.10879135131836,5.704124450683594,2185.821280479431,1,40,0,2,600,2
32,'2025-04-01 15:49:06,'2025-04-01 15:50:17,0.0,64.10853362083435,5.789829254150391,2256.3361105918884,1,40,0,2,600,2
33,'2025-04-01 15:50:17,'2025-04-01 15:51:27,0.0,64.10926342010498,5.732656478881836,2326.7712824344635,1,40,0,2,600,2
34,'2025-04-01 15:51:27,'2025-04-01 15:52:38,0.0,64.10903739929199,5.71221923828125,2397.1794140338898,1,40,0,2,600,2
35,'2025-04-01 15:52:38,'2025-04-01 15:53:48,0.0,64.11027574539185,5.6870644092559814,2467.695670604706,1,40,0,2,600,2
1,'2025-04-01 15:53:48,'2025-04-01 15:54:59,0.0,64.10825562477112,5.708799123764038,70.42029476165771,1,20,0,2,600,2
2,'2025-04-01 15:54:59,'2025-04-01 15:56:09,0.0,64.10890078544617,5.732213973999023,140.9047167301178,1,20,0,2,600,2
3,'2025-04-01 15:56:09,'2025-04-01 15:57:20,0.0,64.10924315452576,5.698086977005005,211.3166446685791,1,20,0,2,600,2
4,'2025-04-01 15:57:20,'2025-04-01 15:58:30,0.0,64.10940527915955,5.7977423667907715,281.9100422859192,1,20,0,2,600,2
5,'2025-04-01 15:58:30,'2025-04-01 15:59:41,0.0,64.11021399497986,5.693910598754883,352.35288763046265,1,20,0,2,600,2
6,'2025-04-01 15:59:41,'2025-04-01 16:00:51,0.0,64.10752463340759,5.735018014907837,422.8401629924774,1,20,0,2,600,2
7,'2025-04-01 16:00:51,'2025-04-01 16:02:02,0.0,64.10922908782959,5.679505109786987,493.21193265914917,1,20,0,2,600,2
8,'2025-04-01 16:02:02,'2025-04-01 16:03:12,0.0,64.10903716087341,5.709144353866577,563.6303572654724,1,20,0,2,600,2
9,'2025-04-01 16:03:12,'2025-04-01 16:04:22,0.0,64.10962629318237,5.67395281791687,634.0349345207214,1,20,0,2,600,2
10,'2025-04-01 16:04:22,'2025-04-01 16:05:33,0.0,64.10902738571167,5.717833757400513,704.4514842033386,1,20,0,2,600,2
11,'2025-04-01 16:05:33,'2025-04-01 16:06:43,0.0,64.10974597930908,5.713050603866577,774.9158546924591,1,20,0,2,600,2
12,'2025-04-01 16:06:43,'2025-04-01 16:07:54,0.0,64.10770988464355,5.6917595863342285,845.3771164417267,1,20,0,2,600,2
13,'2025-04-01 16:07:54,'2025-04-01 16:09:04,0.0,64.10945105552673,5.68165922164917,915.8052046298981,1,20,0,2,600,2
14,'2025-04-01 16:09:04,'2025-04-01 16:10:14,0.0,64.1074788570404,5.6752660274505615,986.1894273757935,1,20,0,2,600,2
15,'2025-04-01 16:10:14,'2025-04-01 16:11:25,0.0,64.10891938209534,5.732022285461426,1056.627529144287,1,20,0,2,600,2
16,'2025-04-01 16:11:25,'2025-04-01 16:12:35,0.0,64.1091959476471,5.687010765075684,1127.0268313884735,1,20,0,2,600,2
17,'2025-04-01 16:12:35,'2025-04-01 16:13:46,0.0,64.10869312286377,5.701512813568115,1197.4479105472565,1,20,0,2,600,2
18,'2025-04-01 16:13:46,'2025-04-01 16:14:56,0.0,64.1083288192749,5.690269231796265,1267.8939464092255,1,20,0,2,600,2
19,'2025-04-01 16:14:56,'2025-04-01 16:16:07,0.0,64.107905626297,5.699914216995239,1338.2784352302551,1,20,0,2,600,2
20,'2025-04-01 16:16:07,'2025-04-01 16:17:17,0.0,64.10897588729858,5.754029989242554,1408.7586097717285,1,20,0,2,600,2
21,'2025-04-01 16:17:17,'2025-04-01 16:18:28,0.0,64.1141939163208,5.737393140792847,1479.2113783359528,1,20,0,2,600,2
22,'2025-04-01 16:18:28,'2025-04-01 16:19:38,0.0,64.10974764823914,5.732857704162598,1549.7007269859314,1,20,0,2,600,2
23,'2025-04-01 16:19:38,'2025-04-01 16:20:48,0.0,64.10902667045593,5.702434539794922,1620.1018769741058,1,20,0,2,600,2
24,'2025-04-01 16:20:48,'2025-04-01 16:21:59,0.0,64.10803985595703,5.73454737663269,1690.5836126804352,1,20,0,2,600,2
25,'2025-04-01 16:21:59,'2025-04-01 16:23:09,0.0,64.10911107063293,5.726201295852661,1761.020234823227,1,20,0,2,600,2
26,'2025-04-01 16:23:09,'2025-04-01 16:24:20,0.0,64.10842680931091,5.720034599304199,1831.459659576416,1,20,0,2,600,2
27,'2025-04-01 16:24:20,'2025-04-01 16:25:30,0.0,64.10890579223633,5.780658483505249,1901.9839415550232,1,20,0,2,600,2
28,'2025-04-01 16:25:30,'2025-04-01 16:26:41,0.0,64.10915470123291,5.742371559143066,1972.4460155963898,1,20,0,2,600,2
29,'2025-04-01 16:26:41,'2025-04-01 16:27:51,0.0,64.10889887809753,5.700808763504028,2042.9007873535156,1,20,0,2,600,2
30,'2025-04-01 16:27:51,'2025-04-01 16:29:02,0.0,64.10778546333313,5.688888072967529,2113.276317358017,1,20,0,2,600,2
31,'2025-04-01 16:29:02,'2025-04-01 16:30:12,0.0,64.10877776145935,5.764116287231445,2183.7914378643036,1,20,0,2,600,2
32,'2025-04-01 16:30:12,'2025-04-01 16:31:23,0.0,64.10937881469727,5.763439178466797,2254.240200996399,1,20,0,2,600,2
33,'2025-04-01 16:31:23,'2025-04-01 16:32:33,0.0,64.10824179649353,5.748705148696899,2324.7037472724915,1,20,0,2,600,2
34,'2025-04-01 16:32:33,'2025-04-01 16:33:43,0.0,64.10926508903503,5.714034795761108,2395.1157941818237,1,20,0,2,600,2
35,'2025-04-01 16:33:43,'2025-04-01 16:34:54,0.0,64.10963201522827,5.724647283554077,2465.5404767990112,1,20,0,2,600,2
1,'2025-04-01 16:34:54,'2025-04-01 16:36:04,0.01,64.10879039764404,5.667666435241699,70.45691895484924,1,0,0,2,600,2
2,'2025-04-01 16:36:04,'2025-04-01 16:37:15,0.0,64.1076226234436,5.700754404067993,140.8773386478424,1,0,0,2,600,2
3,'2025-04-01 16:37:15,'2025-04-01 16:38:25,0.0,64.10835933685303,5.716132879257202,211.3826892375946,1,0,0,2,600,2
4,'2025-04-01 16:38:25,'2025-04-01 16:39:36,0.0,64.1094241142273,5.6756978034973145,281.7793138027191,1,0,0,2,600,2
5,'2025-04-01 16:39:36,'2025-04-01 16:40:46,0.0,64.10784912109375,5.737304449081421,352.2968747615814,1,0,0,2,600,2
6,'2025-04-01 16:40:46,'2025-04-01 16:41:57,0.0,64.10964775085449,5.675607919692993,422.68506121635437,1,0,0,2,600,2
7,'2025-04-01 16:41:57,'2025-04-01 16:43:07,0.0,64.10885906219482,5.751931667327881,493.122670173645,1,0,0,2,600,2
8,'2025-04-01 16:43:07,'2025-04-01 16:44:17,0.0,64.11403918266296,5.709674596786499,563.5317924022675,1,0,0,2,600,2
9,'2025-04-01 16:44:17,'2025-04-01 16:45:28,0.0,64.10843300819397,5.737700462341309,633.9695518016815,1,0,0,2,600,2
10,'2025-04-01 16:45:28,'2025-04-01 16:46:38,0.0,64.10962128639221,5.668306112289429,704.4374253749847,1,0,0,2,600,2
11,'2025-04-01 16:46:38,'2025-04-01 16:47:49,0.0,64.1123743057251,5.689459323883057,774.8703174591064,1,0,0,2,600,2
12,'2025-04-01 16:47:49,'2025-04-01 16:48:59,0.0,64.10905599594116,5.730656862258911,845.351320028305,1,0,0,2,600,2
13,'2025-04-01 16:48:59,'2025-04-01 16:50:10,0.0,64.10937595367432,5.654160499572754,915.7216951847076,1,0,0,2,600,2
14,'2025-04-01 16:50:10,'2025-04-01 16:51:20,0.0,64.11021590232849,5.719213962554932,986.1901748180389,1,0,0,2,600,2
15,'2025-04-01 16:51:20,'2025-04-01 16:52:30,0.0,64.1086938381195,5.716860771179199,1056.6028957366943,1,0,0,2,600,2
16,'2025-04-01 16:52:30,'2025-04-01 16:53:41,0.0,64.10863590240479,5.698400020599365,1127.0275831222534,1,0,0,2,600,2
17,'2025-04-01 16:53:41,'2025-04-01 16:54:51,0.0,64.10852336883545,5.701955080032349,1197.4543187618256,1,0,0,2,600,2
18,'2025-04-01 16:54:51,'2025-04-01 16:56:02,0.0,64.10846638679504,5.671487092971802,1267.856208562851,1,0,0,2,600,2
19,'2025-04-01 16:56:02,'2025-04-01 16:57:12,0.0,64.10856556892395,5.686827182769775,1338.284910917282,1,0,0,2,600,2
20,'2025-04-01 16:57:12,'2025-04-01 16:58:22,0.0,64.1089494228363,5.666656017303467,1408.644263267517,1,0,0,2,600,2
21,'2025-04-01 16:58:22,'2025-04-01 16:59:33,0.0,64.11001634597778,5.742445707321167,1479.0924146175385,1,0,0,2,600,2
22,'2025-04-01 16:59:33,'2025-04-01 17:00:43,0.0,64.11065149307251,5.703718662261963,1549.5126602649689,1,0,0,2,600,2
23,'2025-04-01 17:00:43,'2025-04-01 17:01:54,0.0,64.10789275169373,5.720083236694336,1619.9394478797913,1,0,0,2,600,2
24,'2025-04-01 17:01:54,'2025-04-01 17:03:04,0.0,64.1105387210846,5.724940776824951,1690.4067289829254,1,0,0,2,600,2
25,'2025-04-01 17:03:04,'2025-04-01 17:04:15,0.0,64.10878014564514,5.722783088684082,1760.8652245998383,1,0,0,2,600,2
26,'2025-04-01 17:04:15,'2025-04-01 17:05:25,0.0,64.1095495223999,5.695246696472168,1831.3533923625946,1,0,0,2,600,2
27,'2025-04-01 17:05:25,'2025-04-01 17:06:36,0.0,64.10753011703491,5.685795783996582,1901.7404427528381,1,0,0,2,600,2
28,'2025-04-01 17:06:36,'2025-04-01 17:07:46,0.0,64.10769605636597,5.728785991668701,1972.1872098445892,1,0,0,2,600,2
29,'2025-04-01 17:07:46,'2025-04-01 17:08:56,0.0,64.1092758178711,5.668558359146118,2042.5488440990448,1,0,0,2,600,2
30,'2025-04-01 17:08:56,'2025-04-01 17:10:07,0.0,64.10934448242188,5.704781532287598,2112.960465192795,1,0,0,2,600,2
31,'2025-04-01 17:10:07,'2025-04-01 17:11:17,0.0,64.10722351074219,5.685068845748901,2183.390937566757,1,0,0,2,600,2
32,'2025-04-01 17:11:17,'2025-04-01 17:12:28,0.0,64.10887169837952,5.730277061462402,2253.8776094913483,1,0,0,2,600,2
33,'2025-04-01 17:12:28,'2025-04-01 17:13:38,0.0,64.10854840278625,5.721313714981079,2324.34565615654,1,0,0,2,600,2
34,'2025-04-01 17:13:38,'2025-04-01 17:14:49,0.0,64.10859203338623,5.748809337615967,2394.811448574066,1,0,0,2,600,2
35,'2025-04-01 17:14:49,'2025-04-01 17:15:59,0.0,64.10871744155884,5.74603796005249,2465.341990709305,1,0,0,2,600,2
1,'2025-04-01 17:15:59,'2025-04-01 17:17:10,0.0,64.10939002037048,5.677897930145264,70.39363026618958,1,60,0,2,600,2
2,'2025-04-01 17:17:10,'2025-04-01 17:18:20,0.0,64.11023592948914,5.689854383468628,140.79413986206055,1,60,0,2,600,2
3,'2025-04-01 17:18:20,'2025-04-01 17:19:30,0.0,64.11074995994568,5.739104509353638,211.27789855003357,1,60,0,2,600,2
4,'2025-04-01 17:19:30,'2025-04-01 17:20:41,0.0,64.1085216999054,5.744046449661255,281.72157311439514,1,60,0,2,600,2
5,'2025-04-01 17:20:41,'2025-04-01 17:21:51,0.0,64.10904383659363,5.7202723026275635,352.174348115921,1,60,0,2,600,2
6,'2025-04-01 17:21:51,'2025-04-01 17:23:02,0.0,64.10980272293091,5.66020655632019,422.55780148506165,1,60,0,2,600,2
7,'2025-04-01 17:23:02,'2025-04-01 17:24:12,0.0,64.1090579032898,5.73004150390625,493.04575085639954,1,60,0,2,600,2
8,'2025-04-01 17:24:12,'2025-04-01 17:25:23,0.0,64.1137580871582,5.697713613510132,563.509060382843,1,60,0,2,600,2
9,'2025-04-01 17:25:23,'2025-04-01 17:26:33,0.0,64.1086745262146,5.783363580703735,634.0661606788635,1,60,0,2,600,2
10,'2025-04-01 17:26:33,'2025-04-01 17:27:44,0.0,64.10908555984497,5.698381662368774,704.5222110748291,1,60,0,2,600,2
11,'2025-04-01 17:27:44,'2025-04-01 17:28:54,0.0,64.10887503623962,5.734902381896973,775.024139881134,1,60,0,2,600,2
12,'2025-04-01 17:28:54,'2025-04-01 17:30:05,0.0,64.10951256752014,5.749262571334839,845.5309915542603,1,60,0,2,600,2
13,'2025-04-01 17:30:05,'2025-04-01 17:31:15,0.0,64.10765290260315,5.733209609985352,916.0576474666595,1,60,0,2,600,2
14,'2025-04-01 17:31:15,'2025-04-01 17:32:26,0.0,64.1094057559967,5.727467060089111,986.5292618274689,1,60,0,2,600,2
15,'2025-04-01 17:32:26,'2025-04-01 17:33:36,0.0,64.13757848739624,5.7093775272369385,1057.0377986431122,1,60,0,2,600,2
16,'2025-04-01 17:33:36,'2025-04-01 17:34:47,0.0,64.10983920097351,5.671313524246216,1127.5074844360352,1,60,0,2,600,2
17,'2025-04-01 17:34:47,'2025-04-01 17:35:57,0.0,64.11265158653259,5.747172832489014,1198.037275314331,1,60,0,2,600,2
18,'2025-04-01 17:35:57,'2025-04-01 17:37:08,0.0,64.10979175567627,5.655702829360962,1268.3901524543762,1,60,0,2,600,2
19,'2025-04-01 17:37:08,'2025-04-01 17:38:18,0.0,64.10973167419434,5.758333683013916,1338.8673112392426,1,60,0,2,600,2
20,'2025-04-01 17:38:18,'2025-04-01 17:39:28,0.0,64.10884213447571,5.722795009613037,1409.278823375702,1,60,0,2,600,2
21,'2025-04-01 17:39:28,'2025-04-01 17:40:39,0.0,64.10847902297974,5.67992639541626,1479.6702117919922,1,60,0,2,600,2
22,'2025-04-01 17:40:39,'2025-04-01 17:41:49,0.0,64.10968971252441,5.690252780914307,1550.1003386974335,1,60,0,2,600,2
23,'2025-04-01 17:41:49,'2025-04-01 17:43:00,0.0,64.10833668708801,5.743899822235107,1620.55455160141,1,60,0,2,600,2
24,'2025-04-01 17:43:00,'2025-04-01 17:44:10,0.0,64.10843777656555,5.7082390785217285,1691.0196597576141,1,60,0,2,600,2
25,'2025-04-01 17:44:10,'2025-04-01 17:45:21,0.0,64.10922455787659,5.682441234588623,1761.4227983951569,1,60,0,2,600,2
26,'2025-04-01 17:45:21,'2025-04-01 17:46:31,0.0,64.10890698432922,5.784387111663818,1831.9410190582275,1,60,0,2,600,2
27,'2025-04-01 17:46:31,'2025-04-01 17:47:42,0.0,64.11221027374268,5.70080828666687,1902.4212510585785,1,60,0,2,600,2
28,'2025-04-01 17:47:42,'2025-04-01 17:48:52,0.0,64.11014533042908,5.775014638900757,1972.9398951530457,1,60,0,2,600,2
29,'2025-04-01 17:48:52,'2025-04-01 17:50:03,0.0,64.10832333564758,5.697655916213989,2043.3641040325165,1,60,0,2,600,2
30,'2025-04-01 17:50:03,'2025-04-01 17:51:13,0.0,64.10814929008484,5.798873424530029,2113.883368253708,1,60,0,2,600,2
31,'2025-04-01 17:51:13,'2025-04-01 17:52:23,0.0,64.10876107215881,5.677633047103882,2184.2641372680664,1,60,0,2,600,2
32,'2025-04-01 17:52:23,'2025-04-01 17:53:34,0.0,64.10860705375671,5.7733142375946045,2254.75683426857,1,60,0,2,600,2
33,'2025-04-01 17:53:34,'2025-04-01 17:54:44,0.0,64.10964131355286,5.694778680801392,2325.190533399582,1,60,0,2,600,2
34,'2025-04-01 17:54:44,'2025-04-01 17:55:55,0.0,64.11140012741089,5.731495141983032,2395.622813463211,1,60,0,2,600,2
35,'2025-04-01 17:55:55,'2025-04-01 17:57:05,0.0,64.11321902275085,5.726742744445801,2466.0982706546783,1,60,0,2,600,2
1,'2025-04-01 17:57:05,'2025-04-01 17:58:16,0.0,64.11224865913391,5.685114860534668,70.46204113960266,1,80,0,2,600,2
2,'2025-04-01 17:58:16,'2025-04-01 17:59:26,0.0,64.11078810691833,5.735101222991943,140.98989582061768,1,80,0,2,600,2
3,'2025-04-01 17:59:26,'2025-04-01 18:00:37,0.0,64.11182022094727,5.683121919631958,211.38782358169556,1,80,0,2,600,2
4,'2025-04-01 18:00:37,'2025-04-01 18:01:47,0.0,64.11108803749084,5.809929370880127,281.9435484409332,1,80,0,2,600,2
5,'2025-04-01 18:01:47,'2025-04-01 18:02:58,0.0,64.11617994308472,5.688836097717285,352.36404252052307,1,80,0,2,600,2
6,'2025-04-01 18:02:58,'2025-04-01 18:04:08,0.0,64.11137437820435,5.760706901550293,422.923485994339,1,80,0,2,600,2
7,'2025-04-01 18:04:08,'2025-04-01 18:05:19,0.0,64.11267495155334,5.688296794891357,493.3267982006073,1,80,0,2,600,2
8,'2025-04-01 18:05:19,'2025-04-01 18:06:29,0.0,64.11211514472961,5.761347770690918,563.8536927700043,1,80,0,2,600,2
9,'2025-04-01 18:06:29,'2025-04-01 18:07:40,0.0,64.1106972694397,5.711603403091431,634.2714965343475,1,80,0,2,600,2
10,'2025-04-01 18:07:40,'2025-04-01 18:08:50,0.0,64.11188650131226,5.735997438430786,704.713160276413,1,80,0,2,600,2
11,'2025-04-01 18:08:50,'2025-04-01 18:10:00,0.0,64.1133348941803,5.730239152908325,775.1515130996704,1,80,0,2,600,2
12,'2025-04-01 18:10:00,'2025-04-01 18:11:11,0.0,64.1125717163086,5.688453197479248,845.5574283599854,1,80,0,2,600,2
13,'2025-04-01 18:11:11,'2025-04-01 18:12:21,0.0,64.11116099357605,5.693951845169067,916.0374794006348,1,80,0,2,600,2
14,'2025-04-01 18:12:21,'2025-04-01 18:13:32,0.0,64.11158299446106,5.67076301574707,986.4850883483887,1,80,0,2,600,2
15,'2025-04-01 18:13:32,'2025-04-01 18:14:42,0.0,64.1127233505249,5.731008529663086,1056.966581106186,1,80,0,2,600,2
16,'2025-04-01 18:14:42,'2025-04-01 18:15:53,0.0,64.1111409664154,5.674567699432373,1127.3595917224884,1,80,0,2,600,2
17,'2025-04-01 18:15:53,'2025-04-01 18:17:03,0.0,64.1106321811676,5.774777889251709,1197.8772099018097,1,80,0,2,600,2
18,'2025-04-01 18:17:03,'2025-04-01 18:18:14,0.0,64.11095976829529,5.672134160995483,1268.251785993576,1,80,0,2,600,2
19,'2025-04-01 18:18:14,'2025-04-01 18:19:24,0.0,64.11200308799744,5.713897943496704,1338.8278017044067,1,80,0,2,600,2
20,'2025-04-01 18:19:24,'2025-04-01 18:20:35,0.0,64.11048913002014,5.7254908084869385,1409.2626175880432,1,80,0,2,600,2
21,'2025-04-01 18:20:35,'2025-04-01 18:21:45,0.0,64.11134743690491,5.705653190612793,1479.6968574523926,1,80,0,2,600,2
22,'2025-04-01 18:21:45,'2025-04-01 18:22:55,0.0,64.1122784614563,5.660030841827393,1550.1216351985931,1,80,0,2,600,2
23,'2025-04-01 18:22:55,'2025-04-01 18:24:06,0.0,64.11119556427002,5.725322961807251,1620.59126329422,1,80,0,2,600,2
24,'2025-04-01 18:24:06,'2025-04-01 18:25:16,0.0,64.1133325099945,5.724297523498535,1691.0853397846222,1,80,0,2,600,2
25,'2025-04-01 18:25:16,'2025-04-01 18:26:27,0.0,64.11191749572754,5.747679948806763,1761.5536651611328,1,80,0,2,600,2
26,'2025-04-01 18:26:27,'2025-04-01 18:27:37,0.0,64.11249327659607,5.820479154586792,1832.1484205722809,1,80,0,2,600,2
27,'2025-04-01 18:27:37,'2025-04-01 18:28:48,0.0,64.1133975982666,5.712508201599121,1902.5672783851624,1,80,0,2,600,2
28,'2025-04-01 18:28:48,'2025-04-01 18:29:58,0.0,64.10914254188538,5.708821535110474,1973.0337960720062,1,80,0,2,600,2
29,'2025-04-01 18:29:58,'2025-04-01 18:31:09,0.0,64.11066961288452,5.722563743591309,2043.5213272571564,1,80,0,2,600,2
30,'2025-04-01 18:31:09,'2025-04-01 18:32:19,0.0,64.11112427711487,5.77532434463501,2114.0788519382477,1,80,0,2,600,2
31,'2025-04-01 18:32:19,'2025-04-01 18:33:30,0.0,64.11438202857971,5.6888041496276855,2184.512909889221,1,80,0,2,600,2
32,'2025-04-01 18:33:30,'2025-04-01 18:34:40,0.0,64.1097104549408,5.711826324462891,2254.978814125061,1,80,0,2,600,2
33,'2025-04-01 18:34:40,'2025-04-01 18:35:51,0.0,64.11028003692627,5.711837530136108,2325.377634525299,1,80,0,2,600,2
34,'2025-04-01 18:35:51,'2025-04-01 18:37:01,0.0,64.11046004295349,5.768847942352295,2395.862452507019,1,80,0,2,600,2
35,'2025-04-01 18:37:01,'2025-04-01 18:38:12,0.0,64.11021208763123,5.749508857727051,2466.324160337448,1,80,0,2,600,2
1,'2025-04-01 18:38:12,'2025-04-01 18:39:22,0.0,64.11354160308838,5.72510027885437,70.43616032600403,0,40,2,2,600,2
2,'2025-04-01 18:39:22,'2025-04-01 18:40:32,0.0,64.10919046401978,5.707496404647827,140.86472630500793,0,40,2,2,600,2
3,'2025-04-01 18:40:32,'2025-04-01 18:41:43,0.0,64.11326694488525,5.70534086227417,211.28419661521912,0,40,2,2,600,2
4,'2025-04-01 18:41:43,'2025-04-01 18:42:53,0.0,64.10963368415833,5.726426124572754,281.749783039093,0,40,2,2,600,2
5,'2025-04-01 18:42:53,'2025-04-01 18:44:04,0.0,64.11141800880432,5.65298056602478,352.1304831504822,0,40,2,2,600,2
6,'2025-04-01 18:44:04,'2025-04-01 18:45:14,0.0,64.10912942886353,5.773825645446777,422.6809241771698,0,40,2,2,600,2
7,'2025-04-01 18:45:14,'2025-04-01 18:46:25,0.0,64.11056303977966,5.704169750213623,493.1087689399719,0,40,2,2,600,2
8,'2025-04-01 18:46:25,'2025-04-01 18:47:35,0.0,64.10992670059204,5.771251201629639,563.6252477169037,0,40,2,2,600,2
9,'2025-04-01 18:47:35,'2025-04-01 18:48:46,0.0,64.11312961578369,5.698331356048584,634.0457801818848,0,40,2,2,600,2
10,'2025-04-01 18:48:46,'2025-04-01 18:49:56,0.0,64.1131842136383,5.795349836349487,704.5629425048828,0,40,2,2,600,2
11,'2025-04-01 18:49:56,'2025-04-01 18:51:07,0.0,64.10973811149597,5.705167055130005,774.983514547348,0,40,2,2,600,2
12,'2025-04-01 18:51:07,'2025-04-01 18:52:17,0.0,64.10953974723816,5.758579730987549,845.4645712375641,0,40,2,2,600,2
13,'2025-04-01 18:52:17,'2025-04-01 18:53:28,0.0,64.11365294456482,5.681350231170654,915.9344689846039,0,40,2,2,600,2
14,'2025-04-01 18:53:28,'2025-04-01 18:54:38,0.0,64.11157488822937,5.770180702209473,986.4067180156708,0,40,2,2,600,2
15,'2025-04-01 18:54:38,'2025-04-01 18:55:49,0.0,64.11285758018494,5.751010179519653,1056.910988330841,0,40,2,2,600,2
16,'2025-04-01 18:55:49,'2025-04-01 18:56:59,0.0,64.10913181304932,5.733358383178711,1127.4266707897186,0,40,2,2,600,2
17,'2025-04-01 18:56:59,'2025-04-01 18:58:10,0.0,64.11099195480347,5.71486759185791,1197.897753238678,0,40,2,2,600,2
18,'2025-04-01 18:58:10,'2025-04-01 18:59:20,0.0,64.10877871513367,5.708756685256958,1268.3216307163239,0,40,2,2,600,2
19,'2025-04-01 18:59:20,'2025-04-01 19:00:30,0.0,64.11050009727478,5.7292890548706055,1338.8390078544617,0,40,2,2,600,2
20,'2025-04-01 19:00:30,'2025-04-01 19:01:41,0.0,64.10947394371033,5.691134214401245,1409.2981345653534,0,40,2,2,600,2
