Iteration,File,Buffer Size,Jitter Magnitude,Policy,Base Length for Thresholding,Threshold,Decay,Average Queue Size,Std Dev Queue Size,Average Frame Time,Std Dev Frame Time,Interrupt Count,Interrupts Magnitude(ms),Interrupt Mag (ms/s),Std Interrupt Mag,Interrupt Frequency (/s)
246,jitter_values_20250226_213949.csv,1,0,E-Policy,3,600,2,0.9987808594940568,0.0698323852075327,16.682014782078635,1.6250112227335791,0,,0.0,0.0,0.0
247,jitter_values_20250226_214113.csv,1,0,E-Policy,3,600,2,1.4007319304666055,0.5685037691162244,16.702515126562975,1.7659063870813283,1,33.6053,0.0045522832240049,0.0,0.016738427685832
248,jitter_values_20250226_214236.csv,1,0,E-Policy,3,600,2,2.1528837351235888,0.7446195381702474,16.69946740921575,1.812010141655208,1,34.6215,0.0215824790363069,0.0,0.016754423759288
249,jitter_values_20250226_214400.csv,1,0,E-Policy,3,600,2,2.6912751677852347,0.7159140645054303,16.68886845637584,1.4730262373172307,1,35.9435,0.0437251785236517,0.0,0.016751876518065
250,jitter_values_20250226_214524.csv,1,0,E-Policy,3,600,2,1.830182926829268,0.4243330307257479,16.684227012195123,1.6499176516538672,1,34.257,0.0154714504005045,0.0,0.0167500486111912
251,jitter_values_20250226_214647.csv,1,0,E-Policy,3,600,2,0.9899451553930532,0.0997836582823892,16.679609079829373,1.5842917118947404,0,,0.0,0.0,0.0
252,jitter_values_20250226_214811.csv,1,0,E-Policy,3,600,2,1.8411585365853655,0.3913690663941329,16.686367347560974,1.6087054948400823,1,33.7627,0.0071910783275356,0.0,0.0167481317280261
253,jitter_values_20250226_214935.csv,1,0,E-Policy,3,600,2,2.010064043915828,0.7505677912886646,16.693737267459593,1.7057257303979576,1,37.0562,0.0623611063677435,0.0,0.0167508329248873
254,jitter_values_20250226_215059.csv,1,0,E-Policy,3,600,2,1.0216661580714068,0.1742432642410405,16.686015685077816,1.6691615440472825,0,,0.0,0.0,0.0
255,jitter_values_20250226_215222.csv,1,0,E-Policy,3,600,2,1.7134146341463414,0.6973591443302504,16.688121310975607,1.7206674487511924,1,48.3331,0.2512145012579563,0.0,0.0167478946843541
256,jitter_values_20250226_215346.csv,1,0,E-Policy,3,600,2,2.2471054235222425,0.7144175328998295,16.68860030469226,2.1457067680124258,0,,0.0,0.0,0.0
257,jitter_values_20250226_215510.csv,1,0,E-Policy,3,600,2,0.9737964655697744,0.1597644716073998,16.683413162705666,1.419212326641952,1,35.2054,0.0313367243478525,0.0,0.0167391130162358
258,jitter_values_20250226_215634.csv,1,0,E-Policy,3,600,2,2.60902714242147,0.9236854842865804,16.693167764562368,1.7598620669595726,1,36.5221,0.0534177154697283,0.0,0.0167518455320109
259,jitter_values_20250226_215757.csv,1,0,E-Policy,3,600,2,1.763719512195122,0.7238124265128283,16.69179387195122,1.7716775647071394,1,48.1081,0.247407215907353,0.0,0.0167452544363378
260,jitter_values_20250226_215921.csv,1,0,E-Policy,3,600,2,1.5,0.5097463273814865,16.69668615009152,1.9288030741245408,1,33.5654,0.0038866702720743,0.0,0.0167481245510952
261,jitter_values_20250226_220045.csv,1,0,E-Policy,3,600,2,1.6301829268292682,0.5211044322308223,16.697594451219512,1.7109413659873338,2,"35.8863, 34.4726",0.0618045050423247,0.7068499999999993,0.0334781265328531
262,jitter_values_20250226_220208.csv,1,0,E-Policy,3,600,2,16.988354275206866,5.196021371583054,16.7734989580141,5.553889823900533,1,322.9666,4.872816875275989,0.0,0.0168240925587463
263,jitter_values_20250226_220332.csv,1,0,E-Policy,3,600,2,2.6941140591643795,0.7112356376033421,16.689790149435805,1.565154913183063,1,35.8659,0.0424214341145509,0.0,0.0167503765408486
264,jitter_values_20250226_220456.csv,1,0,E-Policy,3,600,2,1.844817073170732,0.3704599690499187,16.68555256097561,1.71444601373266,0,,0.0,0.0,0.0
265,jitter_values_20250226_220619.csv,1,0,E-Policy,3,600,2,1.864939024390244,0.5763372976268561,16.69008368902439,1.8735353512884156,1,33.6118,0.0046635127062047,0.0,0.0167471529960737
266,jitter_values_20250226_220743.csv,1,0,E-Policy,3,600,2,1.696526508226691,0.7026185190818967,16.6887781535649,1.6474510391053192,1,33.3356,3.7928250622736126e-05,0.0,0.0167379746790629
267,jitter_values_20250226_220907.csv,1,0,E-Policy,3,600,2,1.2777439024390245,0.6963450314531842,16.693886768292685,1.696337787461324,1,33.9686,0.010633892590058,0.0,0.0167392755004329
268,jitter_values_20250226_221031.csv,1,0,E-Policy,3,600,2,1.358950899664532,0.5469184824518933,16.690747392497713,1.728576481131562,2,"34.266, 36.1396",0.0626039299433476,0.9368000000000016,0.0334876001721067
269,jitter_values_20250226_221154.csv,1,0,E-Policy,3,600,2,1.4713414634146342,0.506531326995183,16.687037347560974,1.7693605859384796,0,,0.0,0.0,0.0
270,jitter_values_20250226_221318.csv,1,0,E-Policy,3,600,2,1.8540079244132883,0.4972699234484756,16.69100521182566,1.806733515660244,0,,0.0,0.0,0.0
271,jitter_values_20250226_221442.csv,1,0,E-Policy,3,600,2,2.630070143336383,0.8712538711960716,16.691281030802074,1.3875860553781745,1,34.3845,0.0176118954922794,0.0,0.0167546281864894
272,jitter_values_20250226_221605.csv,1,0,E-Policy,3,600,2,1.7254423428920074,0.7144906080493894,16.69049591214155,1.6272031878563282,0,,0.0,0.0,0.0
273,jitter_values_20250226_221729.csv,1,0,E-Policy,3,600,2,2.0417810308020736,0.5817217923364295,16.693779383958525,1.7861251434595335,1,34.5774,0.0208345801192442,0.0,0.0167471662429841
274,jitter_values_20250226_221853.csv,1,0,E-Policy,3,600,2,0.911280487804878,0.4296081542456259,16.68607618902439,1.7538960441428,0,,0.0,0.0,0.0
275,jitter_values_20250226_222017.csv,1,0,E-Policy,3,600,2,2.151829268292683,0.7660828274825515,16.69718350609756,1.5948203736400524,3,"33.8589, 34.9342, 33.5174",0.0386783687851421,0.6037120892169251,0.050220820946578
