Iteration,File,Buffer Size,Jitter Magnitude,Policy,Base Length for Thresholding,Threshold,Decay,Average Queue Size,Std Dev Queue Size,Average Frame Time,Std Dev Frame Time,Interrupt Count,Interrupts Magnitude(ms),Interrupt Mag (ms/s),Std Interrupt Mag,Interrupt Frequency (/s)
71,jitter_values_20250226_173429.csv,2,0,E-Policy,3,600,2,1.974077462641049,0.5242143324623093,16.684389966453185,1.8530831545693236,1,34.2645,0.0155973968059209,0.0,0.0167503933841237
72,jitter_values_20250226_173552.csv,2,0,E-Policy,3,600,2,2.8299236641221373,0.927794443449778,16.704778290076337,1.70589980519353,0,,0.0,0.0,0.0
73,jitter_values_20250226_173716.csv,2,0,E-Policy,3,600,2,1.024397682220189,0.1764404548650652,16.680432265934737,1.643641662190115,0,,0.0,0.0,0.0
74,jitter_values_20250226_173840.csv,2,0,E-Policy,3,600,2,2.796646341463415,0.4093162984680081,16.68771737804878,1.7536727665834977,0,,0.0,0.0,0.0
75,jitter_values_20250226_174004.csv,2,0,E-Policy,3,600,2,4.292392300641613,1.6445416652052205,16.714960586617785,1.711491464210293,0,,0.0,0.0,0.0
76,jitter_values_20250226_174127.csv,2,0,E-Policy,3,600,2,1.9960353766392196,0.0628498988975376,16.67986416590424,1.440202875883576,0,,0.0,0.0,0.0
77,jitter_values_20250226_174251.csv,2,0,E-Policy,3,600,2,2.935286935286935,0.7764237511224935,16.694916300366298,1.7484659820460864,0,,0.0,0.0,0.0
78,jitter_values_20250226_174415.csv,2,0,E-Policy,3,600,2,2.207812023191944,0.7874705669647996,16.695417332926457,1.7129241059040374,1,34.6807,0.022575819764044,0.0,0.0167555213387038
79,jitter_values_20250226_174538.csv,2,0,E-Policy,3,600,2,1.3014324900944834,0.6209952837731235,16.682952575434317,1.9939868300398012,0,,0.0,0.0,0.0
80,jitter_values_20250226_174702.csv,2,0,E-Policy,3,600,2,2.846294602012809,0.3852578035188841,16.684213144251295,1.623953899075337,1,35.6305,0.0384792071136155,0.0,0.0167507298617581
81,jitter_values_20250226_174826.csv,2,0,E-Policy,3,600,2,3.7115384615384617,1.4038555248683764,16.704188125763125,1.8314657478032497,1,38.971,0.0944922262155447,0.0,0.0167608769685087
82,jitter_values_20250226_174950.csv,2,0,E-Policy,3,600,2,2.493292682926829,0.7019887314091527,16.684172469512195,2.409246951993284,0,,0.0,0.0,0.0
83,jitter_values_20250226_175113.csv,2,0,E-Policy,3,600,2,1.847958561852529,0.386897301887709,16.683947379646554,1.7460085351970478,1,36.2317,0.0485103084440445,0.0,0.0167371230700486
84,jitter_values_20250226_175237.csv,2,0,E-Policy,3,600,2,2.150350716681915,0.3692237031613068,16.685238944800243,1.70252809819647,0,,0.0,0.0,0.0
85,jitter_values_20250226_175401.csv,2,0,E-Policy,3,600,2,2.13418725221104,0.3557929937065881,16.682680725831045,1.7494553140412858,0,,0.0,0.0,0.0
86,jitter_values_20250226_175524.csv,2,0,E-Policy,3,600,2,2.0966463414634147,0.3115951295844586,16.685420731707318,1.7905414111171392,0,,0.0,0.0,0.0
87,jitter_values_20250226_175648.csv,2,0,E-Policy,3,600,2,2.836790726052471,0.3833914788724954,16.68585067114094,1.5770705008627044,1,38.7758,0.0911848701122932,0.0,0.0167543297674791
88,jitter_values_20250226_175812.csv,2,0,E-Policy,3,600,2,2.674489484913136,0.7466091579412325,16.687129716549833,1.7318978372051994,1,33.749,0.0069600961720384,0.0,0.0167444442702516
89,jitter_values_20250226_175935.csv,2,0,E-Policy,3,600,2,1.8396341463414636,0.3686591850016296,16.68485237804878,1.6185381027006138,0,,0.0,0.0,0.0
90,jitter_values_20250226_180059.csv,2,0,E-Policy,3,600,2,1.9688929551692589,0.5363046341344072,16.68595535224154,2.0266519125488878,0,,0.0,0.0,0.0
91,jitter_values_20250226_180223.csv,2,0,E-Policy,3,600,2,3.024405125076266,0.5384364591720462,16.687763056741915,1.7897686611595292,0,,0.0,0.0,0.0
92,jitter_values_20250226_180347.csv,2,0,E-Policy,3,600,2,2.004268292682927,0.1352036899890464,16.683547896341462,1.724083003886288,0,,0.0,0.0,0.0
93,jitter_values_20250226_180510.csv,2,0,E-Policy,3,600,2,1.420731707317073,0.7262326900297434,16.693381585365856,1.9175778035397069,0,,0.0,0.0,0.0
94,jitter_values_20250226_180634.csv,2,0,E-Policy,3,600,2,2.700823421774931,0.7145117791887788,16.689256267154622,1.721428065424805,0,,0.0,0.0,0.0
95,jitter_values_20250226_180758.csv,2,0,E-Policy,3,600,2,2.848383160463697,0.3753328014649068,16.68550918242831,1.5808355254121569,0,,0.0,0.0,0.0
