Iteration,File,Buffer Size,Jitter Magnitude,Policy,Base Length for Thresholding,Threshold,Decay,Average Queue Size,Std Dev Queue Size,Average Frame Time,Std Dev Frame Time,Interrupt Count,Interrupts Magnitude(ms),Interrupt Mag (ms/s),Std Interrupt Mag,Interrupt Frequency (/s)
421,jitter_values_20250227_014516.csv,0,0,QM,3,600,2,1.879609875038098,0.4317596937209009,16.68913221578787,1.6552275166365285,0,,0.0,0.0,0.0
422,jitter_values_20250227_014640.csv,0,0,QM,3,600,2,1.845379688929552,0.3632808865439416,16.68865953034462,1.2803432568601798,1,33.483,0.0025067251940918,0.0,0.0167487952780985
423,jitter_values_20250227_014804.csv,0,0,QM,3,600,2,1.7426829268292685,0.6205842828846334,16.689107774390244,1.6812405029254325,1,33.707,0.0062581961574079,0.0,0.0167481016667502
424,jitter_values_20250227_014928.csv,0,0,QM,3,600,2,0.8661993294727217,0.3440529178130129,16.68418607131972,1.7120466264106546,0,,0.0,0.0,0.0
425,jitter_values_20250227_015052.csv,0,0,QM,3,600,2,0.954919281145294,0.2284782965526113,16.684570941212307,1.4556172577426827,0,,0.0,0.0,0.0
426,jitter_values_20250227_015215.csv,0,0,QM,3,600,2,1.8667276608722168,0.4753727505045458,16.68973351631595,1.4886516519529616,1,33.7873,0.007604122038468,0.0,0.0167504219224964
427,jitter_values_20250227_015339.csv,0,0,QM,3,600,2,1.550198352151358,0.5760249587250598,16.696201007018615,1.6160917227153735,0,,0.0,0.0,0.0
428,jitter_values_20250227_015503.csv,0,0,QM,3,600,2,1.8142726440988104,0.7111703611424428,16.69494123208295,1.5414989334910565,0,,0.0,0.0,0.0
429,jitter_values_20250227_015627.csv,0,0,QM,3,600,2,2.375114364135407,0.7521799378958377,16.69299832265935,1.7198586188222775,1,35.0241,0.0283238034151431,0.0,0.0167520540483681
430,jitter_values_20250227_015751.csv,0,0,QM,3,600,2,0.9448507007922,0.2283062322924242,16.68491849482023,1.5454627989467042,0,,0.0,0.0,0.0
431,jitter_values_20250227_015914.csv,0,0,QM,3,600,2,2.5604026845637584,0.6412577920231826,16.693281909701035,1.6469847754313545,1,33.9471,0.0102822638746081,0.0,0.0167527426977189
432,jitter_values_20250227_020038.csv,0,0,QM,3,600,2,2.0585723001830383,0.8209854596280104,16.696242342892006,1.7183164715162462,1,33.7415,0.006836755686525,0.0,0.0167499392073935
433,jitter_values_20250227_020202.csv,0,0,QM,3,600,2,2.558877364246492,0.690432605692168,16.698636851738865,1.5978441265027774,1,34.2745,0.0157662921710714,0.0,0.0167518717963371
434,jitter_values_20250227_020326.csv,0,0,QM,3,600,2,2.4362804878048783,0.7480140672580059,16.68439399390244,1.631559537343027,2,"33.6396, 37.4876",0.0747128241755914,1.9239999999999997,0.0334995126929215
435,jitter_values_20250227_020449.csv,0,0,QM,3,600,2,1.8229198415117345,0.4479344286992474,16.689866412679063,1.5523064089266394,2,"34.7238, 35.6492",0.0620481806445895,0.4627000000000016,0.0334822571990796
436,jitter_values_20250227_020613.csv,0,0,QM,3,600,2,1.948780487804878,0.5300932156776559,16.68946426829268,1.694103790610677,1,37.3811,0.067781677284721,0.0,0.0167454534883491
437,jitter_values_20250227_020737.csv,0,0,QM,3,600,2,2.522560975609756,0.7903679232119392,16.687940335365855,1.9490478884139253,2,"39.2219, 33.7216",0.1051273847113245,2.750149999999998,0.0334969566530774
438,jitter_values_20250227_020900.csv,0,0,QM,3,600,2,2.384263494967978,1.0356412385409095,16.693244464775848,1.9759225553080408,1,52.9615,0.3288301548590702,0.0,0.0167529740098524
439,jitter_values_20250227_021024.csv,0,0,QM,3,600,2,1.7682926829268293,0.5061085951068063,16.688322195121952,1.6264657711198969,1,36.4277,0.0518062347300564,0.0,0.0167421160683824
440,jitter_values_20250227_021148.csv,0,0,QM,3,600,2,2.5074672355989027,0.7647068330189033,16.683679579396525,1.5325261738356737,2,"33.772, 35.8519",0.0495053338919963,1.039950000000001,0.0334808590546811
441,jitter_values_20250227_021311.csv,0,0,QM,3,600,2,1.728658536585366,0.672853141686818,16.688339115853662,1.736334757561919,1,36.2758,0.04927962044098,0.0,0.0167477280760355
442,jitter_values_20250227_021435.csv,0,0,QM,3,600,2,1.710060975609756,0.7005570013709317,16.688489207317073,1.733536226038933,1,33.663,0.0055208530231903,0.0,0.016746807445082
443,jitter_values_20250227_021559.csv,0,0,QM,3,600,2,2.370042708968884,1.0320080644590708,16.69062745576571,2.029883610882336,1,36.2199,0.0483625937745897,0.0,0.0167543696470441
444,jitter_values_20250227_021722.csv,0,0,QM,3,600,2,1.394760889430399,0.5284097903619274,16.681591136155955,1.921569017397078,0,,0.0,0.0,0.0
445,jitter_values_20250227_021846.csv,0,0,QM,3,600,2,1.8387195121951216,0.3727867990492087,16.68532951219512,1.420875079586929,0,,0.0,0.0,0.0
446,jitter_values_20250227_022010.csv,0,0,QM,3,600,2,2.6609703997558745,0.6053127916551778,16.693129264571255,1.6469322237081454,1,34.2637,0.0155853425020489,0.0,0.0167518401382347
447,jitter_values_20250227_022134.csv,0,0,QM,3,600,2,1.851829268292683,0.3663112132709732,16.690288719512193,1.5496254033256198,2,"33.6483, 34.398",0.023101778610367,0.3748500000000021,0.0334897691708615
448,jitter_values_20250227_022257.csv,0,0,QM,3,600,2,1.251219512195122,0.5094397481093436,16.68145917682927,1.5808395202442338,0,,0.0,0.0,0.0
449,jitter_values_20250227_022421.csv,0,0,QM,3,600,2,2.2307926829268294,0.7068457869016589,16.69148405487805,1.8243099380953964,1,36.3542,0.0505736492233603,0.0,0.0167414407733942
450,jitter_values_20250227_022545.csv,0,0,QM,3,600,2,1.692190359975595,0.7607273861252991,16.693932092739477,1.823478951683676,1,34.7018,0.0229189840531637,0.0,0.0167479382411866
451,jitter_values_20250227_022708.csv,0,0,QM,3,600,2,1.3383160463697377,0.5540120553875956,16.68931616839536,1.628160647539686,0,,0.0,0.0,0.0
452,jitter_values_20250227_022832.csv,0,0,QM,3,600,2,1.3618059792556436,0.6505550571575696,16.693597223917024,1.5905902217670456,1,36.0734,0.0458852015819901,0.0,0.0167460205637346
453,jitter_values_20250227_022956.csv,0,0,QM,3,600,2,1.838060384263495,0.3717486932357504,16.685922872827085,1.3542594842671165,1,34.3999,0.0178645383137387,0.0,0.0167495854112532
454,jitter_values_20250227_023120.csv,0,0,QM,3,600,2,1.1563071297989032,0.5062289365316905,16.68510100548446,2.041452284396738,0,,0.0,0.0,0.0
455,jitter_values_20250227_023243.csv,0,0,QM,3,600,2,1.5698596705308114,0.501904257674678,16.688529835265406,1.4826131522379418,1,34.6758,0.0224872805837594,0.0,0.016750726337769
