5.03466598503292, 2.492,5.06005678512156, 6.7643,0,2.492,3,-31.00093,-0.958667,11.3173,320
5.0514667853713, 3.113,5.06674888497218, 4.7852,1,2.8025,2,-4.435233,-0.614134,14.9574,320
5.0514667853713, 4.31,5.07152128499001, 8.0175,2,3.305,1,12.92197,-1.166901,17.5168,320
5.07152128499001, 17.7512,5.07954758498818, 6.8724,2,6.91655,1,15.72413,-0.683168,21.2244,320
5.08639078494161, 16.9739,5.09301008516923, 11.5061,0,8.92802,0,16.9362,0.483965,10.338,320
5.10214548511431, 15.5973,5.11088988510892, 19.3247,0,10.03957,0,17.49667,-1.104402,4.869,320
5.12034808518365, 16.8977,5.13058398524299, 19.952,0,11.0193,0,17.02514,0.032531,8.6068,320
5.13058398524299, 16.7362,5.1423637853004, 9.8141,0,11.73391,0,15.8373,-0.140436,11.6617,320
5.1540060848929, 17.6343,5.16552978521213, 24.9541,0,12.38951,0,17.40017,1.345797,4.7392,320
5.16552978521213, 16.1234,5.17797418544069, 12.5278,0,12.7629,0,16.30674,-0.83727,12.0578,320
5.17797418544069, 16.6326,5.19251798512414, 12.6848,0,13.11469,0,16.4308,-0.735837,8.4666,320
5.20335998525843, 16.8679,5.21733628539369, 26.8673,0,13.42746,0,14.98347,-0.530967,4.519,320
5.21733628539369, 16.7821,5.23137068515643, 12.1882,0,13.68551,0,16.85424,-0.511534,14.5186,320
5.23137068515643, 16.4443,5.24433508561924, 14.8311,0,13.88256,0,-53.6502,1.128999,9.9246,320
5.24433508561924, 16.6591,5.25959688564762, 13.3498,0,14.06767,0,7.468167,0.271732,8.3115,320
5.27141128527001, 16.7147,5.28557358542457, 29.1479,0,14.23311,0,9.451134,0.111865,5.0031,320
5.28557358542457, 16.409,5.30050818575546, 11.8015,0,14.3611,1,9.233301,-0.260502,17.436,320
5.30050818575546, 17.5955,5.31578018562868, 15.2295,0,14.54079,0,6.101968,-0.325969,12.8248,320
5.31578018562868, 16.1878,5.32960118586197, 15.6671,0,14.62747,0,8.319235,-0.923536,10.4649,320
5.32960118586197, 16.8234,5.34353018598631, 12.1982,0,14.73727,0,8.320502,-0.759403,9.9448,320
5.34353018598631, 16.815,5.35991748655215, 17.9435,0,14.83621,0,8.339569,-0.53167,5.3199,320
5.37433698633686, 16.5729,5.3875765861012, 27.3246,0,14.91515,0,8.809136,0.422563,6.4493,320
5.3875765861012, 16.7541,5.40226568607613, 16.2492,0,14.9951,1,9.550303,2.004496,17.201,320
5.40226568607613, 16.318,5.41865138662979, 13.445,0,15.05023,1,9.62357,-0.635171,16.6962,320
5.41865138662979, 18.0315,5.43433268694207, 17.4948,0,15.16948,0,9.438837,-0.433738,13.8233,320
5.43433268694207, 16.3794,5.44842908671126, 12.3437,0,15.21601,0,8.172604,-0.160905,13.2868,320
5.44842908671126, 16.5247,5.46431048726663, 17.5775,0,15.26448,0,7.245771,-0.857072,9.2511,320
5.46431048726663, 15.6386,5.47942648688331, 13.4908,0,15.27784,0,9.761438,-1.139339,10.3048,320
5.47942648688331, 17.0592,5.49416538653895, 16.1124,0,15.33927,0,9.216005,-0.386506,8.157,320
5.54048208659515, 55.4696,5.55735648749396, 62.9308,0,16.67695,0,8.968772,-0.034873,7.2103,320
5.54048208659515, 0.6536,5.57152848737314, 16.1259,0,16.16006,3,9.879939,0.05496,14.6721,320
5.54048208659515, 2.0481,5.58647808758542, 12.0868,1,15.71906,3,9.827606,-1.176207,30.145,320
5.55735648749396, 8.5615,5.60149868717417, 17.1656,2,15.50217,2,9.313173,0.077626,40.1831,320
5.57152848737314, 15.1418,5.62045978708193, 15.6916,2,15.49157,2,9.42114,-0.944041,48.7859,320
5.58647808758542, 18.2368,5.63314618682489, 14.4777,2,15.57001,2,8.959207,-0.053608,50.4426,320
5.60149868717417, 16.5214,5.64884128747508, 15.2918,2,15.59643,2,10.29107,-1.112975,46.6839,320
5.62045978708193, 17.0775,5.66647858684883, 16.0316,2,15.63646,2,8.653741,-0.178942,45.4548,320
5.63314618682489, 16.834,5.68182418728247, 17.0128,2,15.66798,2,10.19741,-0.287309,44.4082,320
5.64884128747508, 13.7249,5.69641098706052, 12.8812,2,15.61815,2,8.976275,-0.747676,44.5881,320
5.66647858684883, 19.3868,5.7120413868688, 17.3056,2,15.71237,2,10.62244,0.096757,43.7444,320
5.68182418728247, 16.672,5.72773238597438, 14.0436,2,15.73577,2,10.32991,-0.45341,41.6628,320
5.69641098706052, 16.1653,5.74191438639536, 15.4034,2,15.746,2,9.487076,0.652123,39.0349,320
5.7120413868688, 16.5882,5.76060628565028, 18.8783,2,15.76559,2,10.05964,-1.127644,38.2732,320
5.74191438639536, 17.303,5.77600598568097, 13.8999,2,15.80053,2,9.34781,-0.245011,40.5637,320
5.74191438639536, 16.0718,5.79306378634647, 18.0374,1,15.80656,2,11.81118,-0.553178,37.1605,320
5.76060628565028, 14.6331,5.80725088668987, 15.0843,2,15.78105,2,8.780844,-0.594445,39.1267,320
5.77600598568097, 18.9295,5.82226108713076, 16.2115,2,15.84804,2,10.91071,-0.425912,39.5781,320
5.80725088668987, 16.4834,5.8383091869764, 14.2309,2,15.86127,2,9.077378,-0.965879,36.8599,320
5.82226108713076, 17.0904,5.85429548611864, 17.5877,1,15.88636,2,9.289445,-0.574746,34.6077,320
5.8383091869764, 16.9894,5.87017578585073, 14.5745,1,15.90842,2,8.609812,-0.879913,35.1052,320
5.85429548611864, 15.0439,5.88584438664839, 17.1417,1,15.89147,1,9.549879,-0.85018,32.6909,320
5.87017578585073, 17.6943,5.90206308616325, 13.4058,1,15.92614,2,10.57515,0.173453,34.7889,320
5.88584438664839, 16.3947,5.91760498611256, 17.5617,1,15.93498,1,9.881213,-0.501314,30.5004,320
