Time, Status
5348127995446, 0
5348128128526, 1
5348128189084, 0
5348128330414, 1
5348128335451, 0
5348128483895, 1
5348128492635, 0
5348128634517, 1
5348128657325, 0
5348128823191, 0
5348128837439, 1
5348128988167, 1
5348128990265, 0
5348129139027, 1
5348129157088, 0
5348129293300, 1
5348129322317, 0
5348129489942, 0
5348129493327, 1
5348129653476, 1
5348129656257, 0
5348129805097, 1
5348129823520, 0
5348129991514, 0
5348130000972, 1
5348130148413, 1
5348130158357, 0
5348130301012, 1
5348130327081, 0
5348130492016, 0
5348130503493, 1
5348130652242, 1
5348130656893, 0
5348130804444, 1
5348130830566, 0
5348130991148, 0
5348131006175, 1
5348131158844, 1
5348131208677, 0
5348131307927, 1
5348131343497, 0
5348131494022, 0
5348131526547, 1
5348131659259, 0
5348131681481, 1
5348131829355, 1
5348131836229, 0
5348131981445, 1
5348131995250, 0
5348132161364, 0
5348132188212, 1
5348132330371, 0
5348132336028, 1
5348132495155, 1
5348132525425, 0
5348132667276, 0
5348132690235, 1
5348132830894, 0
5348132846978, 1
5348132996169, 1
5348132996184, 0
5348133161599, 0
5348133187805, 1
5348133330397, 0
5348133336730, 1
5348133486937, 1
5348133496496, 0
5348133662116, 0
5348133678872, 1
5348133827820, 1
5348133839553, 0
5348133997193, 0
5348134019639, 1
5348134165062, 0
5348134174403, 1
5348134330897, 0
5348134370400, 1
5348134516961, 0
5348134611966, 1
5348134674783, 0
5348134794322, 1
5348134913450, 0
5348135080274, 0
5348135164042, 0
5348135170262, 1
5348135271284, 1
5348135329293, 0
5348135426597, 1
5348135506550, 0
5348135529312, 1
5348135664186, 0
5348135680251, 1
5348135781463, 1
5348135941023, 1
5348135965303, 0
5348135997641, 0
5348136093818, 1
5348136164156, 0
5348136248625, 1
5348136332362, 0
5348136398253, 1
5348136511950, 0
5348136557748, 1
5348136674767, 0
5348136708591, 1
5348136833179, 0
5348136862824, 1
5348136997978, 0
5348137011608, 1
5348137166676, 0
5348137205670, 1
5348137327552, 0
5348137360392, 1
5348137494849, 0
5348137549744, 1
5348137669906, 0
5348137703047, 1
5348137835390, 0
5348137853929, 1
5348138008751, 0
5348138050488, 1
5348138172349, 0
5348138209150, 1
5348138329792, 0
5348138365491, 1
5348138500496, 0
5348138567246, 1
5348138665770, 0
5348138715866, 1
5348138830082, 0
5348138870987, 1
5348139002070, 0
5348139031349, 1
5348139171998, 0
5348139224552, 1
5348139340853, 0
5348139373947, 1
5348139503122, 0
5348139526676, 1
5348139667924, 0
5348139716616, 1
5348139836365, 0
5348139876117, 1
5348140001798, 0
5348140028077, 1
5348140168542, 0
5348140218627, 1
5348140335942, 0
5348140368084, 1
5348140502611, 0
5348140568438, 1
5348140686296, 0
5348140719717, 1
5348140836948, 0
5348140868081, 1
5348141004027, 0
5348141062410, 1
5348141169844, 0
5348141213026, 1
5348141338140, 0
5348141404834, 1
5348141540135, 0
5348141554633, 1
5348141672864, 0
5348141703792, 1
5348141838532, 0
5348141896692, 1
5348142005981, 0
5348142049643, 1
5348142173626, 0
5348142244359, 1
5348142338601, 0
5348142394729, 1
5348142505841, 0
5348142542864, 1
5348142674581, 0
5348142748125, 1
5348142840346, 0
5348142901014, 1
5348143007192, 0
5348143053884, 1
5348143171835, 0
5348143249434, 1
5348143340165, 0
5348143400100, 1
5348143511334, 0
5348143550861, 1
5348143672265, 0
5348143746000, 1
5348143840025, 0
5348143895942, 1
5348144012435, 0
5348144051151, 1
5348144170067, 0
5348144247284, 1
5348144337474, 0
5348144396082, 1
5348144506045, 0
5348144554575, 1
5348144673295, 0
5348144755634, 1
5348144844441, 0
5348144924999, 1
5348145005273, 0
5348145076874, 1
5348145173704, 0
5348145232134, 1
5348145352228, 0
5348145431920, 1
5348145505149, 0
5348145580542, 1
5348145677436, 0
5348145729620, 1
5348145840261, 0
5348145919978, 1
5348146006932, 0
5348146069965, 1
5348146175872, 0
5348146260261, 1
5348146337280, 0
5348146410016, 1
5348146507222, 0
5348146560716, 1
5348146683083, 0
5348146768031, 1
5348146843953, 0
5348146931339, 1
5348147008656, 0
5348147079726, 1
5348147179035, 0
5348147232847, 1
5348147341212, 0
5348147431731, 1
5348147507237, 0
5348147581646, 1
5348147673360, 0
5348147735180, 1
5348147842869, 0
5348147936050, 1
5348148009025, 0
5348148103171, 1
5348148197420, 0
5348148256670, 1
5348148343954, 0
5348148410488, 1
5348148509845, 0
5348148601979, 1
5348148682380, 0
5348148761209, 1
5348148848761, 0
5348148910759, 1
5348149012171, 0
5348149102901, 1
5348149173818, 0
5348149254721, 1
5348149343507, 0
5348149453024, 1
5348149510213, 0
5348149604297, 1
5348149677892, 0
5348149754954, 1
5348149846445, 0
5348149908030, 1
5348150011463, 0
5348150103164, 1
5348150177301, 0
5348150251724, 1
5348150345030, 0
5348150441481, 1
5348150551551, 0
5348150591643, 1
5348150678912, 0
5348150797727, 1
5348150845350, 0
5348150948399, 1
5348151013150, 0
5348151098761, 1
5348151178530, 0
5348151289752, 1
5348151353629, 0
5348151440415, 1
5348151511563, 0
5348151588189, 1
5348151679876, 0
5348151777778, 1
5348151844774, 0
5348151926084, 1
5348152013846, 0
5348152122234, 1
5348152179560, 0
5348152272574, 1
5348152364327, 0
5348152421548, 1
5348152517770, 0
5348152616441, 1
5348152712030, 0
5348152767562, 1
5348152850573, 0
5348152925352, 1
5348153020934, 0
5348153121517, 1
5348153182152, 0
5348153271997, 1
5348153348335, 0
5348153471368, 1
5348153522720, 0
5348153623657, 1
5348153686715, 0
5348153775659, 1
5348153848468, 0
5348153971089, 1
5348154016090, 0
5348154123128, 1
5348154184314, 0
5348154270663, 1
5348154379724, 0
5348154509637, 1
5348154534379, 0
5348154680102, 1
5348154751598, 0
5348154957586, 0
5348155017045, 0
5348155046552, 1
5348155181494, 0
5348155217075, 1
5348155320185, 1
5348155362165, 0
5348155489624, 1
5348155514534, 0
5348155593536, 1
5348155684822, 0
5348155743361, 1
5348155850858, 0
5348155896803, 1
5348156015107, 0
5348156067480, 1
5348156181289, 0
5348156221199, 1
5348156352244, 0
5348156372810, 1
5348156515531, 0
5348156520623, 1
5348156678318, 1
5348156683598, 0
5348156829644, 1
5348156865497, 0
5348156981096, 1
5348157039500, 0
5348157138992, 1
5348157184857, 0
5348157288456, 1
5348157390557, 0
5348157485139, 1
5348157519476, 0
5348157637818, 1
5348157688735, 0
5348157798525, 1
5348157848228, 0
5348157950105, 1
5348158017864, 0
5348158146534, 1
5348158190081, 0
5348158299563, 1
5348158462651, 1
5348158482850, 0
5348158517851, 0
5348158658225, 1
5348158684581, 0
5348158813833, 1
5348158850844, 0
5348158969188, 1
5348159021707, 0
5348159120478, 1
5348159187807, 0
5348159339927, 1
5348159365049, 0
5348159496276, 1
5348159538424, 0
5348159652130, 1
5348159689015, 0
5348159803060, 1
5348159858921, 0
5348159957236, 1
5348160019528, 0
5348160151515, 1
5348160184453, 0
5348160301387, 1
5348160349958, 0
5348160496952, 1
5348160522001, 0
5348160646792, 1
5348160688601, 0
5348160799245, 1
5348160854037, 0
5348161004388, 1
5348161035184, 0
5348161157491, 1
5348161183780, 0
5348161317408, 1
5348161371429, 0
5348161467933, 1
5348161541331, 0
5348161673268, 1
5348161685452, 0
5348161823054, 1
5348161852454, 0
5348161974508, 1
5348162026181, 0
5348162134016, 1
5348162188583, 0
5348162328346, 1
5348162356471, 0
5348162481408, 1
5348162537713, 0
5348162685156, 1
5348162689089, 0
5348162849860, 1
5348162860809, 0
5348163003982, 1
5348163020531, 0
5348163158347, 1
5348163187560, 0
5348163322943, 1
5348163356331, 0
5348163487102, 1
5348163520137, 0
5348163682346, 1
5348163688360, 0
5348163831765, 1
5348163854447, 0
5348163982912, 1
5348164028174, 0
5348164174337, 1
5348164186270, 0
5348164324661, 1
5348164356072, 0
5348164479785, 1
5348164529234, 0
5348164674544, 1
5348164687487, 0
5348164824726, 1
5348164858349, 0
5348165018162, 1
5348165021813, 0
5348165165206, 1
5348165188315, 0
5348165324307, 1
5348165393649, 0
5348165524776, 1
5348165545043, 0
5348165688680, 0
5348165696810, 1
5348165849704, 1
5348165860136, 0
5348166000595, 1
5348166023287, 0
5348166152681, 1
5348166191586, 0
5348166344994, 1
5348166359843, 0
5348166497619, 1
5348166522167, 0
5348166690233, 1
5348166691967, 0
5348166844885, 1
5348166858460, 0
5348166993903, 1
5348167025423, 0
5348167189279, 1
5348167189363, 0
5348167349028, 1
5348167357958, 0
5348167500054, 1
5348167572226, 0
5348167655842, 1
5348167693032, 0
5348167849025, 1
5348167857162, 0
5348167998780, 1
5348168027789, 0
5348168190089, 0
5348168192865, 1
5348168342389, 1
5348168388813, 0
5348168496766, 1
5348168540569, 0
5348168694169, 1
5348168695925, 0
5348168843609, 1
5348168860303, 0
5348169001048, 1
5348169031812, 0
5348169196508, 1
5348169204146, 0
5348169355357, 1
5348169363309, 0
5348169506248, 1
5348169531590, 0
5348169695181, 0
5348169700434, 1
5348169849433, 1
5348169861700, 0
5348169999976, 1
5348170026247, 0
5348170195266, 0
5348170197230, 1
5348170345408, 1
