Interval,Time
145.8478,150.45867000046093
2.2141,150.47536000046088
1.6291,150.4920500004608
1.5954,150.508730000461
1.4332,150.52541000046116
1.6046,150.5421000004611
2.0407,150.55879000046104
1.8405,150.57547000046122
1.7729,150.59214000046114
1.6272,150.60884000046133
1.5267,150.62553000046125
1.2906,150.6422200004612
1.3317,150.65893000046117
1.1956,150.6756000004611
1.1644,150.69229000046104
1.1611,150.709000000461
1.9073,150.72567000046092
3.0798,150.74236000046088
1.1372,150.75907000046084
0.8753,150.77575000046102
0.7035,150.79246000046098
0.7438,150.80916000046116
0.6115,150.82583000046108
0.6131,150.84253000046127
0.5884,150.8591900004614
0.6474,150.87583000046155
0.6841,150.8925200004615
0.744,150.90919000046142
0.7702,150.92587000046157
0.6745,150.94255000046175
0.6566,150.95922000046167
0.6668,150.9758600004618
0.63,150.99252000046195
0.7248,151.00922000046214
0.6434,151.0259300004621
0.971,151.04263000046228
1.3161,151.05934000046224
1.5067,151.0760100004622
1.2052,151.109310000462
0.7727,151.09266000046208
0.6409,151.1259600004619
0.6428,151.14264000046208
0.7297,151.159310000462
0.7745,151.1759500004621
0.7442,151.19260000046202
0.6612,151.20926000046217
0.6663,151.22589000046207
1.213,151.242580000462
0.6934,151.25926000046218
0.6284,151.27594000046236
0.6032,151.2926200004625
0.5745,151.30929000046243
0.6928,151.32598000046238
0.6657,151.3426500004623
0.8595,151.35933000046248
1.0915,151.37601000046266
0.9856,151.39270000046258
1.6811,151.4093700004625
0.7537,151.42605000046268
0.7211,151.44273000046286
1.0476,151.459410000463
0.9653,151.4760900004632
0.8507,151.4927600004631
0.8755,151.5094600004633
0.8019,151.52614000046347
0.5464,151.5428100004634
0.5554,151.5594800004633
0.5967,151.5761600004635
0.6877,151.59284000046364
0.6833,151.6095100004636
0.6383,151.62619000046374
0.6448,151.64287000046392
0.6605,151.65955000046407
0.8439,151.676220000464
1.0698,151.69290000046416
1.1858,151.70958000046434
1.4044,151.7262600004645
1.3879,151.74294000046467
1.1344,151.75962000046485
0.9315,151.77631000046478
0.858,151.79299000046495
0.6517,151.80967000046513
0.5716,151.82635000046528
0.685,151.8430200004652
0.7424,151.85969000046515
1.4108,151.8763700004653
14.968,151.89305000046548
16.2846,151.90973000046563
16.5948,151.9264100004658
16.531,151.943090000466
16.3196,151.9597600004659
17.0015,151.97645000046586
16.2989,151.993130000466
17.3269,152.00982000046596
16.3765,152.0265100004659
16.8693,152.04320000046584
17.6929,152.05988000046602
17.1591,152.07657000046595
15.4702,152.09325000046613
17.2953,152.1099300004663
16.1006,152.12661000046646
16.0584,152.14328000046638
19.7951,152.15997000046633
15.3867,152.1766500004665
16.8317,152.19332000046643
15.8455,152.20999000046635
16.7052,152.22667000046653
