Run Number,Run Start Time,Run End Time,Jitter.py Run Duration (s),"Unity,exe Run Duration (s)",Server Restart Duration (s),Total Script Run Duration (s),Unity.exe Stop Duration (s),Buffer Size,Jitter Magnitude,Policy,baseLength,threshold,decay
1,'2025-02-06 20:08:09,'2025-02-06 20:08:36,3.97,10,10.186335802078247,27.035444021224976,1.58,10,40,0,3,600,2
1,'2025-02-06 20:08:36,'2025-02-06 20:09:00,1.82,10,9.756422519683838,23.804390907287598,1.13,10,0,2,3,600,1.5
1,'2025-02-06 20:09:00,'2025-02-06 20:09:25,2.3,10,9.719307661056519,24.257924556732178,1.13,10,40,2,3,600,2
