Interval,Time
16.8613,3.0153366666669026
16.5921,3.032006666666828
16.5075,3.048686666666996
16.7794,3.065356666666921
16.2666,3.0820266666668465
16.6909,3.0987166666667907
16.5806,3.1153966666669586
17.1084,3.132066666666884
16.5388,3.148726666667033
16.8348,3.165416666666977
16.6509,3.1820966666671446
16.6059,3.1987866666670888
16.583,3.215436666666996
17.5525,3.23212666666694
15.8143,3.2487666666670703
17.0419,3.2654366666669956
16.4118,3.2821166666671635
16.4237,3.2988066666671076
16.7482,3.315496666667052
16.6187,3.332166666666977
17.4489,3.3488466666671446
15.9682,3.3655166666670704
17.3557,3.382236666667275
16.3898,3.398916666667443
16.5684,3.415636666667648
17.793,3.4323266666675916
16.4945,3.4490066666677595
15.6593,3.465676666667685
17.1253,3.482366666667629
17.2385,3.499046666667797
16.5359,3.5157266666679643
16.3776,3.5324066666681317
16.2183,3.549066666668281
17.6629,3.5657366666682067
16.0449,3.582416666668374
16.2601,3.5990866666682995
17.1984,3.6157666666684674
16.6547,3.6324566666684115
16.6894,3.649126666668337
16.6205,3.665816666668281
17.8835,3.6824866666682063
16.0068,3.6991666666683742
16.5264,3.7158466666685417
16.9191,3.7325266666687096
16.7013,3.749206666668877
16.9366,3.7658766666688024
16.7984,3.7825366666689515
16.4769,3.799206666668877
16.4708,3.8158866666690447
16.8193,3.83255666666897
17.1333,3.8492466666689142
14.8879,3.8659266666690817
16.5376,3.8826066666692496
16.8416,3.899286666669417
16.3189,3.915946666669566
16.8454,3.9326366666695103
16.512,3.9493366666696965
17.4533,3.9660166666698644
16.7359,3.982696666670032
16.5727,3.999386666669976
16.4616,4.0160666666701434
18.0327,4.032746666670311
15.1078,4.049436666670255
16.3792,4.0661266666702
17.077,4.082836666670162
16.771,4.09951666667033
17.1733,4.116196666670498
16.8931,4.132876666670665
22.4967,4.149556666670833
10.7975,4.166216666670982
15.79,4.18289666667115
16.6871,4.199566666671075
16.8522,4.216246666671243
16.5951,4.2329266666714105
21.6801,4.2496066666715775
11.6308,4.266286666671745
17.1675,4.282966666671913
16.3332,4.299646666672081
16.3005,4.316306666672229
16.4267,4.332996666672174
17.5637,4.349656666672323
16.4231,4.366346666672267
16.5202,4.383016666672193
16.6165,4.399686666672118
16.9312,4.416346666672267
16.4686,4.433016666672192
17.3192,4.449686666672118
16.7958,4.466366666672285
16.8791,4.483066666672472
16.5552,4.499716666672379
17.4403,4.516416666672565
15.9937,4.533096666672733
16.6708,4.5497766666729005
17.1418,4.566456666673068
16.1079,4.583116666673217
16.8999,4.5997966666733845
16.5465,4.616486666673329
16.6069,4.633166666673496
17.0795,4.649846666673664
16.5133,4.6665566666736265
