Interval,Time
16.8425,3.013089999996591
17.1049,3.029799999996554
16.2818,3.0464899999964983
17.2411,3.0631699999966657
16.4641,3.0798499999968336
17.1883,3.09654999999702
16.4292,3.113219999996945
16.6703,3.1298699999968522
17.1336,3.1465799999968147
16.3272,3.1632599999969826
17.2317,3.17993999999715
16.362,3.196599999997299
17.5404,3.213309999997262
16.132,3.2299599999971687
16.6934,3.2466399999973365
16.6862,3.2633299999972807
16.6631,3.279999999997206
16.8876,3.2966699999971314
16.9506,3.3133299999972805
16.1399,3.3300199999972246
16.724,3.34668999999715
17.6495,3.363369999997318
15.8469,3.3800399999972432
15.6266,3.396719999997411
17.2146,3.4133699999973177
16.9311,3.430059999997262
15.9325,3.446779999997467
16.4589,3.4634899999974293
17.4926,3.4801799999973735
16.4406,3.4968899999973364
16.6736,3.513569999997504
16.8268,3.530259999997448
16.9159,3.546949999997392
16.3421,3.56362999999756
16.6649,3.5803299999977463
16.8646,3.5970099999979137
16.5026,3.613669999998063
16.7799,3.6303499999982303
16.444,3.6470099999983794
17.3372,3.6636499999985097
16.6852,3.680339999998454
16.069,3.696989999998361
17.0237,3.71364999999851
16.5569,3.7303599999984725
16.6834,3.7470299999983983
17.1524,3.7636999999983236
16.569,3.7803599999984727
15.6375,3.7970099999983793
16.8202,3.813689999998547
16.2512,3.8303699999987146
16.8037,3.847069999998901
16.836,3.863769999999087
17.009,3.8804599999990312
16.7012,3.8971499999989754
16.0941,3.913819999998901
16.9684,3.9304899999988265
16.8009,3.9471999999987895
17.1164,3.963919999998994
16.3125,3.9806199999991803
16.1624,3.9973199999993665
16.5978,4.013969999999274
18.1163,4.030649999999441
15.8673,4.04730999999959
16.1347,4.063939999999478
17.0127,4.080639999999665
16.5584,4.097339999999851
16.7406,4.113989999999758
16.6173,4.130649999999907
16.8857,4.147290000000037
17.0981,4.163970000000205
16.8869,4.180670000000391
16.1964,4.197350000000559
16.9134,4.214060000000521
16.4841,4.230750000000466
19.6241,4.247400000000373
14.875,4.264040000000503
15.4325,4.28072000000067
16.7283,4.297370000000577
16.7856,4.314050000000745
17.011,4.330700000000652
16.308,4.347360000000801
