4.02276250114664,16.4425,4.18954710057005,14.0069,0.0,16.4425,9.0,-34.66893,-0.522867,158.8336,0,10,1.0,75.0
4.03918450092897,17.6205,4.20552680036053,17.0094,1.0,17.0315,9.0,-5.662433,-0.575434,155.758,0,10,2.0,75.0
4.05604630103335,14.2897,4.22356470068917,16.6792,2.0,16.11757,9.0,16.32427,-0.135501,156.003392,0,10,3.0,75.0
4.07281940011308,18.9386,4.23963590105996,17.5069,3.0,16.82282,9.0,16.79933,-0.262068,158.3932,0,10,4.0,75.0
4.08976600086316,16.4552,4.25615920079872,16.8805,4.0,16.7493,9.0,16.8333,-0.413835,156.9552,0,10,5.0,75.0
4.10599050065503,16.4019,4.27307090116665,17.4041,5.0,16.6914,9.0,16.38237,0.949698,157.378304,0,10,6.0,75.0
4.12262710137293,15.4678,4.28844290087,13.3354,6.0,16.5166,9.0,16.57183,-0.595769,158.393408,0,10,7.0,75.0
4.13904610229656,17.1595,4.30578910047188,18.9395,7.0,16.59696,9.0,16.7302,0.807364,156.261296,0,10,8.0,75.0
4.15582880144939,17.0426,4.32180170016363,14.4873,8.0,16.64648,9.0,15.35347,-0.268903,158.0408,0,10,9.0,75.0
4.17280880128965,16.9415,4.33946809964254,18.7866,9.0,16.67598,9.0,16.18014,-0.39077,155.4824,0,10,10.0,75.0
4.18954710057005,17.0026,4.35651329951361,15.8037,9.0,16.70567,9.0,15.5107,0.119863,157.334096,0,10,11.0,75.0
4.20552680036053,16.3982,4.37173259956762,15.0721,9.0,16.68005,9.0,16.60327,-0.080567,156.1348,0,10,12.0,75.0
4.22356470068917,16.5515,4.38902919879183,19.1304,9.0,16.67016,9.0,16.34844,-0.599834,154.808896,0,10,13.0,75.0
4.23963590105996,14.7629,4.40553009836003,15.8758,9.0,16.53393,9.0,-57.4873,-0.258201,157.3884,0,9,14.0,150.0
4.25615920079872,16.2723,4.42175439884886,15.3419,9.0,16.51649,9.0,7.037367,0.042832,158.5012,0,10,15.0,75.0
4.27307090116665,18.7591,4.4388587991707,18.0125,9.0,16.65665,9.0,11.20063,-1.274035,157.570896,0,10,16.0,75.0
4.28844290087,16.3505,4.45626859879121,17.9689,9.0,16.63864,9.0,10.6863,-0.427902,156.824096,0,10,17.0,75.0
4.30578910047188,17.593,4.47173359850422,13.9062,9.0,16.69166,9.0,9.465268,-0.259069,158.441104,0,10,18.0,75.0
4.32180170016363,16.5199,4.48897919850424,18.4551,9.0,16.68262,9.0,9.940335,0.167664,154.777408,0,10,19.0,75.0
4.33946809964254,14.9615,4.50568599859253,15.5064,9.0,16.59657,9.0,11.2616,-1.191403,156.712704,0,10,20.0,75.0
4.35651329951361,17.7951,4.52312449784949,18.8451,9.0,16.65364,9.0,11.99747,0.28713,157.257904,0,10,21.0,75.0
4.38902919879183,19.9648,4.53804689785466,13.5879,9.0,16.80415,9.0,10.47034,-0.741937,158.308304,0,10,22.0,75.0
4.38902919879183,14.0224,4.55590739799663,18.8907,8.0,16.6832,9.0,9.577303,-0.155304,151.931808,0,10,23.0,75.0
4.40553009836003,16.6964,4.57203329866752,15.1173,9.0,16.68375,9.0,11.24697,-1.100871,156.799808,0,10,24.0,75.0
4.42175439884886,16.8185,4.58879319904372,17.8934,9.0,16.68914,9.0,9.561237,-0.363638,155.2212,0,10,25.0,75.0
4.4388587991707,14.1677,4.60654519824311,18.4108,9.0,16.59216,9.0,11.905,-1.103305,156.296496,0,10,26.0,75.0
4.45626859879121,16.7854,4.62250129831955,13.8303,9.0,16.59932,9.0,10.40207,0.840028,160.539296,0,10,27.0,75.0
4.47173359850422,18.1695,4.63875569915399,18.1546,9.0,16.6554,9.0,10.68014,-0.134139,157.584496,0,10,28.0,75.0
4.48897919850424,18.1592,4.65601520007476,17.1606,9.0,16.70725,9.0,10.65051,-0.169006,157.569504,0,10,29.0,75.0
4.50568599859253,16.0116,4.67291809944436,15.2076,9.0,16.68406,9.0,11.09577,-0.944373,156.570704,0,10,30.0,75.0
4.52312449784949,16.2175,4.68960870010778,17.9089,9.0,16.66901,9.0,10.42074,-0.03534,155.767104,0,10,31.0,75.0
4.53804689785466,16.7136,4.70581269962713,15.24,9.0,16.67041,9.0,10.15171,-0.345007,157.458704,0,10,32.0,75.0
4.55590739799663,17.2639,4.72255129879341,18.188,9.0,16.68839,9.0,9.968373,-0.913474,155.968192,0,10,33.0,75.0
4.57203329866752,15.7087,4.73879939829931,14.5701,9.0,16.65958,9.0,12.17734,-1.633141,156.9072,0,10,34.0,75.0
4.58879319904372,15.8429,4.75613779900596,18.7782,9.0,16.63624,9.0,10.44011,0.189592,155.7744,0,10,35.0,75.0
4.60654519824311,18.7556,4.77243299921975,14.7818,9.0,16.69511,9.0,10.71367,-0.199275,158.709904,0,10,36.0,75.0
4.62250129831955,16.5928,4.7892081993632,18.0845,9.0,16.69235,9.0,10.89154,-0.335342,154.736096,0,10,37.0,75.0
4.63875569915399,14.3948,4.8060491993092,15.4706,9.0,16.63189,9.0,12.83191,-1.401209,156.228304,0,10,38.0,75.0
4.65601520007476,18.8861,4.82360019860789,17.5122,9.0,16.68969,9.0,9.909575,-0.817776,157.304304,0,10,39.0,75.0
4.67291809944436,17.4139,4.83889469830319,16.9383,9.0,16.70779,9.0,10.03974,-0.337443,155.922896,0,10,40.0,75.0
4.68960870010778,16.0668,4.8564761984162,16.0701,9.0,16.69216,9.0,11.96971,-1.18321,155.455504,0,10,41.0,75.0
4.70581269962713,16.8444,4.87172079877928,16.9217,9.0,16.69578,9.0,11.63368,0.127023,155.457904,0,10,42.0,75.0
4.72255129879341,16.141,4.88889269949868,15.6277,9.0,16.68288,9.0,11.42524,-0.174244,155.536496,0,10,43.0,75.0
4.73879939829931,17.4185,4.90566480020061,18.1618,9.0,16.6996,9.0,11.88851,-0.286811,155.023008,0,10,44.0,75.0
4.75613779900596,15.8137,4.92311370046809,16.044,9.0,16.67991,9.0,11.52738,0.109222,155.742896,0,10,45.0,75.0
4.77243299921975,17.2051,4.93882120074704,16.8142,9.0,16.69133,9.0,11.09184,-0.284045,155.996704,0,10,46.0,75.0
4.7892081993632,15.3671,4.95567950094119,15.6492,9.0,16.66315,9.0,10.28261,-0.371212,155.606096,0,10,47.0,75.0
4.8060491993092,17.9002,4.97348230006173,19.3172,9.0,16.68893,9.0,10.44318,-1.031079,155.888304,0,10,48.0,75.0
4.82360019860789,16.1562,4.9890586999245,14.1328,9.0,16.67805,9.0,10.44394,-0.101646,157.305696,0,10,49.0,75.0
4.83889469830319,17.1336,5.00619610073045,18.3921,9.0,16.68717,9.0,9.935912,0.205887,155.282,0,10,50.0,75.0
4.8564761984162,16.2815,5.02222690032795,14.6001,9.0,16.67921,9.0,11.92118,-0.12678,156.5412,0,10,51.0,75.0
4.87172079877928,16.4879,5.03939870046452,18.5539,9.0,16.67553,9.0,11.45585,0.049353,154.859808,0,10,52.0,75.0
4.88889269949868,16.9472,5.05694850021973,16.1463,9.0,16.68066,9.0,10.37411,0.318786,156.925792,0,10,53.0,75.0
