FrameInterval,DisplayInterval,seq,emitTime
0,,,
3,,,
14,,,
16,,,
17,,,
17,,,
17,,,
16,,,
18,,,
16,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
18,,,
17,,,
16,,,
16,,,
16,,,
23,,,
10,,,
17,,,
17,,,
17,,,
17,,,
17,,,
19,,,
13,,,
17,,,
17,,,
17,,,
16,,,
17,,,
18,,,
15,,,
18,,,
15,,,
17,,,
18,,,
17,,,
16,,,
16,,,
18,,,
16,,,
16,,,
16,,,
17,,,
18,,,
16,,,
16,,,
18,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
16,,,
18,,,
16,,,
17,,,
16,,,
16,,,
17,,,
16,,,
17,,,
17,,,
18,,,
16,,,
16,,,
16,,,
18,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
16,,,
18,,,
17,,,
17,,,
16,,,
17,,,
16,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
16,,,
18,,,
16,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
21,,,
13,,,
16,,,
16,,,
17,,,
17,,,
17,,,
17,,,
16,,,
16,,,
17,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
16,,,
17,,,
17,,,
17,,,
17,,,
17,,,
16,,,
16,,,
17,,,
17,,,
17,,,
16,,,
18,,,
16,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
17,,,
16,,,
16,,,
17,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
18,,,
16,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
16,,,
18,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
15,,,
17,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
18,,,
16,,,
16,,,
17,,,
16,,,
18,,,
16,,,
17,,,
16,,,
17,,,
18,,,
15,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
18,,,
14,,,
17,,,
17,,,
17,,,
16,,,
18,,,
16,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
19,,,
14,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
18,,,
16,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
18,,,
15,,,
18,,,
17,,,
16,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
18,,,
16,,,
16,,,
16,,,
17,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
17,,,
16,,,
16,,,
17,,,
17,,,
16,,,
18,,,
16,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
18,,,
16,,,
16,,,
17,,,
17,,,
17,,,
16,,,
16,,,
17,,,
17,,,
17,,,
17,,,
16,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
16,,,
18,,,
16,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
26,,,
7,,,
16,,,
17,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
18,,,
16,,,
17,,,
16,,,
17,,,
16,,,
18,,,
16,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
16,,,
17,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
16,,,
17,,,
17,,,
16,,,
18,,,
16,,,
17,,,
17,,,
16,,,
17,,,
16,,,
18,,,
16,,,
16,,,
17,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
16,,,
18,,,
16,,,
16,,,
17,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
23,,,
10,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
18,,,
16,,,
16,,,
18,,,
16,,,
17,,,
16,,,
17,,,
16,,,
18,,,
16,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
21,,,
12,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
17,,,
15,,,
18,,,
17,,,
15,,,
18,,,
16,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
17,,,
16,,,
16,,,
17,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
18,,,
16,,,
17,,,
16,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
16,,,
18,,,
16,,,
16,,,
18,,,
16,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
18,,,
16,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
16,,,
17,,,
17,,,
17,,,
16,,,
18,,,
16,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
17,,,
16,,,
16,,,
18,,,
16,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
18,,,
16,,,
16,,,
17,,,
17,,,
17,,,
18,,,
15,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
16,,,
18,,,
16,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
16,,,
18,,,
16,,,
18,,,
16,,,
16,,,
18,,,
16,,,
17,,,
17,,,
16,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
17,,,
16,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
16,,,
18,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
17,,,
16,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
18,,,
17,,,
15,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
17,,,
16,,,
17,,,
18,,,
15,,,
17,,,
16,,,
17,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
18,,,
16,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
16,,,
17,,,
17,,,
18,,,
16,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
16,,,
18,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
16,,,
18,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
17,,,
17,,,
17,,,
15,,,
17,,,
17,,,
17,,,
16,,,
18,,,
17,,,
16,,,
16,,,
16,,,
16,,,
18,,,
17,,,
16,,,
17,,,
18,,,
16,,,
17,,,
15,,,
17,,,
17,,,
16,,,
17,,,
17,,,
18,,,
15,,,
17,,,
16,,,
17,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
16,,,
19,,,
15,,,
16,,,
18,,,
16,,,
17,,,
17,,,
15,,,
18,,,
16,,,
17,,,
17,,,
16,,,
18,,,
17,,,
15,,,
17,,,
17,,,
16,,,
17,,,
18,,,
16,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
16,,,
18,,,
16,,,
16,,,
17,,,
17,,,
17,,,
17,,,
16,,,
18,,,
15,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
16,,,
16,,,
19,,,
16,,,
16,,,
18,,,
15,,,
18,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
16,,,
17,,,
16,,,
18,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
18,,,
16,,,
17,,,
16,,,
16,,,
18,,,
16,,,
17,,,
16,,,
18,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
15,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
18,,,
16,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
15,,,
18,,,
17,,,
17,,,
16,,,
16,,,
17,,,
17,,,
17,,,
16,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
19,,,
16,,,
15,,,
18,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
16,,,
18,,,
15,,,
18,,,
16,,,
18,,,
15,,,
18,,,
16,,,
17,,,
16,,,
18,,,
16,,,
17,,,
17,,,
16,,,
16,,,
17,,,
16,,,
18,,,
16,,,
18,,,
15,,,
17,,,
16,,,
17,,,
17,,,
18,,,
15,,,
18,,,
16,,,
18,,,
15,,,
18,,,
15,,,
17,,,
17,,,
17,,,
15,,,
18,,,
16,,,
19,,,
15,,,
17,,,
17,,,
18,,,
15,,,
17,,,
17,,,
16,,,
17,,,
16,,,
18,,,
16,,,
16,,,
16,,,
18,,,
16,,,
17,,,
16,,,
18,,,
15,,,
23,,,
11,,,
17,,,
16,,,
18,,,
16,,,
18,,,
15,,,
17,,,
16,,,
18,,,
16,,,
17,,,
16,,,
18,,,
16,,,
17,,,
16,,,
18,,,
16,,,
17,,,
15,,,
18,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
16,,,
18,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
16,,,
18,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
16,,,
18,,,
16,,,
17,,,
16,,,
17,,,
16,,,
18,,,
16,,,
17,,,
16,,,
18,,,
15,,,
19,,,
15,,,
18,,,
16,,,
17,,,
15,,,
18,,,
16,,,
18,,,
16,,,
17,,,
16,,,
17,,,
16,,,
18,,,
16,,,
18,,,
15,,,
17,,,
16,,,
18,,,
15,,,
18,,,
16,,,
17,,,
16,,,
17,,,
17,,,
18,,,
15,,,
17,,,
16,,,
18,,,
16,,,
18,,,
15,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
18,,,
16,,,
17,,,
16,,,
17,,,
16,,,
18,,,
15,,,
18,,,
16,,,
18,,,
15,,,
18,,,
16,,,
16,,,
17,,,
18,,,
15,,,
18,,,
16,,,
16,,,
18,,,
17,,,
16,,,
16,,,
17,,,
18,,,
15,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
18,,,
15,,,
17,,,
16,,,
18,,,
16,,,
17,,,
16,,,
17,,,
47,,,
48,,,
2,,,
17,,,
16,,,
18,,,
16,,,
18,,,
15,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
18,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
15,,,
18,,,
16,,,
17,,,
17,,,
16,,,
17,,,
16,,,
18,,,
18,,,
15,,,
17,,,
16,,,
17,,,
16,,,
22,,,
11,,,
17,,,
16,,,
18,,,
16,,,
17,,,
17,,,
17,,,
33,,,
1,,,
16,,,
16,,,
28,,,
6,,,
16,,,
17,,,
16,,,
18,,,
16,,,
16,,,
17,,,
17,,,
16,,,
23,,,
11,,,
16,,,
17,,,
18,,,
15,,,
18,,,
16,,,
17,,,
16,,,
18,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
18,,,
15,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
18,,,
16,,,
17,,,
16,,,
17,,,
16,,,
18,,,
17,,,
17,,,
15,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
18,,,
16,,,
17,,,
16,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
19,,,
15,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
18,,,
16,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
16,,,
17,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
17,,,
16,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
18,,,
16,,,
16,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
27,,,
7,,,
16,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
17,,,
17,,,
17,,,
16,,,
17,,,
16,,,
18,,,
16,,,
17,,,
16,,,
20,,,
16,,,
17,,,
16,,,
15,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
17,,,
16,,,
17,,,
16,,,
