Run Number,Run Start Time,Run End Time,Jitter.py Run Duration (s),"Unity,exe Run Duration (s)",Server Restart Duration (s),Total Script Run Duration (s),Buffer Size,Jitter Magnitude,Policy,baseLength,threshold,decay
1,'2025-02-26 15:49:31,'2025-02-26 15:50:55,3.78,64.26653289794922,15.70522665977478,84.53645896911621,2,40,0,3,600,2
2,'2025-02-26 15:50:55,'2025-02-26 15:52:19,3.81,64.10826802253723,15.673423528671265,168.75531649589539,2,40,0,3,600,2
3,'2025-02-26 15:52:19,'2025-02-26 15:53:44,3.82,64.10752511024475,15.701499700546265,252.9746551513672,2,40,0,3,600,2
