Step,Queue Length,Counters,Thresholds
1,Queue Length: 13,Counters: [0 0 0 0 0 0 0 0 0 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 0 0 0 ]
2,Queue Length: 12,Counters: [0 0 0 0 0 0 0 0 0 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 0 1 0 ]
3,Queue Length: 12,Counters: [0 0 0 0 0 0 0 0 0 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 0 1 0 ]
4,Queue Length: 10,Counters: [1 1 1 1 1 1 1 1 1 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 0 1 0 ]
5,Queue Length: 11,Counters: [2 2 2 2 2 2 2 2 2 1 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
6,Queue Length: 11,Counters: [3 3 3 3 3 3 3 3 3 2 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
7,Queue Length: 11,Counters: [4 4 4 4 4 4 4 4 4 3 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
8,Queue Length: 11,Counters: [5 5 5 5 5 5 5 5 5 4 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
9,Queue Length: 11,Counters: [0 0 0 0 0 0 0 0 0 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
10,Queue Length: 10,Counters: [1 1 1 1 1 1 1 1 1 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
11,Queue Length: 9,Counters: [2 2 2 2 2 2 2 2 0 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
12,Queue Length: 8,Counters: [3 3 3 3 3 3 3 0 0 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
13,Queue Length: 7,Counters: [4 4 4 4 4 4 0 0 0 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
14,Queue Length: 6,Counters: [5 5 5 5 5 0 0 0 0 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
15,Queue Length: 5,Counters: [6 6 6 6 0 0 0 0 0 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
16,Queue Length: 9,Counters: [7 7 7 7 1 1 1 1 0 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
17,Queue Length: 9,Counters: [8 8 8 8 2 2 2 2 0 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
18,Queue Length: 10,Counters: [9 9 9 9 3 3 3 3 1 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
19,Queue Length: 10,Counters: [10 10 10 10 4 4 4 4 2 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
20,Queue Length: 10,Counters: [11 11 11 11 5 5 5 5 3 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
21,Queue Length: 10,Counters: [12 12 12 12 6 6 6 6 4 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
22,Queue Length: 10,Counters: [13 13 13 13 7 7 7 7 5 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
23,Queue Length: 10,Counters: [14 14 14 14 8 8 8 8 6 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
24,Queue Length: 10,Counters: [15 15 15 15 9 9 9 9 7 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
25,Queue Length: 10,Counters: [16 16 16 16 10 10 10 10 8 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
26,Queue Length: 9,Counters: [17 17 17 17 11 11 11 11 0 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
27,Queue Length: 8,Counters: [18 18 18 18 12 12 12 0 0 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
28,Queue Length: 7,Counters: [19 19 19 19 13 13 0 0 0 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
29,Queue Length: 6,Counters: [20 20 20 20 14 0 0 0 0 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
30,Queue Length: 5,Counters: [21 21 21 21 0 0 0 0 0 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
31,Queue Length: 10,Counters: [22 22 22 22 1 1 1 1 1 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
32,Queue Length: 10,Counters: [23 23 23 23 2 2 2 2 2 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
33,Queue Length: 10,Counters: [24 24 24 24 3 3 3 3 3 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
34,Queue Length: 10,Counters: [25 25 25 25 4 4 4 4 4 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
35,Queue Length: 10,Counters: [26 26 26 26 5 5 5 5 5 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
36,Queue Length: 10,Counters: [27 27 27 27 6 6 6 6 6 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
37,Queue Length: 10,Counters: [28 28 28 28 7 7 7 7 7 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
38,Queue Length: 10,Counters: [29 29 29 29 8 8 8 8 8 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
39,Queue Length: 10,Counters: [30 30 30 30 9 9 9 9 9 0 0 0 0 ],Thresholds: [0 0 600 300 150 75 37 18 9 4 2 1 0 ]
