Iteration,File,Buffer Size,Jitter Magnitude,Policy,Base Length for Thresholding,Threshold,Decay,Average Queue Size,Std Dev Queue Size,Average Frame Time,Std Dev Frame Time,Interrupt Count,Interrupts Magnitude(ms),Interrupt Mag (ms/s),Std Interrupt Mag,Interrupt Frequency (/s)
31,jitter_values_20250224_192432.csv,2,0,E-Policy,3,600,2,2.466646266829865,0.5832485687028521,16.684455630354957,2.5700114553123314,1,36.1592,0.0474770569036944,0.0,0.0168008875522386
32,jitter_values_20250224_192555.csv,2,0,E-Policy,3,600,2,4.5778663396689145,1.1493397635047018,16.713536174126304,1.8141899663467125,0,,0.0,0.0,0.0
33,jitter_values_20250224_192719.csv,2,0,E-Policy,3,600,2,2.115361077111383,0.3353971344706814,16.681273317013463,1.7385608599096578,0,,0.0,0.0,0.0
34,jitter_values_20250224_192843.csv,2,0,E-Policy,3,600,2,1.9406364749082008,0.2363399859523574,16.684681364749082,1.5183897537429372,0,,0.0,0.0,0.0
35,jitter_values_20250224_193007.csv,2,0,E-Policy,3,600,2,1.8561371288644013,0.3770776089046566,16.685429415365782,1.720981853200573,1,46.0276,0.2133401225706848,0.0,0.0168060227011695
36,jitter_values_20250224_193131.csv,2,0,E-Policy,3,600,2,5.141893962611094,1.035439331506612,16.706278669935642,1.6480229374158455,0,,0.0,0.0,0.0
37,jitter_values_20250224_193254.csv,2,0,E-Policy,3,600,2,1.850718874273478,0.3606869935229875,16.684762985622516,1.5992486960539474,1,34.3174,0.0165291566708118,0.0,0.0167967968315254
38,jitter_values_20250224_193418.csv,2,0,E-Policy,3,600,2,1.0312117503059977,0.1858281717556727,16.67928142594859,1.5456178685835953,0,,0.0,0.0,0.0
39,jitter_values_20250224_193542.csv,2,0,E-Policy,3,600,2,3.441689623507805,0.9438689050303066,16.688201928374657,1.870536040250072,2,"35.3329, 33.5496",0.0372392836667235,0.891650000000002,0.0336120099959957
40,jitter_values_20250224_193706.csv,2,0,E-Policy,3,600,2,1.0018354236769655,0.0605689756667766,16.68010107066381,1.649576221085161,0,,0.0,0.0,0.0
41,jitter_values_20250224_193829.csv,2,0,E-Policy,3,600,2,2.0333639424548515,0.2407907786930792,16.683634710743803,1.824681512627376,0,,0.0,0.0,0.0
42,jitter_values_20250224_193953.csv,2,0,E-Policy,3,600,2,1.9960220318237452,0.106346348725611,16.68125477356181,1.6370048233991612,0,,0.0,0.0,0.0
43,jitter_values_20250224_194117.csv,2,0,E-Policy,3,600,2,1.997245179063361,0.0524220665299289,16.679570676461584,1.4407860376007875,0,,0.0,0.0,0.0
44,jitter_values_20250224_194241.csv,2,0,E-Policy,3,600,2,2.8211107701749003,0.4475935172962051,16.686857594354095,1.6679014856660168,0,,0.0,0.0,0.0
45,jitter_values_20250224_194404.csv,2,0,E-Policy,3,600,2,2.0012243648607284,0.089214958386616,16.680352800734617,1.5633535217717365,0,,0.0,0.0,0.0
