Iteration,File,Buffer Size,Jitter Magnitude,Policy,Base Length for Thresholding,Threshold,Decay,Average Queue Size,Std Dev Queue Size,Average Frame Time,Std Dev Frame Time,Interrupt Count,Interrupts Magnitude(ms),Interrupt Mag (ms/s),Std Interrupt Mag,Interrupt Frequency (/s)
286,jitter_values_20250225_012906.csv,0,80,QM,3,600,3,5.151174010935993,1.6194351517431755,16.702980759086522,9.011170114942,35,"168.8852, 152.2455, 100.6763, 101.4736, 116.3762, 100.7528, 98.7558, 118.5665, 71.4484, 116.9631, 88.25809, 68.8866, 37.3722, 106.2215, 99.7758, 87.6519, 54.7781, 102.0561, 72.4378, 103.2649, 85.8979, 87.81049, 87.3951, 102.4734, 85.9928, 71.3565, 86.4612, 69.9804, 54.2343, 69.9046, 104.5956, 87.7498, 87.9557, 105.8069, 70.7465",36.195853138952366,25.01223405912461,0.6154139886253768
287,jitter_values_20250225_013030.csv,0,80,QM,3,600,3,4.821611253196931,1.5661982633404965,16.712727886828645,8.545007858057778,30,"35.149, 155.809, 136.0937, 87.6814, 118.8733, 118.5434, 99.1268, 99.6151, 103.6311, 109.8858, 102.1434, 102.5278, 72.69991, 98.6443, 48.9862, 99.8638, 99.1304, 87.3259, 118.4506, 102.8435, 115.2653, 49.956, 99.9158, 103.068, 87.7124, 36.4371, 85.81631, 84.9, 85.7157, 82.18751",31.967935849172655,26.050954572119448,0.5246383245001549
288,jitter_values_20250225_013154.csv,0,80,QM,3,600,3,4.760088973625675,1.4173418678873593,16.69793329520178,8.483056560910821,23,"168.4625, 151.0714, 119.0002, 117.2942, 100.2899, 116.6083, 67.23849, 91.7984, 83.8371, 114.6906, 117.0778, 102.7401, 84.49809, 114.5841, 118.0729, 83.70631, 98.56329, 101.3703, 102.6644, 117.8825, 116.4191, 82.0436, 99.3066",29.61531949672264,21.741202263268804,0.4000769134272577
289,jitter_values_20250225_013319.csv,0,80,QM,3,600,3,4.430295331851381,2.148693482147419,16.655390095268338,8.972084781938229,35,"118.5885, 34.2749, 33.7337, 33.4403, 166.6784, 101.5638, 169.4382, 85.7365, 147.8748, 85.1715, 71.0584, 106.8791, 98.7465, 88.099, 74.0728, 101.4932, 71.0076, 100.9785, 117.4527, 66.707, 34.7546, 84.2124, 86.6405, 91.6566, 81.7622, 33.4297, 106.353, 99.6463, 68.6821, 116.457, 83.6071, 69.7347, 104.9306, 82.68671, 99.1043",33.98793741387189,32.75486248041798,0.6100441194257672
290,jitter_values_20250225_013443.csv,0,80,QM,3,600,3,5.1936821952776,1.5876794738056317,16.698636751754943,8.665381035251855,26,"167.7005, 137.2985, 121.8632, 82.41129, 86.6245, 102.2285, 204.7447, 100.3461, 105.3149, 82.9575, 86.46729, 49.9346, 36.9151, 69.6954, 66.3252, 81.8289, 49.839, 85.4824, 102.3608, 63.5302, 117.5074, 101.3196, 115.0311, 115.0187, 117.0006, 118.3762",29.706280858032528,35.46278701794362,0.4539427003084221
291,jitter_values_20250225_013607.csv,0,80,QM,3,600,3,5.086289549376798,1.5340031108220065,16.700416142537552,8.42344185732413,27,"154.8086, 140.4261, 102.7275, 103.2335, 103.0899, 101.7986, 99.5674, 83.6162, 116.4486, 117.3661, 64.9794, 115.137, 98.4086, 99.87, 82.5612, 116.3973, 97.81551, 116.1209, 84.8792, 34.3327, 116.359, 116.8356, 86.1484, 86.3972, 54.9639, 67.1762, 85.7794",30.53970904110855,24.70494710171499,0.471927302589306
292,jitter_values_20250225_013731.csv,0,80,QM,3,600,3,4.783194355355997,1.5628670896826264,16.695772450288647,8.79594557228564,30,"171.3326, 148.6889, 85.6939, 115.4056, 49.22, 101.0629, 50.24, 65.0223, 100.9375, 83.8798, 116.0573, 98.525, 98.5561, 116.6344, 66.4923, 81.342, 82.1409, 99.4575, 101.3206, 117.2195, 83.9552, 97.2975, 101.1138, 71.98511, 117.1522, 103.2051, 84.54849, 117.7257, 100.9482, 82.5421",33.49635946632209,25.17288796294793,0.5262027957306012
293,jitter_values_20250225_013856.csv,0,80,QM,3,600,3,4.8956271943823815,1.6397121212387766,16.700457009256304,8.489108304756831,27,"168.5649, 151.6502, 53.9421, 82.579, 84.8341, 84.33369, 99.5272, 119.7381, 99.7618, 114.797, 83.1124, 118.1827, 100.639, 99.713, 118.2892, 99.5925, 117.8557, 100.4352, 115.4268, 81.11311, 98.91511, 97.6433, 34.6886, 114.3254, 35.3935, 50.0363, 102.5428",30.17083307702468,29.62921576085684,0.4715194941909946
294,jitter_values_20250225_014020.csv,0,80,QM,3,600,3,5.465836526181354,1.4706046039253258,16.707525252234994,8.54210154700745,29,"173.5386, 120.6538, 149.2362, 106.0213, 73.8302, 107.2252, 105.5938, 88.9287, 88.7018, 106.5431, 88.4404, 84.579, 49.8465, 100.5419, 72.562, 83.54009, 85.4966, 88.3156, 82.1174, 84.2941, 84.7051, 101.5895, 68.6974, 118.4042, 102.4241, 102.7254, 68.1302, 100.4259, 100.5546",31.815755672421616,23.72973110958581,0.506677067095984
295,jitter_values_20250225_014144.csv,0,80,QM,3,600,3,4.614623243933589,1.817605292372109,16.718313697318006,8.625858529261631,29,"183.9946, 151.5521, 81.9938, 136.134, 105.9746, 81.9282, 73.0517, 99.8776, 87.456, 86.0369, 84.0783, 102.9019, 72.2095, 71.3699, 86.9604, 103.4207, 88.6849, 105.353, 90.333, 92.2675, 82.7387, 103.8905, 106.491, 82.017, 104.3805, 71.1151, 105.4285, 71.1174, 105.4261",32.34240530357881,24.44094607949895,0.5065737439536748
