Iteration,File,Buffer Size,Jitter Magnitude,Policy,Base Length for Thresholding,Threshold,Decay,Average Queue Size,Std Dev Queue Size,Average Frame Time,Std Dev Frame Time,Interrupt Count,Interrupts Magnitude(ms),Interrupt Mag (ms/s),Std Interrupt Mag,Interrupt Frequency (/s)
16,jitter_values_20250224_190328.csv,2,20,E-Policy,3,600,2,4.809188361408882,0.7796673870461206,16.69596811638591,1.842356342314997,1,68.408,0.5898016044033385,0.0,0.0168156014487305
17,jitter_values_20250224_190452.csv,2,20,E-Policy,3,600,2,2.777709736680955,0.5344537560967588,16.6873771279853,1.7409010082697487,2,"36.509, 34.0805",0.0659585457383472,1.2142499999999998,0.0336280247221126
18,jitter_values_20250224_190617.csv,2,20,E-Policy,3,600,2,4.6400122549019605,0.8192471670878266,16.69495505514706,1.675169052184784,1,33.7929,0.0077294168695385,0.0,0.0168189484634165
19,jitter_values_20250224_190741.csv,2,20,E-Policy,3,600,2,3.279853031230864,0.5687670578913803,16.691459951010412,1.878211246058684,1,34.3915,0.0177817034643571,0.0,0.0168042664991666
20,jitter_values_20250224_190905.csv,2,20,E-Policy,3,600,2,2.9736680955297,0.5324782293116107,16.69390376607471,1.7168241325203315,2,"33.398, 33.4853",0.0036402867426729,0.0436499999999995,0.0336080241393047
21,jitter_values_20250224_191029.csv,2,20,E-Policy,3,600,2,2.888582797673706,0.4640948160355208,16.688181726354454,1.6585324522505174,1,51.4799,0.3050326500398809,0.0,0.0168093869683046
22,jitter_values_20250224_191154.csv,2,20,E-Policy,3,600,2,3.08937863483318,0.5149038515199483,16.692841199877563,1.9304764123006055,1,47.2099,0.23317666160966,0.0,0.0168036286217829
23,jitter_values_20250224_191318.csv,2,20,E-Policy,3,600,2,3.6056338028169015,0.5762147001882794,16.69107434170239,1.7108021845662464,1,34.8334,0.0252099349776546,0.0,0.0168058838595466
24,jitter_values_20250224_191442.csv,2,20,E-Policy,3,600,2,2.4424724602203183,0.5734095723440409,16.686323500611994,1.8724086476956516,1,36.1608,0.0475004452578777,0.0,0.0167996521471443
25,jitter_values_20250224_191606.csv,2,20,E-Policy,3,600,2,2.40263319044703,0.6598383380279151,16.68042887323944,2.2471346453017773,8,"43.924, 50.2374, 34.0874, 51.3043, 36.2703, 33.7305, 34.775, 33.9242",0.8673645972481931,7.071067613334195,0.1345105107487874
26,jitter_values_20250224_191730.csv,2,20,E-Policy,3,600,2,1.9578072066522945,0.5960487031048738,16.685123960579,2.1524573553407857,5,"35.0502, 34.0421, 50.2253, 35.581, 33.5025",0.3674474137243614,6.314935051890874,0.0845311824888809
27,jitter_values_20250224_191855.csv,2,20,E-Policy,3,600,2,2.938781756963575,0.3346477027165592,16.6888294459749,1.7319151687609389,1,49.7425,0.2755992651808701,0.0,0.0167954462268752
28,jitter_values_20250224_192019.csv,2,20,E-Policy,3,600,2,2.8735843281297826,0.4775390858786587,16.689671258034895,1.7386774364902118,1,49.084,0.2647140192636257,0.0,0.0168065286422571
29,jitter_values_20250224_192143.csv,2,20,E-Policy,3,600,2,2.529537802265075,0.5871401002054495,16.692111141720233,1.7458081773385026,1,33.4562,0.002064165228395,0.0,0.016800133709855
30,jitter_values_20250224_192307.csv,2,20,E-Policy,3,600,2,3.149678604224059,0.4886360669454443,16.688640557086014,1.960242767370623,0,,0.0,0.0,0.0
