Iteration,File,Buffer Size,Jitter Magnitude,Policy,Base Length for Thresholding,Threshold,Decay,Average Queue Size,Std Dev Queue Size,Average Frame Time,Std Dev Frame Time,Interrupt Count,Interrupts Magnitude(ms),Interrupt Mag (ms/s),Std Interrupt Mag,Interrupt Frequency (/s)
226,jitter_values_20250225_000500.csv,0,40,QM,3,600,3,4.027367773677737,1.1498818721701187,16.702464695571955,2.744482477597382,8,"99.08649, 66.3102, 33.9016, 33.8093, 50.5877, 52.6742, 37.5226, 33.378",2.373031238718898,21.300439341783797,0.1350198322330342
227,jitter_values_20250225_000625.csv,0,40,QM,3,600,3,4.341343191620456,0.9397556879644252,16.700964417744917,2.6855243810293947,8,"84.3145, 63.9946, 34.8785, 50.5902, 33.615, 33.6196, 35.5814, 33.9772",1.7564514482239213,17.661736386660145,0.135236056632707
228,jitter_values_20250225_000749.csv,0,40,QM,3,600,3,4.499692496924969,1.113519681897824,16.708628044280445,2.320456640384021,9,"33.5685, 71.1099, 56.0679, 34.5063, 34.8802, 33.5527, 34.1837, 36.1347, 37.5636",1.2076255802344529,12.495184555728994,0.1518654575513021
229,jitter_values_20250225_000913.csv,0,40,QM,3,600,3,4.559754224270353,1.0362406350716216,16.70808559139785,2.448552781957922,6,"84.5852, 65.0023, 36.055, 51.5533, 36.1922, 33.4465",1.8006910158452951,18.596457853886825,0.1011297520893604
230,jitter_values_20250225_001037.csv,0,40,QM,3,600,3,4.2470733210104745,0.8639050617940639,16.703560967344423,2.727822898699644,14,"86.5643, 51.4327, 50.2254, 34.1933, 51.1341, 34.9289, 34.142, 34.1278, 33.5263, 35.8786, 34.5961, 34.1618, 33.8887, 51.0571",2.251959834077165,14.202662374740427,0.2367094925464034
231,jitter_values_20250225_001202.csv,0,40,QM,3,600,3,4.231950844854071,0.8993402471751459,16.702460215053765,2.814961059825464,9,"100.8495, 66.5809, 35.7732, 35.5364, 33.5033, 35.6046, 34.549, 37.0636, 35.6988",1.941895042593248,21.672556499430048,0.1517641761796423
232,jitter_values_20250225_001326.csv,0,40,QM,3,600,3,4.566924265842349,1.116894063432922,16.696245564142195,2.440760866729932,6,"91.2284, 65.9947, 35.4257, 39.384, 34.1845, 36.3046",1.7391057277007482,21.28127148436833,0.101779568787964
233,jitter_values_20250225_001450.csv,0,40,QM,3,600,3,4.157570151094665,1.2092183521057254,16.70624782608696,2.918359695572635,12,"101.1545, 64.9029, 35.1707, 35.2945, 34.5074, 34.3491, 34.8791, 35.5995, 51.3237, 51.1773, 34.573, 34.2261",2.490035045033059,19.264132190889253,0.2030502098074202
234,jitter_values_20250225_001614.csv,0,40,QM,3,600,3,4.301939058171745,1.169553957956051,16.703117666974453,2.811423345294575,8,"85.5107, 69.5657, 34.5668, 33.9318, 36.902, 34.5325, 34.4215, 51.5379",1.930701664450658,18.543126278586197,0.1351295909613001
235,jitter_values_20250225_001739.csv,0,40,QM,3,600,3,4.143605546995378,1.1724172515817308,16.701991926040062,2.74401953252286,9,"86.0248, 68.2471, 36.3573, 33.5301, 48.7889, 35.9708, 33.418, 35.3909, 33.7717",1.88540864544012,17.86821305377406,0.1521860053495897
236,jitter_values_20250225_001903.csv,0,40,QM,3,600,3,4.48740012292563,0.9196063334366272,16.710815580823603,2.4355336393687503,6,"84.5405, 67.0734, 33.524, 35.5411, 37.4311, 35.4583",1.5773634780388543,19.6960636198088,0.101147195771456
237,jitter_values_20250225_002027.csv,0,40,QM,3,600,3,1.965728274173807,0.2487566674817188,16.68731349449204,1.6856489067190894,1,51.2651,0.3013277491892914,0.0,0.0168041312377872
238,jitter_values_20250225_002151.csv,0,40,QM,3,600,3,2.7897153351698805,0.6187849429750993,16.692929323538415,1.7102806699585678,3,"49.9016, 33.6526, 33.9029",0.2934220522832889,7.601542626920465,0.0504245411722994
239,jitter_values_20250225_002316.csv,0,40,QM,3,600,3,3.157636975818794,0.5834565996107236,16.69700869299051,1.796472605028083,0,,0.0,0.0,0.0
240,jitter_values_20250225_002440.csv,0,40,QM,3,600,3,2.0342717258261933,0.3785500533021432,16.69048506731946,1.925718556783996,1,51.3267,0.3023144157641451,0.0,0.0168014375833929
