Iteration,File,Buffer Size,Jitter Magnitude,Policy,Base Length for Thresholding,Threshold,Decay,Average Queue Size,Std Dev Queue Size,Average Frame Time,Std Dev Frame Time,Interrupt Count,Interrupts Magnitude(ms),Interrupt Mag (ms/s),Std Interrupt Mag,Interrupt Frequency (/s)
1,jitter_values_20250206_204056.csv,10,40,0,3,600,2.0,8.868276972624798,0.6523957834880579,16.680002930756846,1.7001047552949753,0,,0.0,0.0,0.0
2,jitter_values_20250206_204216.csv,10,40,0,3,600,2.0,8.668404286128006,0.7875999647080002,16.68685120185346,1.695131828159672,0,,0.0,0.0,0.0
3,jitter_values_20250206_204336.csv,10,40,0,3,600,2.0,8.801389693109439,0.801416594302394,16.679296699478865,1.5794458146367056,0,,0.0,0.0,0.0
4,jitter_values_20250206_204457.csv,10,40,0,3,600,2.0,10.775427412344248,0.9787534581080624,16.69092057374674,1.7289861319851263,0,,0.0,0.0,0.0
5,jitter_values_20250206_204617.csv,10,40,0,3,600,2.0,10.95965166908563,1.025147164020189,16.691337097242382,1.6220822884827568,0,,0.0,0.0,0.0
6,jitter_values_20250206_204737.csv,10,40,0,3,600,2.0,9.994494349463924,0.9335758576166072,16.690813387423937,1.6569291711556418,0,,0.0,0.0,0.0
7,jitter_values_20250206_204857.csv,10,40,0,3,600,2.0,9.8329473074696,0.7217225662365738,16.68296606832658,1.5813888632916064,0,,0.0,0.0,0.0
8,jitter_values_20250206_205018.csv,10,40,0,3,600,2.0,9.790944123314066,0.784712719489726,16.67843172768144,1.5318324381941781,0,,0.0,0.0,0.0
9,jitter_values_20250206_205138.csv,10,40,0,3,600,2.0,9.872827346465817,0.645329879567286,16.678746031286213,1.527368375453874,0,,0.0,0.0,0.0
10,jitter_values_20250206_205258.csv,10,40,0,3,600,2.0,9.917463075586447,0.7307746363295521,16.681877237185056,1.6699012730174765,0,,0.0,0.0,0.0
11,jitter_values_20250206_205419.csv,10,40,0,3,600,2.0,9.77504342790967,0.8000522614492427,16.682778257093226,1.556820614809166,0,,0.0,0.0,0.0
12,jitter_values_20250206_205539.csv,10,40,0,3,600,2.0,9.876085697741749,0.6369646105083869,16.68168277359583,1.6537940564356703,0,,0.0,0.0,0.0
13,jitter_values_20250206_205659.csv,10,40,0,3,600,2.0,10.181396696609678,1.0797806631706277,16.6949017965807,1.6040103882103216,0,,0.0,0.0,0.0
