Iteration,File,Buffer Size,Jitter Magnitude,Policy,Base Length for Thresholding,Threshold,Decay,Average Queue Size,Std Dev Queue Size,Average Frame Time,Std Dev Frame Time,Interrupt Count,Interrupts Magnitude(ms),Interrupt Mag (ms/s),Std Interrupt Mag,Interrupt Frequency (/s)
1,jitter_values_20250228_183600.csv,1,40,E-Policy,3,600,2.0,5.099315068493151,1.0122914742424276,16.706250068493148,2.3730585331640133,1,83.7073,0.937962251914852,0.0,0.0186199802476313
2,jitter_values_20250228_183724.csv,1,40,E-Policy,3,600,2.0,4.826593137254902,0.816969073065669,16.705784987745098,2.0353775565669388,2,"35.7865, 72.6384",0.7023612097240993,18.425950000000004,0.0336394131688381
3,jitter_values_20250228_183849.csv,1,40,E-Policy,3,600,2.0,4.914854517611026,0.8409570797710878,16.70520088820827,2.2387192495128843,1,86.8083,0.8991669918118401,0.0,0.0168147276954199
4,jitter_values_20250228_184013.csv,1,40,E-Policy,3,600,2.0,4.707107843137255,1.031230842824202,16.703220404411766,1.925991459808428,1,70.0336,0.6173073018880966,0.0,0.0168202405368968
5,jitter_values_20250228_184137.csv,1,40,E-Policy,3,600,2.0,4.959558823529412,1.4548745844938509,16.710370805759805,2.2571292163195715,2,"36.3198, 83.82951",0.8993601568866283,23.754855,0.0336318522516755
6,jitter_values_20250228_184302.csv,1,40,E-Policy,3,600,2.0,5.362940275650843,1.294184268471028,16.707407075038283,2.2488537049806503,1,86.962,0.9020102741977396,0.0,0.0168195545680315
7,jitter_values_20250228_184426.csv,1,40,E-Policy,3,600,2.0,4.622970903522205,1.1387876764386449,16.701107534456355,1.9594813816427268,1,87.1376,0.90481681889806,0.0,0.016816823017306
8,jitter_values_20250228_184550.csv,1,40,E-Policy,3,600,2.0,5.291360294117647,0.9759467550735648,16.70362478860294,2.1069067298035447,1,83.17551,0.838074499316298,0.0,0.0168145648239013
9,jitter_values_20250228_184715.csv,1,40,E-Policy,3,600,2.0,5.104134762633997,1.1459907441838426,16.70612815007657,2.310689683467412,1,85.08871,0.8703456509014267,0.0,0.016816526478359
10,jitter_values_20250228_184839.csv,1,40,E-Policy,3,600,2.0,5.5895865237366005,1.1141973092482238,16.70790263093415,2.018733353505511,2,"83.54169, 39.4528",0.9473854049875108,22.044445,0.033638275770276
11,jitter_values_20250228_185003.csv,1,40,E-Policy,3,600,2.0,4.422756706753007,1.475002541329446,16.71463413506013,2.3302355144010565,2,"87.0231, 51.0504",1.207654515213924,17.986349999999998,0.0338246210170456
12,jitter_values_20250228_185128.csv,1,40,E-Policy,3,600,2.0,4.800612557427259,1.0442417350063289,16.707312986217456,2.3379477061229097,1,99.8316,1.1182188482816655,0.0,0.0168157595008818
13,jitter_values_20250228_185252.csv,1,40,E-Policy,3,600,2.0,5.291975308641975,1.6537019907366362,16.721545,2.2115442423521934,2,"34.1122, 84.9005",0.88596368366255,25.39415,0.0338502709684871
14,jitter_values_20250228_185416.csv,1,40,E-Policy,3,600,2.0,6.104441041347626,0.8613048704917086,16.711328422664625,2.38122376899391,1,99.3428,1.1099458079843991,0.0,0.0168149490557066
