Iteration,File,Buffer Size,Jitter Magnitude,Policy,Base Length for Thresholding,Threshold,Decay,Average Queue Size,Std Dev Queue Size,Average Frame Time,Std Dev Frame Time,Interrupt Count,Interrupts Magnitude(ms),Interrupt Mag (ms/s),Std Interrupt Mag,Interrupt Frequency (/s)
106,jitter_values_20250228_210318.csv,1,60,E-Policy,3,600,2.0,7.308305240576157,1.481734791185756,16.717017039534174,2.8140443424431383,1,135.7412,1.7229060987919511,0.0,0.0168239625146758
107,jitter_values_20250228_210442.csv,1,60,E-Policy,3,600,2.0,6.547071450475315,1.4962145006682124,16.71189371358479,2.370702176320375,1,116.5011,1.3996006967432058,0.0,0.0168286436447409
108,jitter_values_20250228_210606.csv,1,60,E-Policy,3,600,2.0,6.432424149555624,1.8098485193747795,16.715672203493718,2.697035344570348,1,137.2154,1.74799045970046,0.0,0.0168266817075091
109,jitter_values_20250228_210731.csv,1,60,E-Policy,3,600,2.0,7.172900061312078,2.042516829076874,16.72162657878602,2.353948323780498,1,114.9362,1.3710065854624955,0.0,0.0168009611998492
110,jitter_values_20250228_210855.csv,1,60,E-Policy,3,600,2.0,7.526364193746168,1.5391480097551038,16.721259196811772,2.4036690808783923,1,117.9549,1.424118282726522,0.0,0.0168292593725637
111,jitter_values_20250228_211019.csv,1,60,E-Policy,3,600,2.0,7.693921629126812,1.2554043979921714,16.716626596729405,2.525481055445844,1,130.9579,1.6526610132373458,0.0,0.0169287412067711
112,jitter_values_20250228_211144.csv,1,60,E-Policy,3,600,2.0,6.635723039215686,1.387730780395138,16.709092095588236,2.6340923460465646,1,134.0319,1.6937165742326918,0.0,0.0168196692516226
113,jitter_values_20250228_211308.csv,1,60,E-Policy,3,600,2.0,7.215205395462906,1.5677411361490603,16.719179092581236,2.732313468048061,1,134.1313,1.69618107102432,0.0,0.0168275327204947
114,jitter_values_20250228_211433.csv,1,60,E-Policy,3,600,2.0,7.130101258054618,2.2887638281024576,16.729557348880025,2.5657683911013,1,134.9434,1.7103009067805863,0.0,0.016832002714973
115,jitter_values_20250228_211557.csv,1,60,E-Policy,3,600,2.0,6.869711833231147,2.4002726213046848,16.715656131207847,2.463477290111217,1,117.0604,1.409469316707045,0.0,0.0168340942068487
116,jitter_values_20250228_211721.csv,1,60,E-Policy,3,600,2.0,6.604230533415083,1.4998785209563303,16.71656563458001,2.565049095028647,1,122.7256,1.504380662850505,0.0,0.0168289800691539
117,jitter_values_20250228_211845.csv,1,60,E-Policy,3,600,2.0,6.350398528510117,1.7872503659434915,16.72015594727161,2.486735177460822,1,121.5712,1.484642734309367,0.0,0.016825460560315
118,jitter_values_20250228_212010.csv,1,60,E-Policy,3,600,2.0,6.54364471669219,1.6429094741956314,16.709304594180704,2.6484777995199367,2,"139.1354, 33.9771",1.7906801321946024,52.57915,0.0336449083735773
119,jitter_values_20250228_212134.csv,1,60,E-Policy,3,600,2.0,6.921448297023627,1.1397029816777144,16.728445412703284,2.6268656496212155,2,"33.5909, 121.8464",1.4940732979223306,44.127750000000006,0.0336614320358185
120,jitter_values_20250228_212258.csv,1,60,E-Policy,3,600,2.0,7.061925199264255,1.450765229640154,16.716863948497853,2.8219008827943166,1,137.9536,1.7607244263930344,0.0,0.0168296687985197
121,jitter_values_20250228_212423.csv,1,60,E-Policy,3,600,2.0,7.444206008583691,1.611381008971965,16.7171235131821,2.314749195684617,2,"123.7763, 37.6286",1.594467181245204,43.07385000000001,0.0336604799896456
122,jitter_values_20250228_212547.csv,1,60,E-Policy,3,600,2.0,6.719975490196078,1.1777456295893958,16.71421675857843,2.673115950834412,1,136.9872,1.7436175683678412,0.0,0.0168215391828013
123,jitter_values_20250228_212711.csv,1,60,E-Policy,3,600,2.0,6.614771682500766,1.4005744644403983,16.7124065890285,2.523420141534404,2,"34.5301, 121.2373",1.4991432169963603,43.3536,0.0336505252728195
124,jitter_values_20250228_212836.csv,1,60,E-Policy,3,600,2.0,7.3077866339668915,1.858451791211368,16.71888019619865,2.695432080176977,1,135.017,1.7115846390601812,0.0,0.0168324442497989
125,jitter_values_20250228_213000.csv,1,60,E-Policy,3,600,2.0,7.81023911710607,1.6274947131224538,16.72199503372164,2.764995066030521,1,135.2247,1.7148318767473365,0.0,0.0168300018349674
126,jitter_values_20250228_213124.csv,1,60,E-Policy,3,600,2.0,6.421472392638036,1.96055744530034,16.71829855828221,2.791986417803004,1,139.1585,1.78192910108679,0.0,0.0168384248136855
127,jitter_values_20250228_213249.csv,1,60,E-Policy,3,600,2.0,6.955548743102392,1.9328305583826852,16.723499846719804,2.652236011881296,1,137.0713,1.7452504090943548,0.0,0.0168236420703906
128,jitter_values_20250228_213413.csv,1,60,E-Policy,3,600,2.0,7.342226310947562,1.854531462084068,16.717833762649494,2.654775812255188,1,132.6928,1.6728861217008684,0.0,0.0168367060436986
129,jitter_values_20250228_213537.csv,1,60,E-Policy,3,600,2.0,6.261627906976744,1.6620973304302455,16.67820241738066,3.677403187090823,16,"139.9205, 51.308, 65.2741, 51.6576, 52.2276, 37.8148, 36.4605, 42.5167, 36.027, 61.9702, 35.2045, 41.552, 34.1191, 34.892, 39.6977, 37.1247",4.448611048788293,25.12104667303084,0.2691706413521458
130,jitter_values_20250228_213702.csv,1,60,E-Policy,3,600,2.0,7.467504598405886,1.7659819558689651,16.71873344573881,2.6818239289727344,1,137.2454,1.7490983284333084,0.0,0.016832485348076
131,jitter_values_20250228_213826.csv,1,60,E-Policy,3,600,2.0,7.536031892057651,1.53796697259679,16.726514198098744,2.7877004994756662,1,135.493,1.7192671960406751,0.0,0.0168292170810413
132,jitter_values_20250228_213950.csv,1,60,E-Policy,3,600,2.0,7.452928549524685,1.2617575302484476,16.71470487580497,2.846471881185209,1,132.4408,1.6684877729099628,0.0,0.0168351370512284
133,jitter_values_20250228_214115.csv,1,60,E-Policy,3,600,2.0,5.619295558958652,1.6801341037405204,16.682566312404287,3.517202900628246,10,"130.2892, 65.9508, 35.9973, 46.9606, 51.9827, 53.2926, 70.66431, 51.0482, 64.8734, 46.4872",4.783390073325175,24.90145829853041,0.1683030184486364
134,jitter_values_20250228_214239.csv,1,60,E-Policy,3,600,2.0,8.063170806501073,2.3521943034242705,16.719751916590006,2.639057618129997,2,"133.7577, 34.2048",1.705417859505847,49.77645,0.0336720243238803
135,jitter_values_20250228_214404.csv,1,60,E-Policy,3,600,2.0,6.54996934396076,1.5036860563926346,16.712427375843042,2.506981131854689,1,121.7371,1.4880854180336625,0.0,0.0168328283439153
136,jitter_values_20250228_214528.csv,1,60,E-Policy,3,600,2.0,7.4647495361781075,2.2763378541705577,16.72989678416821,2.400849269191342,2,"33.4758, 121.3852",1.495804158238266,43.9547,0.033920641481547
137,jitter_values_20250228_214652.csv,1,60,E-Policy,3,600,2.0,5.882010419859025,2.3829800917360986,16.716223935029113,2.4905148260215086,1,114.1363,1.35964562083285,0.0,0.0168266796151127
138,jitter_values_20250228_214817.csv,1,60,E-Policy,3,600,2.0,6.165849172286941,2.1789939412656945,16.71618779889638,2.6662031196721303,1,138.6496,1.772159540973385,0.0,0.0168270259503255
139,jitter_values_20250228_214941.csv,1,60,E-Policy,3,600,2.0,7.285320257431811,1.9578143540334163,16.72143049341097,2.666274954484453,2,"132.5335, 35.6729",1.708300195748535,48.4303,0.0336479161821804
140,jitter_values_20250228_215105.csv,1,60,E-Policy,3,600,2.0,8.803927585148818,1.5951227966253003,16.73265424976987,2.7884076341869117,1,132.6323,1.6725019772557976,0.0,0.016843095599362
