Iteration,File,Buffer Size,Jitter Magnitude,Policy,Base Length for Thresholding,Threshold,Decay,Average Queue Size,Std Dev Queue Size,Average Frame Time,Std Dev Frame Time,Interrupt Count,Interrupts Magnitude(ms),Interrupt Mag (ms/s),Std Interrupt Mag,Interrupt Frequency (/s)
316,jitter_values_20250301_015814.csv,0,80,QM,3,600,2.0,6.279202279202279,2.3254616482947097,16.724987334599557,7.008011020985244,31,"169.0919, 149.508, 84.56249, 34.8513, 100.1643, 85.20151, 64.842, 65.6445, 86.5503, 51.2976, 85.1358, 50.3435, 98.3386, 115.6915, 66.9886, 51.0291, 67.67609, 66.8886, 82.7436, 66.5366, 50.366, 49.7825, 51.0054, 66.6915, 84.5365, 53.5574, 48.8797, 65.7483, 56.0339, 100.2514, 40.1933",22.085646369810405,29.47943318262494,0.5362279731552886
317,jitter_values_20250301_015938.csv,0,80,QM,3,600,2.0,6.146088595664468,2.2629659097473884,16.718251303801445,6.553818631892296,23,"183.8954, 135.482, 148.8554, 70.2396, 37.9198, 34.0137, 70.5796, 35.9131, 68.4054, 52.4691, 67.64, 70.5094, 84.37289, 69.0124, 67.2803, 48.5403, 83.8577, 104.5817, 72.15871, 70.32, 69.3411, 36.6608, 104.5679",17.5465690720761,36.295408723948455,0.3956774741963287
318,jitter_values_20250301_020102.csv,0,80,QM,3,600,2.0,6.023570081709616,1.9087343906021257,16.706283214959146,6.717530167131362,19,"168.7993, 149.8872, 66.3754, 100.8893, 84.2451, 83.8594, 100.1693, 83.7666, 66.3978, 116.6157, 102.8282, 50.8864, 98.4132, 79.1667, 73.4809, 91.02329, 91.8392, 40.8957, 90.0236",19.049627571752648,29.4477108892768,0.3271862717264974
319,jitter_values_20250301_020227.csv,0,80,QM,3,600,2.0,6.211041009463722,2.040441048718151,16.707484700315458,6.857132274296677,24,"173.7536, 133.0806, 100.8182, 67.2418, 67.0102, 81.9129, 98.1937, 46.6159, 69.1514, 66.8921, 99.6636, 81.972, 82.68031, 83.84889, 83.6487, 99.51289, 49.192, 88.73511, 51.5142, 72.2345, 101.9217, 90.0738, 50.9027, 83.1011",21.14448686877713,27.237490964927865,0.4147089522003359
320,jitter_values_20250301_020351.csv,0,80,QM,3,600,2.0,6.804520853231455,1.9725808213552063,16.7062741260745,7.454681563723878,35,"172.4092, 149.6102, 82.712, 98.1399, 83.3576, 83.3361, 45.4671, 62.7402, 66.7606, 77.82, 66.9948, 82.3541, 83.57951, 83.5313, 68.9669, 83.0169, 34.8384, 66.5203, 64.7586, 67.6499, 83.60551, 85.072, 84.5952, 49.7892, 68.362, 101.5862, 83.8391, 50.5623, 67.3465, 49.7136, 51.808, 47.4223, 68.7751, 85.8289, 67.66991",26.207853905876625,25.952195450744536,0.6099418270628949
321,jitter_values_20250301_020516.csv,0,80,QM,3,600,2.0,6.240302743614002,2.076979828501455,16.70431807000946,6.619152358349264,26,"169.9016, 133.7401, 65.184, 67.3847, 69.1715, 51.3502, 65.7837, 83.1941, 81.9826, 83.2778, 101.5692, 112.7985, 47.7339, 65.8462, 65.1786, 35.0097, 51.8206, 33.9772, 98.7963, 81.3176, 115.7972, 56.6713, 66.7931, 67.52329, 37.4936, 68.42751",19.193239344884912,30.69801703248219,0.4491435057997108
322,jitter_values_20250301_020640.csv,0,80,QM,3,600,2.0,6.556291390728477,1.8684413777107456,16.714241188899404,6.829912682970696,26,"173.2548, 136.2465, 68.8278, 86.17, 69.9389, 51.0736, 49.1686, 99.64471, 83.43591, 69.0787, 67.0292, 51.2573, 65.2902, 82.3707, 82.0507, 66.6626, 100.5672, 82.6386, 84.63129, 66.1578, 119.0788, 51.245, 66.5877, 83.4435, 50.9055, 88.3409",21.2201495701496,27.681632892054598,0.4491293496352225
323,jitter_values_20250301_020804.csv,0,80,QM,3,600,2.0,6.751182592242195,1.9829464634084788,16.7189866162094,6.77896192704938,27,"168.9593, 150.5667, 67.6568, 98.4784, 66.8704, 86.2512, 67.38551, 84.56329, 84.2095, 36.3459, 74.70689, 53.9831, 38.3302, 87.149, 72.82729, 83.5612, 114.5534, 89.8334, 55.8143, 69.27969, 70.5204, 71.72289, 55.1864, 54.4185, 87.3402, 72.1701, 39.7016",20.758114683664772,29.37229394841033,0.4661309346141065
324,jitter_values_20250301_020929.csv,0,80,QM,3,600,2.0,6.093522906793049,2.272264280831679,16.68582416113744,6.549623386822239,23,"34.0583, 183.3923, 137.3849, 49.0786, 82.325, 83.7896, 38.9633, 104.2408, 33.8165, 36.5997, 87.444, 83.25929, 66.9077, 106.1866, 87.5232, 35.5704, 112.8101, 49.4795, 48.931, 68.04289, 86.52049, 68.9674, 90.5492",17.47310746732324,35.82823661118549,0.3982280921866421
325,jitter_values_20250301_021053.csv,0,80,QM,3,600,2.0,6.256070640176601,2.094462478205545,16.703915421002836,6.845314893415615,25,"168.7325, 151.2134, 101.56, 52.8767, 83.553, 85.4155, 82.8522, 51.4836, 47.731, 67.1272, 81.3411, 85.2524, 84.1953, 100.71, 42.5242, 49.5407, 64.792, 75.9957, 58.9948, 82.7722, 65.0619, 93.5824, 90.1693, 92.6068, 73.4139",20.729932302505148,28.55756610306025,0.4318144130686662
