Interval,Time
128.8315,80.95891333360365
2.4505,80.992293333604
1.0586,80.97559333360381
0.9989,81.0090133336042
0.9805,81.02569333360438
0.8222,81.04240333360434
0.8231,81.05907333360426
0.87,81.07578333360422
1.2547,81.09250333360443
1.5133,81.10922333360463
2.0507,81.1259033336048
1.2524,81.14257333360473
1.1507,81.15923333360487
1.1818,81.17590333360481
0.8176,81.19259333360475
0.8245,81.20928333360469
0.9483,81.22596333360485
0.8845,81.24262333360501
0.6882,81.25927333360491
0.7227,81.27591333360505
0.7226,81.29259333360521
0.6642,81.30928333360515
0.663,81.32596333360533
0.575,81.34262333360547
0.5813,81.3592933336054
0.6429,81.37593333360553
0.907,81.39265333360574
0.9856,81.4093333336059
0.8802,81.42604333360586
0.7834,81.44276333360607
1.9232,81.47615333360619
0.8053,81.45944333360623
0.6432,81.49286333360617
0.7093,81.50953333360609
0.6007,81.526203333606
0.6297,81.54291333360598
0.6022,81.5595533336061
0.7002,81.57622333360604
0.6478,81.59286333360616
0.6014,81.60949333360605
0.5892,81.62617333360622
0.7441,81.64281333360634
0.9236,81.65946333360625
0.6518,81.67614333360642
0.625,81.69282333360658
0.6158,81.70946333360672
0.6767,81.72614333360688
1.3506,81.74282333360705
0.9154,81.75950333360723
0.965,81.77619333360717
0.755,81.79287333360733
1.64,81.82622333360743
0.6989,81.8429033336076
0.582,81.8095533336075
0.5243,81.85958333360776
0.5113,81.87626333360794
0.5184,81.8929433336081
0.5194,81.90961333360802
0.5336,81.92628333360796
0.5503,81.94296333360812
0.659,81.95963333360804
0.6938,81.9763133336082
0.6774,81.99300333360816
0.6324,82.00967333360808
0.6993,82.02635333360824
0.5594,82.04303333360842
0.6174,82.05971333360858
0.5693,82.07640333360852
0.6447,82.09309333360846
0.7026,82.1097633336084
0.8121,82.12645333360834
0.77,82.1431333336085
0.9213,82.15981333360868
0.8702,82.17650333360862
1.0568,82.19319333360856
0.7282,82.20987333360873
0.7602,82.22654333360866
0.7837,82.24321333360858
0.6962,82.25989333360874
0.6001,82.2765833336087
0.5824,82.29324333360884
0.5622,82.309923333609
0.6217,82.32660333360919
0.6197,82.3432733336091
1.8625,82.35994333360902
15.7056,82.3766233336092
16.6646,82.39331333360914
16.1729,82.41000333360908
17.0884,82.42668333360925
16.557,82.44335333360918
17.4046,82.46004333360912
14.5302,82.47672333360929
16.5712,82.49340333360946
17.4917,82.51008333360963
16.0408,82.5267633336098
17.3677,82.54344333360996
18.2513,82.56012333361012
17.3864,82.5768033336103
14.7316,82.59347333361022
18.8766,82.61015333361038
16.0049,82.62683333361056
14.7841,82.64351333361073
17.3322,82.66019333361089
20.4885,82.67687333361106
12.4736,82.69356333361101
16.0784,82.71024333361117
17.9267,82.7269133336111
15.7576,82.74358333361103
17.0995,82.76027333361097
17.1627,82.77695333361113
16.4709,82.7936333336113
16.1914,82.81030333361123
17.3306,82.8269833336114
16.302,82.84366333361156
15.9785,82.86033333361149
16.0942,82.87701333361166
16.5664,82.8937033336116
16.4894,82.91038333361176
16.9885,82.9270533336117
16.8608,82.94373333361186
16.4159,82.96041333361202
16.469,82.9770933336122
16.7307,82.99376333361212
16.7684,83.01045333361206
16.6335,83.02713333361223
16.7502,83.0438133336124
16.4477,83.06048333361232
17.0195,83.07716333361249
16.6742,83.09384333361267
16.2852,83.11052333361283
30.1568,83.12721333361277
10.4302,83.14390333361271
11.2572,83.16058333361289
15.456,83.17726333361306
16.8143,83.193953333613
16.9171,83.21066333361296
16.8053,83.22739333361294
16.5381,83.24411333361314
16.5561,83.26081333361333
16.4121,83.2774933336135
17.1497,83.29419333361369
16.4843,83.31090333361365
17.2442,83.32763333361363
16.6216,83.3443433336136
16.3106,83.36102333361376
16.6294,83.37767333361367
16.7816,83.3943133336138
16.8813,83.41100333361375
16.4404,83.42767333361367
16.7948,83.44438333361363
16.6742,83.46105333361355
16.3804,83.47769333361369
16.8435,83.49433333361381
17.006,83.51099333361397
16.5924,83.52769333361415
16.3074,83.54437333361432
17.003,83.56106333361426
18.7124,83.57772333361441
14.2128,83.59440333361458
16.2007,83.61105333361449
16.7623,5.002150000002701
16.9298,5.018860000002664
16.451,5.035530000002589
16.5122,5.0522100000027566
16.6704,5.0688900000029244
16.5496,5.0855400000028315
16.6015,5.1021900000027385
16.8488,5.118860000002663
16.5764,5.135550000002608
16.551,5.152210000002757
16.5477,5.168910000002943
16.9986,5.185590000003111
16.5714,5.2022800000030545
16.6399,5.218980000003241
16.7864,5.235680000003427
16.5557,5.2523700000033715
16.7961,5.269040000003297
16.7245,5.285690000003203
16.3337,5.302400000003167
16.9598,5.3190900000031105
16.3779,5.335770000003278
16.8426,5.3524300000034275
16.7503,5.3691100000035945
16.6128,5.3857600000035015
16.548,5.4024100000034085
17.1118,5.419090000003576
16.2347,5.435790000003762
16.6703,5.452480000003707
16.5581,5.469150000003632
16.6973,5.4858300000038
16.4942,5.502480000003707
16.8348,5.519150000003632
16.7815,5.535820000003557
16.5111,5.552540000003763
16.7548,5.569250000003725
16.5827,5.585940000003669
16.7297,5.6026300000036136
16.9429,5.6193100000037814
16.8324,5.6359600000036885
16.6255,5.652660000003874
16.4917,5.6693300000038
16.8214,5.686020000003744
16.9414,5.702710000003688
16.407,5.719380000003613
16.6613,5.736020000003744
16.4481,5.752680000003893
16.7053,5.769340000004042
16.9202,5.786050000004004
16.5573,5.80277000000421
16.701,5.819430000004359
16.9151,5.836140000004321
16.3198,5.852820000004489
16.7216,5.869490000004414
16.6293,5.886140000004321
16.5996,5.902820000004489
16.8126,5.919500000004657
17.0839,5.936210000004619
15.7754,5.95285000000475
16.6718,5.96949000000488
16.8905,5.986190000005067
16.4981,6.002840000004973
16.605,6.019510000004899
16.7227,6.036200000004843
17.3123,6.052900000005029
16.1086,6.069580000005197
17.2393,6.0863000000054015
16.5828,6.102970000005327
16.2149,6.119660000005271
16.5553,6.136340000005439
16.3423,6.152990000005346
17.1716,6.169670000005514
16.8612,6.186380000005476
16.5821,6.203050000005402
17.4104,6.219730000005569
16.2519,6.236430000005756
16.6279,6.253080000005663
17.0026,6.269750000005588
16.7123,6.286450000005774
16.0938,6.303130000005942
17.1729,6.3198600000059235
16.7599,6.336580000006128
16.5408,6.353220000006258
16.2548,6.369900000006426
16.6407,6.386560000006575
16.9367,6.403250000006519
17.0777,6.419950000006706
15.6686,6.436650000006892
17.11,6.453300000006799
16.3903,6.470020000007003
17.1699,6.486680000007152
16.4566,6.503340000007301
16.6895,6.520030000007246
16.6576,6.53672000000719
16.536,6.5533900000071155
17.3686,6.5700400000070225
15.8634,6.586700000007172
16.9979,6.603340000007302
16.7397,6.620020000007469
16.2136,6.636680000007618
17.1295,6.653340000007767
16.2816,6.670030000007712
17.8254,6.686720000007655
16.29,6.703390000007581
16.3099,6.720100000007544
17.1274,6.736790000007487
16.1291,6.753480000007432
16.5853,6.770180000007619
17.1959,6.786860000007786
16.2869,6.803540000007954
17.0629,6.820210000007879
16.709,6.8368600000077855
16.0923,6.853530000007711
16.7346,6.870230000007898
17.0567,6.886890000008046
16.246,6.903570000008214
16.2749,6.920260000008159
17.4259,6.936920000008308
15.6949,6.953590000008233
17.1767,6.97024000000814
16.1974,6.986920000008308
16.6374,7.003600000008475
16.7509,7.020290000008419
16.7612,7.036940000008326
16.7239,7.053640000008512
17.041,7.0703600000087174
16.2398,7.0870100000086245
16.7327,7.103680000008549
16.8234,7.120410000008531
16.6465,7.137130000008736
16.4731,7.153810000008903
