2000000405.0426,2.0165533333308994
1.882,2.0332066666642206
13.8128,2.0498633333309555
18.1591,2.0665299999974667
15.5933,2.0831999999973925
16.5085,2.09987999999756
17.6503,2.116569999997504
15.5876,2.1332499999976715
16.9637,2.1499399999976156
14.449,2.16662999999756
17.017,2.1833099999977277
16.0332,2.199999999997672
17.2329,2.216689999997616
16.0285,2.23337999999756
16.9626,2.2500599999977275
17.2145,2.266739999997895
16.2844,2.283419999998063
16.897,2.300109999998007
17.0957,2.3168199999979695
15.9722,2.3334899999978953
17.0239,2.3501699999980628
16.4439,2.3668499999982306
16.2922,2.383519999998156
16.9372,2.4001899999980814
17.0614,2.4168799999980255
16.5357,2.4335599999981934
16.6977,2.450239999998361
16.6561,2.4669199999985283
16.383,2.483559999998659
16.8235,2.5002399999988265
16.4641,2.516919999998994
16.6546,2.5335899999989198
16.3526,2.550279999998864
16.9604,2.5669599999990313
16.9404,2.5836199999991805
16.8325,2.600299999999348
16.023,2.616979999999516
17.3747,2.633679999999702
16.2944,2.6503599999998695
16.2862,2.6670499999998136
18.2703,2.6837299999999815
16.3315,2.700450000000186
15.8161,2.717120000000112
16.6025,2.7338000000002793
17.1673,2.7504900000002235
16.05,2.7671700000003914
16.7325,2.78383000000054
16.3846,2.800480000000447
17.3885,2.81719000000041
16.3922,2.8338600000003353
16.4233,2.850540000000503
17.8845,2.867200000000652
16.0871,2.8838800000008193
16.5918,2.9005600000009872
16.5007,2.9172400000011547
16.5272,2.9339100000010805
16.7156,2.9506000000010246
16.2945,2.967280000001192
16.9695,2.983930000001099
16.5116,3.0006100000012665
17.0008,3.0172900000014344
16.2125,3.03396000000136
17.194,3.050650000001304
17.124,3.0673300000014714
15.8899,3.0840100000016393
16.8404,3.1007000000015834
16.6943,3.117380000001751
16.329,3.1340600000019183
17.0444,3.150740000002086
16.3897,3.1674200000022537
16.5642,3.1840900000021795
17.6733,3.200760000002105
16.468,3.2174400000022723
16.2593,3.2341300000022164
16.3341,3.2508100000023843
16.9533,3.2674900000025517
16.6217,3.2841700000027196
16.5371,3.3008600000026638
17.3679,3.317550000002608
16.3452,3.3342300000027754
17.2018,3.3509200000027195
16.2789,3.3676100000026636
16.1002,3.384280000002589
17.002,3.4009500000025144
17.8097,3.417650000002701
15.9594,3.4343300000028685
15.9995,3.451010000003036
16.7923,3.4676800000029617
16.7624,3.484350000002887
17.2633,3.5010200000028124
16.3296,3.5177000000029803
16.4725,3.534380000003148
16.4583,3.5510600000033157
17.4967,3.567760000003502
15.9487,3.5844200000036506
16.8923,3.6010900000035764
16.7762,3.6177800000035205
17.0012,3.6344700000034647
16.4185,3.651150000003632
16.0648,3.6678300000038
16.7467,3.6845100000039674
16.9555,3.701190000004135
16.8286,3.717870000004303
16.2717,3.734530000004452
16.7147,3.7512100000046193
17.5,3.767890000004787
16.9467,3.7845600000047126
16.3479,3.801230000004638
16.4872,3.8179100000048054
16.5816,3.8346000000047495
16.9056,3.8512900000046937
16.4729,3.8679700000048616
16.6603,3.8846600000048057
16.6413,3.901340000004973
16.5764,3.918020000005141
16.6114,3.934710000005085
17.1325,3.9514000000050293
16.9261,3.968080000005197
15.8465,3.9847600000053642
16.3497,4.00143000000529
17.2574,4.018090000005439
16.7999,4.034760000005364
16.1937,4.051440000005532
17.3683,4.0681200000057
15.9954,4.084800000005868
17.5003,4.101480000006035
16.3786,4.118140000006184
16.0173,4.13481000000611
16.752,4.1514900000062775
17.4892,4.168190000006463
16.4118,4.184880000006408
16.5516,4.201570000006352
16.4586,4.218240000006277
16.7585,4.234920000006444
20.1223,4.251600000006612
13.1787,4.268260000006761
16.8066,4.284960000006948
17.6257,4.301650000006892
15.9035,4.31833000000706
16.8371,4.335000000006985
16.3999,4.35167000000691
17.7431,4.368340000006836
15.8138,4.385010000006761
16.6128,4.401680000006687
16.3697,4.418360000006855
16.5202,4.4350500000067985
17.2151,4.451720000006724
17.5876,4.468390000006649
15.3618,4.485070000006817
17.4184,4.501740000006743
16.2464,4.518420000006911
16.769,4.5351100000068545
16.6111,4.551800000006799
16.1589,4.568490000006743
17.0199,4.585170000006911
16.7738,4.601850000007078
16.3709,4.618540000007022
17.19,4.635230000006966
16.9322,4.651910000007134
15.9393,4.668590000007302
16.9607,4.68527000000747
16.493,4.7019400000073945
16.7118,4.718620000007562
17.2883,4.735290000007488
16.4951,4.751970000007655
17.1597,4.768650000007823
16.2991,4.785320000007749
16.7878,4.802000000007916
16.1382,4.818680000008084
16.6909,4.835370000008028
17.1768,4.852050000008195
16.2053,4.868730000008363
17.18,4.885410000008531
16.1667,4.902090000008698
16.5664,4.918760000008624
16.24,4.935440000008792
16.8925,4.952120000008959
17.1718,4.968790000008885
16.57,4.9854600000088105
16.5107,5.00212000000896
17.054,5.0187900000088845
16.8557,5.035470000009052
15.8912,5.0521300000092015
16.6432,5.068800000009127
16.7641,5.085470000009052
17.0444,5.102140000008978
17.3867,5.118810000008904
17.4615,5.135490000009071
15.3575,5.152170000009239
16.7943,5.168850000009407
16.4939,5.185530000009574
16.8978,5.2022000000094994
16.3255,5.218890000009444
17.1048,5.235570000009611
16.3916,5.252250000009779
16.2746,5.268940000009723
17.4925,5.2856200000098905
16.131,5.302290000009816
16.4819,5.318970000009984
16.4507,5.335650000010151
17.215,5.352330000010319
16.1253,5.369010000010487
17.1873,5.385690000010654
16.3284,5.402380000010599
16.8201,5.4190600000107665
16.6006,5.4357400000109335
17.7346,5.452420000011101
15.714,5.469110000011045
17.1652,5.485780000010971
16.7495,5.502460000011139
16.4082,5.519140000011307
16.3576,5.535820000011474
17.2344,5.552500000011642
16.4964,5.569190000011585
16.4184,5.58588000001153
16.7225,5.602560000011698
16.4912,5.619250000011641
17.5447,5.635940000011586
16.269,5.652640000011772
16.0074,5.66932000001194
17.2567,5.686000000012108
16.4861,5.702680000012275
16.6032,5.7193600000124425
16.835,5.736030000012368
16.8221,5.752710000012535
16.9509,5.769410000012722
