Buffer Size,Jitter Magnitude,Policy,Base Length for Thresholding,Threshold,Decay,Std Dev Frame Time,Interrupt Frequency (/s),Interrupt Mag (ms/s),QoE_FTSD,QoE_IF,QoE_IM,QoE_Delay
1,40,E-Policy,3,600,2.0,1.87077648414519,0.033631971973851,0.8198622533055061,4.495236516887869,3.699226464644602,3.996720550986778,4.0071669218989285
1,20,E-Policy,3,600,2.0,1.7316732688855674,0.0168083416841103,0.586958485964696,4.503026296942408,3.6996134081412655,3.9976521660561413,4.011150902969085
1,20,E-Policy,3,600,2.0,2.1558689022699484,0.1008452657165874,0.710859891560476,4.479271341472883,3.6976805588885187,3.997156560433758,4.018887698898409
1,20,E-Policy,3,600,2.0,2.086283286785061,0.0168023622475786,0.5223999931229263,4.483168135940036,3.699613545668306,3.997910400027508,4.013956228956229
1,20,E-Policy,3,600,2.0,1.7813602911639916,0.016817494560347,0.3036998354726674,4.500243823694816,3.699613197625112,3.9987852006581095,4.011954656862746
1,20,E-Policy,3,600,2.0,2.036246273645002,0.0168067472357519,0.2546855148317313,4.485970208675879,3.699613444813578,3.998981257940673,4.011593204775023
1,20,E-Policy,3,600,2.0,1.8560329677265293,0.0672092077320216,0.1182338333593029,4.496062153807314,3.6984541882221635,3.999527064666563,4.017392168858978
1,20,E-Policy,3,600,2.0,1.8695326427130168,0.0169023085197395,0.5314806851087575,4.495306172008071,3.699611246904046,3.997874077259565,4.015218663381583
1,20,E-Policy,3,600,2.0,2.110360118529146,0.0168061836294219,0.5641006627296673,4.481819833362367,3.6996134577765236,3.997743597349081,4.0147903275176
1,20,E-Policy,3,600,2.0,1.8116174433797996,0.0504229217439281,0.6471848900242689,4.498549423170731,3.69884027279989,3.997411260439903,4.01564471669219
1,20,E-Policy,3,600,2.0,2.0996561070761763,0.0167990808997858,0.2753027666169392,4.482419258003734,3.699613621139305,3.9988987889335323,4.0191862955032125
1,20,E-Policy,3,600,2.0,1.8723568032130715,0.0168085669723486,0.536436439147744,4.495148019020068,3.699613402959636,3.9978542542434092,4.015367421922842
1,20,E-Policy,3,600,2.0,1.682240336570472,0.016812489751608,0.2797172266177273,4.505794541152053,3.699613312735713,3.9988811310935293,4.0117651561543175
1,20,E-Policy,3,600,2.0,1.9002187237248889,0.0168053262442633,0.5676295721061425,4.493587751471406,3.6996134774963823,3.9977294817115756,4.017017758726271
1,20,E-Policy,3,600,2.0,1.6324486216073286,0.0168124302917188,0.2481391307819361,4.50858287718999,3.6996133141032908,3.9990074434768723,4.015290875688916
1,20,E-Policy,3,600,2.0,1.847765493479616,0.0168107219110851,0.3096899096258478,4.496525132365141,3.699613353396045,3.9987612403614965,4.010015323322096
1,20,E-Policy,3,600,2.0,1.7309461867072666,0.0336133170567143,0.0387869443648155,4.503067013544393,3.6992268937076958,3.999844852222541,4.014401225114855
1,20,E-Policy,3,600,2.0,1.8165627902434736,0.0168055955040927,0.313805271779026,4.498272483746365,3.699613471303406,3.998744778912884,4.01517600244873
1,20,E-Policy,3,600,2.0,1.69765721589408,0.0168103121216234,0.2645870171188928,4.504931195909931,3.6996133628212027,3.9989416519315246,4.015448423630242
1,20,E-Policy,3,600,2.0,1.780082362458711,0.0168017768514466,0.2712355529855462,4.500315387702312,3.699613559132417,3.9989150577880577,4.016900826446281
1,20,E-Policy,3,600,2.0,2.188371929742669,0.0168011272138281,0.2886579153097345,4.47745117193441,3.6996135740740823,3.998845368338761,4.018641370869033
1,20,E-Policy,3,600,2.0,2.5419460899364474,0.0168009482624227,0.2632417264278778,4.457651018963559,3.6996135781899646,3.9989470330942885,4.017709608323134
1,20,E-Policy,3,600,2.0,5.060051736056842,0.0337552209168623,4.582744352640433,4.316637102780817,3.6992236299189125,3.9816690225894384,3.9879028290282905
1,20,E-Policy,3,600,2.0,1.853960730596043,0.016804058559221,0.5345096449371369,4.496178199086621,3.699613506653138,3.9978619614202513,4.016555419473362
1,20,E-Policy,3,600,2.0,1.866773299170645,0.0168053135360449,0.0576685425496316,4.495460695246443,3.699613477788671,3.9997693258298015,4.016098867462504
1,20,E-Policy,3,600,2.0,1.9817690932072067,0.0169262416935509,0.5575447480208429,4.489020930780396,3.6996106964410487,3.9977698210079167,4.011582278481013
1,20,E-Policy,3,600,2.0,1.940071093959415,0.0168139884552073,0.0736833699316478,4.491356018738273,3.6996132782655304,3.9997052665202735,4.014827005511329
1,20,E-Policy,3,600,2.0,1.941026199901932,0.0168015764652663,0.3232869623028218,4.491302532805491,3.6996135637412992,3.998706852150789,4.015042865890998
1,20,E-Policy,3,600,2.0,1.705220944402383,0.0168119518756693,0.3098386578766587,4.504507627113466,3.69961332510686,3.998760645368493,4.015248009797919
1,20,E-Policy,3,600,2.0,1.875062672146192,0.0168047398121991,0.2551945269529208,4.494996490359813,3.6996134909843197,3.9989792218921885,4.019649632802937
1,20,E-Policy,3,600,2.0,1.7062184121682835,0.016811904945466,0.5773925354138009,4.5044517689185755,3.6996133261862543,3.997690429858345,4.015675137783221
1,20,E-Policy,3,600,2.0,1.8504657422516464,0.0338453916141257,0.2804654559454609,4.496373918433908,3.6992215559928754,3.998878138176218,3.999929034248689
1,20,E-Policy,3,600,2.0,1.80177868783632,0.0168087645248298,0.6315601806227942,4.499100393481165,3.699613398415929,3.9974737592775087,4.0153948576675855
1,20,E-Policy,3,600,2.0,1.715933619044583,0.0168104130784572,0.3247244968412054,4.503907717333503,3.6996133604991956,3.9987011020126353,4.015375076546234
1,20,E-Policy,3,600,2.0,1.6995350215329486,0.016807217539709,0.2994990029469561,4.504826038794154,3.699613433996587,3.9988020039882124,4.015726966636058
1,20,E-Policy,3,600,2.0,1.844967956662262,0.016806324765755,0.5347750019988071,4.496681794426913,3.699613454530388,3.9978608999920047,4.015583103764922
1,0,E-Policy,3,600,2.0,1.660922619541345,0.033865769354575,0.0554963780936517,4.506988333305684,3.699221087304845,3.9997780144876254,4.017118173403271
1,0,E-Policy,3,600,2.0,1.8116845095410208,0.0167988682381852,0.0152024045940376,4.498545667465702,3.699613626030522,3.9999391903816237,4.0206653410829
1,0,E-Policy,3,600,2.0,1.898430163935249,0.0168017924601575,0.0217795923051585,4.4936879108196255,3.6996135587734167,3.999912881630779,4.01796358629131
1,0,E-Policy,3,600,2.0,1.969283411328114,0.0,0.0,4.489720128965625,3.7,4.0,4.018640567200987
1,0,E-Policy,3,600,2.0,1.7425232695768604,0.0168171958613204,0.0147161563135821,4.502418696903695,3.69961320449519,3.999941135374746,4.0159834558823535
1,0,E-Policy,3,600,2.0,1.6041748605924084,0.0335983432455101,0.0314788253602102,4.510166207806825,3.6992272381053533,3.999874084698559,4.020950122399021
1,0,E-Policy,3,600,2.0,1.794032092026522,0.0,0.0,4.499534202846514,3.7,4.0,4.018111995104039
1,0,E-Policy,3,600,2.0,1.6835327923941703,0.016802505839572,0.0146293705493168,4.505722163625926,3.69961354236569,3.999941482517803,4.020726744186047
1,0,E-Policy,3,600,2.0,1.753598905807483,0.0336228512992921,0.0356928757623843,4.501798461274781,3.6992266744201165,3.9998572284969502,4.0137274119448705
1,0,E-Policy,3,600,2.0,1.780545653099591,0.0336052068773653,0.0421616302316525,4.500289443426422,3.699227080241821,3.9998313534790735,4.022224602203183
1,0,E-Policy,3,600,2.0,1.8637339712340275,0.0168105830073355,0.0277167177026725,4.495630897610894,3.6996133565908313,3.9998891331291895,4.017118799755052
1,0,E-Policy,3,600,2.0,1.5456100886670852,0.0,0.0,4.513445835034643,3.7,4.0,4.022679008567931
1,0,E-Policy,3,600,2.0,1.7844827572507638,0.0168010622302601,0.0383898559600285,4.5000689655939565,3.699613575568704,3.99984644057616,4.021297032731723
1,0,E-Policy,3,600,2.0,1.7134321796726182,0.0167985368548191,0.0150845149453744,4.504047797938333,3.6996136336523393,3.9999396619402185,4.023558751529988
1,0,E-Policy,3,600,2.0,1.7277455204999184,0.0336001130851951,0.0615710648247751,4.503246250852004,3.6992271973990407,3.999753715740701,4.020878212974297
1,0,E-Policy,3,600,2.0,1.819313989146116,0.0,0.0,4.498118416607817,3.7,4.0,4.022743958397063
1,0,E-Policy,3,600,2.0,2.081242373974124,0.0168020936036486,0.0105192195340619,4.4834504270574485,3.6996135518471163,3.9999579231218636,4.024808751529988
1,0,E-Policy,3,600,2.0,1.763687290392393,0.0335979954270298,0.0250092054640364,4.501233511738025,3.6992272461051785,3.999899963178144,4.020905475680636
1,0,E-Policy,3,600,2.0,1.5609471365618195,0.0335969763509081,0.0320050172234966,4.512586960352538,3.6992272695439294,3.999871979931106,4.0214458384332925
1,0,E-Policy,3,600,2.0,1.7780440568911409,0.0,0.0,4.5004295328140955,3.7,4.0,4.010419730392157
1,0,E-Policy,3,600,2.0,1.7615642932798203,0.0168059997803817,0.0118896734406274,4.50135239957633,3.6996134620050514,3.9999524413062373,4.021555419473362
1,0,E-Policy,3,600,2.0,1.414946115101133,0.0,0.0,4.520763017554336,3.7,4.0,4.0207802937576504
1,0,E-Policy,3,600,2.0,1.7528280297323933,0.0,0.0,4.501841630334986,3.7,4.0,4.020830783353733
1,0,E-Policy,3,600,2.0,1.8093757734174587,0.0,0.0,4.498674956688622,3.7,4.0,4.022327586206897
1,0,E-Policy,3,600,2.0,1.6499971296773024,0.0,0.0,4.507600160738071,3.7,4.0,4.016660036719706
1,0,E-Policy,3,600,2.0,2.031959479845748,0.0,0.0,4.486210269128637,3.7,4.0,4.019268441995715
1,0,E-Policy,3,600,2.0,1.694747776767743,0.0168092454993641,0.0095285897592425,4.505094124501006,3.699613387353515,3.999961885640963,4.016652892561984
1,0,E-Policy,3,600,2.0,1.6532873202778022,0.0168016220209211,0.0177688241941774,4.507415910064442,3.699613562693519,3.9999289247032235,4.020682374541004
1,0,E-Policy,3,600,2.0,1.861143001972718,0.0167944309317302,0.0182801670585366,4.495775991889527,3.6996137280885706,3.999926879331766,4.025556574923548
1,0,E-Policy,3,600,2.0,1.604567001819785,0.0168040544938916,0.0310499605559601,4.510144247898092,3.6996135067466405,3.9998758001577763,4.021542227662179
1,0,E-Policy,3,600,2.0,1.7331458480210384,0.016804883062154,0.0259209607573484,4.502943832510821,3.6996134876895708,3.9998963161569705,4.020668809305173
1,0,E-Policy,3,600,2.0,1.6416042602347312,0.0,0.0,4.508070161426855,3.7,4.0,4.020801713586292
1,0,E-Policy,3,600,2.0,1.6544473996084768,0.0,0.0,4.5073509456219245,3.7,4.0,4.021467258261934
1,0,E-Policy,3,600,2.0,1.687504719584754,0.0168007681847059,0.0031344521171478,4.505499735703253,3.699613582331752,3.9999874621915312,4.021107372285103
1,0,E-Policy,3,600,2.0,1.8651748949991,0.0168010550370746,0.0060226069949199,4.49555020588005,3.6996135757341473,3.9999759095720204,4.020503365973073
1,60,E-Policy,3,600,2.0,2.8140443424431383,0.0168239625146758,1.7229060987919511,4.4424135168231835,3.6996130488621626,3.993108375604832,3.9934584737971193
1,60,E-Policy,3,600,2.0,2.370702176320375,0.0168286436447409,1.3996006967432058,4.467240678126059,3.6996129411961713,3.9944015972130273,3.9972646427476235
1,60,E-Policy,3,600,2.0,2.697035344570348,0.0168266817075091,1.74799045970046,4.44896602070406,3.6996129863207274,3.9930080381611983,3.9978378792522222
1,60,E-Policy,3,600,2.0,2.353948323780498,0.0168009611998492,1.3710065854624955,4.468178893868291,3.6996135778924035,3.99451597365815,3.99413549969344
1,60,E-Policy,3,600,2.0,2.4036690808783923,0.0168292593725637,1.424118282726522,4.4653945314708094,3.699612927034431,3.994303526869094,3.9923681790312693
1,60,E-Policy,3,600,2.0,2.525481055445844,0.0169287412067711,1.6526610132373458,4.4585730608950325,3.6996106389522443,3.9933893559470506,3.9915303918543663
1,60,E-Policy,3,600,2.0,2.6340923460465646,0.0168196692516226,1.6937165742326918,4.452490828621392,3.699613147607213,3.9932251337030693,3.996821384803922
1,60,E-Policy,3,600,2.0,2.732313468048061,0.0168275327204947,1.69618107102432,4.446990445789308,3.699612966747429,3.9932152757159027,3.9939239730226856
1,60,E-Policy,3,600,2.0,2.5657683911013,0.016832002714973,1.7103009067805863,4.456316970098327,3.699612863937556,3.9931587963728776,3.994349493709727
1,60,E-Policy,3,600,2.0,2.463477290111217,0.0168340942068487,1.409469316707045,4.462045271753771,3.699612815833243,3.994362122733172,3.9956514408338446
1,60,E-Policy,3,600,2.0,2.565049095028647,0.0168289800691539,1.504380662850505,4.456357250678395,3.69961293345841,3.993982477348598,3.9969788473329246
1,60,E-Policy,3,600,2.0,2.486735177460822,0.016825460560315,1.484642734309367,4.460742830062194,3.699613014407113,3.9940614290627625,3.9982480073574496
1,60,E-Policy,3,600,2.0,2.6484777995199367,0.0336449083735773,1.7906801321946024,4.451685243226883,3.699226167107408,3.9928372794712215,3.997281776416539
1,60,E-Policy,3,600,2.0,2.6268656496212155,0.0336614320358185,1.4940732979223306,4.452895523621212,3.699225787063176,3.994023706808311,3.9953927585148823
1,60,E-Policy,3,600,2.0,2.8219008827943166,0.0168296687985197,1.7607244263930344,4.441973550563518,3.6996129176176344,3.9929571022944277,3.994690374003679
1,60,E-Policy,3,600,2.0,2.314749195684617,0.0336604799896456,1.594467181245204,4.470374045041661,3.699225808960238,3.993622131275019,3.9927789699570817
1,60,E-Policy,3,600,2.0,2.673115950834412,0.0168215391828013,1.7436175683678412,4.450305506753272,3.6996131045987957,3.9930255297265287,3.9964001225490198
1,60,E-Policy,3,600,2.0,2.523420141534404,0.0336505252728195,1.4991432169963603,4.458688472074073,3.6992260379187254,3.9940034271320144,3.9969261415874966
1,60,E-Policy,3,600,2.0,2.695432080176977,0.0168324442497989,1.7115846390601812,4.449055803510089,3.699612853782255,3.9931536614437593,3.9934610668301658
1,60,E-Policy,3,600,2.0,2.764995066030521,0.0168300018349674,1.7148318767473365,4.445160276302291,3.699612909957796,3.9931406724930105,3.99094880441447
1,60,E-Policy,3,600,2.0,2.791986417803004,0.0168384248136855,1.78192910108679,4.443648760603032,3.6996127162292853,3.992872283595653,3.9978926380368103
1,60,E-Policy,3,600,2.0,2.652236011881296,0.0168236420703906,1.7452504090943548,4.451474783334647,3.6996130562323812,3.9930189983636226,3.9952222562844883
1,60,E-Policy,3,600,2.0,2.654775812255188,0.0168367060436986,1.6728861217008684,4.4513325545137095,3.6996127557609952,3.9933084555131964,3.9932888684452625
1,60,E-Policy,3,600,2.0,3.677403187090823,0.2691706413521458,4.448611048788293,4.394065421522914,3.693809075248901,3.982205555804847,3.9986918604651165
1,60,E-Policy,3,600,2.0,2.6818239289727344,0.016832485348076,1.7490983284333084,4.449817859977527,3.6996128528369945,3.993003606686267,3.9926624770079706
1,60,E-Policy,3,600,2.0,2.7877004994756662,0.0168292170810413,1.7192671960406751,4.4438887720293625,3.699612928007136,3.9931229312158374,3.992319840539712
1,60,E-Policy,3,600,2.0,2.846471881185209,0.0168351370512284,1.6684877729099628,4.440597574653628,3.699612791847822,3.99332604890836,3.9927353572523767
1,60,E-Policy,3,600,2.0,3.517202900628246,0.1683030184486364,4.783390073325175,4.403036637564818,3.6961290305756815,3.9808664397066993,4.001903522205207
1,60,E-Policy,3,600,2.0,2.639057618129997,0.0336720243238803,1.705417859505847,4.45221277338472,3.699225543440551,3.9931783285619766,3.989684145967495
1,60,E-Policy,3,600,2.0,2.506981131854689,0.0168328283439153,1.4880854180336625,4.459609056616137,3.6996128449480903,3.9940476583278652,3.9972501532801963
1,60,E-Policy,3,600,2.0,2.400849269191342,0.033920641481547,1.495804158238266,4.4655524409252845,3.6992198252459247,3.994016783367047,3.9926762523191095
1,60,E-Policy,3,600,2.0,2.4905148260215086,0.0168266796151127,1.35964562083285,4.460531169742795,3.6996129863688525,3.9945614175166684,4.000589947900705
1,60,E-Policy,3,600,2.0,2.6662031196721303,0.0168270259503255,1.772159540973385,4.450692625298361,3.6996129784031426,3.9929113618361063,3.9991707541385657
1,60,E-Policy,3,600,2.0,2.666274954484453,0.0336479161821804,1.708300195748535,4.45068860254887,3.69922609792781,3.993166799217006,3.993573398712841
1,60,E-Policy,3,600,2.0,2.7884076341869117,0.016843095599362,1.6725019772557976,4.443849172485533,3.699612608801215,3.993309992090977,3.985980362074256
1,80,E-Policy,3,600,2.0,4.494315823101814,0.2358813197225053,5.72919709898177,4.348318313906298,3.6945747296463827,3.977083211604073,3.9919926425505827
1,80,E-Policy,3,600,2.0,3.1351436228931684,0.0336790960702838,2.322014237205274,4.424431957117982,3.6992253807903834,3.990711943051179,3.984811349693252
1,80,E-Policy,3,600,2.0,2.941469890970056,0.0339326677271289,2.076829111560976,4.435277686105676,3.6992195486422763,3.9916926835537563,3.988472007423446
1,80,E-Policy,3,600,2.0,3.116511173230026,0.0168438889714847,2.3037852848268603,4.425475374299118,3.699612590553656,3.9907848588606925,3.983667894413751
1,80,E-Policy,3,600,2.0,3.1591233364574234,0.0168043157539209,2.309142632367834,4.423089093158384,3.69961350073766,3.9907634294705288,3.98365449524394
1,80,E-Policy,3,600,2.0,3.201041122354099,0.0168463316189874,2.265564857938958,4.42074169714817,3.6996125343727635,3.9909377405682442,3.983083179864948
1,80,E-Policy,3,600,2.0,3.496226338331198,0.0168435608008229,2.560232459536574,4.404211325053453,3.6996125981015813,3.9897590701618535,3.980721080085916
1,80,E-Policy,3,600,2.0,3.412740050857275,0.0168427754202539,2.399897864259402,4.408886557151992,3.6996126161653344,3.9904004085429623,3.985951503990178
1,80,E-Policy,3,600,2.0,3.252374415856112,0.0168410391032187,2.312176418249813,4.417867032712057,3.699612656100626,3.990751294327001,3.9831042944785278
1,80,E-Policy,3,600,2.0,3.106245942485172,0.0168064966455728,2.26528996934728,4.42605022722083,3.699613450577152,3.990938840122611,3.983331800061331
1,80,E-Policy,3,600,2.0,3.375208526364161,0.0169796134293023,2.260026721205512,4.410988322523607,3.699609468891126,3.990959893115178,3.9860619195046443
1,80,E-Policy,3,600,2.0,3.167149300556864,0.0168424006490126,2.2397608140663565,4.422639639168815,3.6996126247850727,3.9910409567437344,3.9838754219085613
1,80,E-Policy,3,600,2.0,3.19843830295503,0.0168417064605318,2.2539940539914487,4.420887455034518,3.699612640751408,3.9909840237840344,3.9829542664211175
1,80,E-Policy,3,600,2.0,3.524560645606443,0.0168418759578002,2.532458421147572,4.402624603846039,3.699612636852971,3.9898701663154097,3.9806610429447855
1,80,E-Policy,3,600,2.0,3.2127478214124503,0.0168431026698026,2.281547587573033,4.420086122000902,3.6996126086385948,3.990873809649708,3.9849048787971775
1,80,E-Policy,3,600,2.0,5.129966632848961,0.3030202681533025,9.100178232721404,4.312721868560458,3.693030533832474,3.9635992870691146,3.989667687595712
1,80,E-Policy,3,600,2.0,3.2442331394634323,0.016843960583328,2.284640127401388,4.418322944190048,3.6996125889065836,3.9908614394903945,3.9812185389809702
1,80,E-Policy,3,600,2.0,3.305400953123134,0.0168365330104285,2.312012344389536,4.414897546625104,3.69961275974076,3.990751950622442,3.983416130021466
1,80,E-Policy,3,600,2.0,3.2336034991213323,0.0168445724056277,2.300735562794096,4.418918204049205,3.6996125748346707,3.9907970577488237,3.986245780914391
1,80,E-Policy,3,600,2.0,3.4548148550651687,0.0168429435639999,2.5494787401467454,4.40653036811635,3.699612612298028,3.989802085039413,3.9794156441717794
1,80,E-Policy,3,600,2.0,4.755030281879708,0.2862375389734693,7.179177797050947,4.333718304214736,3.6934165366036105,3.9712832888117964,3.992629244417253
1,80,E-Policy,3,600,2.0,3.204656359248601,0.0168391537624766,2.3088174837573234,4.420539243882078,3.6996126994634633,3.9907647300649707,3.985455521472393
1,80,E-Policy,3,600,2.0,3.0983103484317325,0.0168549458706503,2.25937289649537,4.426494620487823,3.699612336244975,3.9909625084140186,3.975771121351767
1,80,E-Policy,3,600,2.0,3.1323965604164123,0.0168444741561006,2.2570107328327973,4.42458579261668,3.6996125770944097,3.990971957068669,3.9795949677815283
1,80,E-Policy,3,600,2.0,3.168872012771517,0.0336791744994336,2.2620471384927296,4.422543167284795,3.699225378986513,3.990951811446029,3.981559238796808
1,80,E-Policy,3,600,2.0,3.162807052035026,0.0336437171458699,2.3160828100110225,4.422882805086038,3.6992261945056453,3.990735668759956,3.983471923903038
1,80,E-Policy,3,600,2.0,3.212429051800786,0.0169347070896069,2.389484901092791,4.420103973099156,3.6996105017369394,3.9904420603956288,3.9824012345679014
1,80,E-Policy,3,600,2.0,3.19323836192126,0.0337066124159861,2.211439134669405,4.421178651732409,3.6992247479144327,3.9911542434613225,3.9815811309157962
1,80,E-Policy,3,600,2.0,3.5468820548871456,0.0168449082484338,2.4129567317741505,4.401374604926319,3.6996125671102864,3.9903481730729036,3.983091439091746
1,80,E-Policy,3,600,2.0,3.4155024351252883,0.016844989554295,2.544398040469604,4.408731863632983,3.699612565240251,3.9898224078381217,3.9825621356244247
1,80,E-Policy,3,600,2.0,3.2768973803279957,0.0168059961031552,2.34510812483041,4.416493746701632,3.6996134620896277,3.990619567500678,3.9830515495550785
1,80,E-Policy,3,600,2.0,3.203159654492453,0.0168426668218295,2.2344772964677624,4.420623059348422,3.699612618663098,3.991062090814129,3.981472844430807
1,80,E-Policy,3,600,2.0,3.320821680159914,0.0336861024682812,2.2996665392310307,4.414033985911044,3.6992252196432296,3.9908013338430757,3.98134550475606
1,80,E-Policy,3,600,2.0,3.994216090280867,0.3535247090826088,3.755647626393012,4.376323898944271,3.6918689316911,3.984977409494428,3.9951254589963283
1,80,E-Policy,3,600,2.0,3.1753485419723044,0.0336868840820444,2.344824951502769,4.4221804816495505,3.6992252016661133,3.990620700193989,3.9780392758514886
0,40,QM,3,600,2.0,2.602989097408101,0.1012020405562477,1.8894858839346933,4.454232610545146,3.6976723530672064,3.9924420564642613,4.005793114048571
0,40,QM,3,600,2.0,2.312608149020047,0.0505348845355977,1.4424373895634586,4.470493943654877,3.6988376976556814,3.994230250441746,4.007474685486346
0,40,QM,3,600,2.0,2.2933068905930964,0.0504913098179978,1.3129995494575923,4.471574814126786,3.698838699874186,3.9947480018021695,4.0085311254216505
0,40,QM,3,600,2.0,2.219034886525204,0.1010273190931598,1.2493711121005306,4.475734046354588,3.6976763716608576,3.995002515551598,4.007517632628028
0,40,QM,3,600,2.0,2.2651262606749043,0.0842299076272768,1.5190936278299931,4.473152929402205,3.698062712124573,3.99392362548868,4.007688766114181
