Iteration,File,Buffer Size,Jitter Magnitude,Policy,Base Length for Thresholding,Threshold,Decay,Average Queue Size,Std Dev Queue Size,Average Frame Time,Std Dev Frame Time,Interrupt Count,Interrupts Magnitude(ms),Interrupt Mag (ms/s),Std Interrupt Mag,Interrupt Frequency (/s)
1,jitter_values_20250228_183600.csv,1,40,E-Policy,3,600,2.0,5.0993150684931505,1.0122914742424276,16.706250068493148,2.3730585331640133,1,83.7073,0.937962251914852,0.0,0.018619980247631326
2,jitter_values_20250228_183724.csv,1,40,E-Policy,3,600,2.0,4.826593137254902,0.816969073065669,16.705784987745098,2.0353775565669388,2,"35.7865, 72.6384",0.7023612097240993,18.425950000000004,0.03363941316883815
3,jitter_values_20250228_183849.csv,1,40,E-Policy,3,600,2.0,4.914854517611026,0.8409570797710878,16.70520088820827,2.2387192495128843,1,86.8083,0.8991669918118401,0.0,0.01681472769541995
4,jitter_values_20250228_184013.csv,1,40,E-Policy,3,600,2.0,4.707107843137255,1.0312308428242019,16.703220404411766,1.9259914598084282,1,70.0336,0.6173073018880966,0.0,0.01682024053689683
5,jitter_values_20250228_184137.csv,1,40,E-Policy,3,600,2.0,4.959558823529412,1.4548745844938507,16.710370805759805,2.2571292163195715,2,"36.3198, 83.82951",0.8993601568866283,23.754855,0.03363185225167554
6,jitter_values_20250228_184302.csv,1,40,E-Policy,3,600,2.0,5.362940275650843,1.2941842684710279,16.707407075038283,2.2488537049806503,1,86.962,0.9020102741977396,0.0,0.016819554568031574
7,jitter_values_20250228_184426.csv,1,40,E-Policy,3,600,2.0,4.622970903522205,1.1387876764386449,16.701107534456355,1.9594813816427268,1,87.1376,0.9048168188980599,0.0,0.016816823017306096
8,jitter_values_20250228_184550.csv,1,40,E-Policy,3,600,2.0,5.291360294117647,0.9759467550735647,16.70362478860294,2.1069067298035447,1,83.17551,0.838074499316298,0.0,0.016814564823901305
9,jitter_values_20250228_184715.csv,1,40,E-Policy,3,600,2.0,5.104134762633997,1.1459907441838426,16.70612815007657,2.310689683467412,1,85.08871,0.8703456509014267,0.0,0.016816526478359014
10,jitter_values_20250228_184839.csv,1,40,E-Policy,3,600,2.0,5.5895865237366005,1.1141973092482238,16.70790263093415,2.018733353505511,2,"83.54169, 39.4528",0.9473854049875108,22.044445,0.03363827577027603
11,jitter_values_20250228_185003.csv,1,40,E-Policy,3,600,2.0,4.422756706753007,1.475002541329446,16.71463413506013,2.3302355144010565,2,"87.0231, 51.0504",1.207654515213924,17.986349999999998,0.03382462101704564
