Run Number,Run Start Time,Run End Time,Jitter.py Run Duration (s),"Unity,exe Run Duration (s)",Server Restart Duration (s),Total Script Run Duration (s),Buffer Size,Jitter Magnitude,Policy,baseLength,threshold,decay
20,'2025-02-28 23:07:02,'2025-02-28 23:08:27,3.81,64.10815668106079,15.746506929397583,1687.1670999526978,0,40,2,3,600,2
21,'2025-02-28 23:08:27,'2025-02-28 23:09:51,3.83,64.10675477981567,15.774818658828735,1771.4709339141846,0,40,2,3,600,2
22,'2025-02-28 23:09:51,'2025-02-28 23:11:15,3.81,64.10784196853638,15.80327820777893,1855.8645145893097,0,40,2,3,600,2
23,'2025-02-28 23:11:15,'2025-02-28 23:12:40,3.82,64.10851979255676,15.773459434509277,1940.1965186595917,0,40,2,3,600,2
24,'2025-02-28 23:12:40,'2025-02-28 23:14:04,3.84,64.10693526268005,15.762831449508667,2024.5057363510132,0,40,2,3,600,2
25,'2025-02-28 23:14:04,'2025-02-28 23:15:28,3.8,64.10717606544495,15.789535522460938,2108.8256072998047,0,40,2,3,600,2
26,'2025-02-28 23:15:28,'2025-02-28 23:16:53,3.85,64.10729765892029,15.7249276638031,2193.1576578617096,0,40,2,3,600,2
27,'2025-02-28 23:16:53,'2025-02-28 23:18:17,3.81,64.10740923881531,15.736356019973755,2277.4193890094757,0,40,2,3,600,2
28,'2025-02-28 23:18:17,'2025-02-28 23:19:41,3.82,64.10694241523743,15.788413763046265,2361.765161037445,0,40,2,3,600,2
29,'2025-02-28 23:19:41,'2025-02-28 23:21:06,3.92,64.10954546928406,15.76932668685913,2446.2194652557373,0,40,2,3,600,2
30,'2025-02-28 23:21:06,'2025-02-28 23:22:30,3.86,64.10878038406372,15.736821174621582,2530.5028586387634,0,40,2,3,600,2
31,'2025-02-28 23:22:30,'2025-02-28 23:23:55,3.84,64.10798692703247,15.87946105003357,2614.9909055233,0,40,2,3,600,2
32,'2025-02-28 23:23:55,'2025-02-28 23:25:19,3.82,64.10692262649536,15.741505146026611,2699.2572119235992,0,40,2,3,600,2
33,'2025-02-28 23:25:19,'2025-02-28 23:26:43,3.82,64.10675120353699,15.774841070175171,2783.5793035030365,0,40,2,3,600,2
34,'2025-02-28 23:26:43,'2025-02-28 23:28:08,3.83,64.1080310344696,15.854312896728516,2867.990594148636,0,40,2,3,600,2
35,'2025-02-28 23:28:08,'2025-02-28 23:29:32,3.81,64.10997581481934,15.760123014450073,2952.2520835399628,0,40,2,3,600,2
1,'2025-02-28 23:29:32,'2025-02-28 23:30:56,3.82,64.10818815231323,15.792982816696167,84.35674142837524,0,20,2,3,600,2
2,'2025-02-28 23:30:56,'2025-02-28 23:32:21,3.8,64.10740971565247,15.796518325805664,168.66074562072754,0,20,2,3,600,2
3,'2025-02-28 23:32:21,'2025-02-28 23:33:45,3.81,64.10749983787537,15.785236358642578,253.05983686447144,0,20,2,3,600,2
4,'2025-02-28 23:33:45,'2025-02-28 23:35:09,3.81,64.10740423202515,15.76985788345337,337.3572766780853,0,20,2,3,600,2
5,'2025-02-28 23:35:09,'2025-02-28 23:36:34,3.84,64.10982871055603,15.770897388458252,421.69818091392517,0,20,2,3,600,2
6,'2025-02-28 23:36:34,'2025-02-28 23:37:58,3.92,64.108083486557,15.844303846359253,506.1703772544861,0,20,2,3,600,2
7,'2025-02-28 23:37:58,'2025-02-28 23:39:22,3.82,64.10707449913025,15.819705963134766,590.5688254833221,0,20,2,3,600,2
8,'2025-02-28 23:39:22,'2025-02-28 23:40:47,3.77,64.10699701309204,15.792220830917358,674.8757042884827,0,20,2,3,600,2
9,'2025-02-28 23:40:47,'2025-02-28 23:42:11,3.82,64.10713958740234,15.791929721832275,759.1861281394958,0,20,2,3,600,2
10,'2025-02-28 23:42:11,'2025-02-28 23:43:35,3.77,64.10633111000061,15.86474609375,843.5264115333557,0,20,2,3,600,2
11,'2025-02-28 23:43:35,'2025-02-28 23:45:00,3.82,64.10750102996826,15.763205289840698,927.8502032756805,0,20,2,3,600,2
12,'2025-02-28 23:45:00,'2025-02-28 23:46:24,3.81,64.10690259933472,15.778553247451782,1012.1420242786407,0,20,2,3,600,2
13,'2025-02-28 23:46:24,'2025-02-28 23:47:48,3.8,64.10920715332031,15.817970037460327,1096.4961054325104,0,20,2,3,600,2
14,'2025-02-28 23:47:48,'2025-02-28 23:49:13,3.83,64.10676169395447,15.728701829910278,1180.814463376999,0,20,2,3,600,2
15,'2025-02-28 23:49:13,'2025-02-28 23:50:37,3.82,64.1066689491272,15.853487253189087,1265.1868422031403,0,20,2,3,600,2
16,'2025-02-28 23:50:37,'2025-02-28 23:52:01,3.82,64.10966849327087,15.838157892227173,1349.579359292984,0,20,2,3,600,2
17,'2025-02-28 23:52:01,'2025-02-28 23:53:26,3.85,64.10786175727844,15.80244755744934,1433.9858453273773,0,20,2,3,600,2
18,'2025-02-28 23:53:26,'2025-02-28 23:54:50,3.79,64.1065936088562,15.762880802154541,1518.2409644126892,0,20,2,3,600,2
19,'2025-02-28 23:54:50,'2025-02-28 23:56:14,3.83,64.10807991027832,15.857207775115967,1602.6324651241302,0,20,2,3,600,2
20,'2025-02-28 23:56:14,'2025-02-28 23:57:39,3.79,64.10969495773315,15.780943870544434,1686.9294574260712,0,20,2,3,600,2
21,'2025-02-28 23:57:39,'2025-02-28 23:59:03,3.81,64.11399245262146,15.720654249191284,1771.1822626590729,0,20,2,3,600,2
22,'2025-02-28 23:59:03,'2025-03-01 00:00:27,3.84,64.110910654068,15.81455397605896,1855.589327096939,0,20,2,3,600,2
23,'2025-03-01 00:00:27,'2025-03-01 00:01:52,3.81,64.10779333114624,15.834912061691284,1940.0331661701202,0,20,2,3,600,2
24,'2025-03-01 00:01:52,'2025-03-01 00:03:16,3.85,64.10758352279663,15.63682746887207,2024.2471964359283,0,20,2,3,600,2
25,'2025-03-01 00:03:16,'2025-03-01 00:04:41,3.88,64.10860466957092,15.81899094581604,2108.700278043747,0,20,2,3,600,2
26,'2025-03-01 00:04:41,'2025-03-01 00:06:05,3.88,64.1098268032074,15.765411376953125,2193.051254272461,0,20,2,3,600,2
27,'2025-03-01 00:06:05,'2025-03-01 00:07:29,3.82,64.10807752609253,15.772558450698853,2277.369639158249,0,20,2,3,600,2
28,'2025-03-01 00:07:29,'2025-03-01 00:08:54,3.81,64.10761713981628,15.756955862045288,2361.660478591919,0,20,2,3,600,2
29,'2025-03-01 00:08:54,'2025-03-01 00:10:18,3.85,64.10804677009583,15.78417444229126,2445.982393026352,0,20,2,3,600,2
30,'2025-03-01 00:10:18,'2025-03-01 00:11:42,3.82,64.10918736457825,15.81208872795105,2530.3441162109375,0,20,2,3,600,2
31,'2025-03-01 00:11:42,'2025-03-01 00:13:07,3.86,64.10774898529053,15.82809066772461,2614.8068041801453,0,20,2,3,600,2
32,'2025-03-01 00:13:07,'2025-03-01 00:14:31,3.83,64.10800862312317,15.7093665599823,2699.0433225631714,0,20,2,3,600,2
33,'2025-03-01 00:14:31,'2025-03-01 00:15:55,3.82,64.10801291465759,15.787084817886353,2783.371960401535,0,20,2,3,600,2
34,'2025-03-01 00:15:55,'2025-03-01 00:17:20,3.82,64.10732960700989,15.791239500045776,2867.748158931732,0,20,2,3,600,2
35,'2025-03-01 00:17:20,'2025-03-01 00:18:44,3.81,64.10660743713379,15.761908531188965,2952.0509917736053,0,20,2,3,600,2
1,'2025-03-01 00:18:44,'2025-03-01 00:20:08,3.34,64.10705256462097,15.796855926513672,83.86824083328247,0,0,2,3,600,2
2,'2025-03-01 00:20:08,'2025-03-01 00:21:32,3.29,64.10968613624573,15.813316583633423,167.70239329338074,0,0,2,3,600,2
3,'2025-03-01 00:21:32,'2025-03-01 00:22:55,3.3,64.10806965827942,15.801852703094482,251.52974009513855,0,0,2,3,600,2
4,'2025-03-01 00:22:55,'2025-03-01 00:24:19,3.31,64.10722756385803,15.806822061538696,335.3811619281769,0,0,2,3,600,2
5,'2025-03-01 00:24:19,'2025-03-01 00:25:43,3.31,64.10662984848022,15.82139277458191,419.2273406982422,0,0,2,3,600,2
6,'2025-03-01 00:25:43,'2025-03-01 00:27:07,3.31,64.10778522491455,15.834238529205322,503.1360967159271,0,0,2,3,600,2
7,'2025-03-01 00:27:07,'2025-03-01 00:28:31,3.33,64.11256575584412,15.8411545753479,587.0114722251892,0,0,2,3,600,2
8,'2025-03-01 00:28:31,'2025-03-01 00:29:55,3.33,64.1093680858612,15.790773391723633,670.8926224708557,0,0,2,3,600,2
9,'2025-03-01 00:29:55,'2025-03-01 00:31:19,3.3,64.10719799995422,15.774221420288086,754.6798350811005,0,0,2,3,600,2
10,'2025-03-01 00:31:19,'2025-03-01 00:32:42,3.36,64.10685801506042,15.770899534225464,838.533132314682,0,0,2,3,600,2
11,'2025-03-01 00:32:42,'2025-03-01 00:34:06,3.37,64.1082649230957,15.751937866210938,922.3509616851807,0,0,2,3,600,2
12,'2025-03-01 00:34:06,'2025-03-01 00:35:30,3.31,64.10861611366272,15.790889024734497,1006.1463694572449,0,0,2,3,600,2
13,'2025-03-01 00:35:30,'2025-03-01 00:36:54,3.31,64.10963869094849,15.812333822250366,1089.9658813476562,0,0,2,3,600,2
14,'2025-03-01 00:36:54,'2025-03-01 00:38:18,3.37,64.10823106765747,15.822925329208374,1173.8854007720947,0,0,2,3,600,2
15,'2025-03-01 00:38:18,'2025-03-01 00:39:42,3.29,64.10677313804626,15.769023180007935,1257.6617541313171,0,0,2,3,600,2
16,'2025-03-01 00:39:42,'2025-03-01 00:41:05,3.34,64.10803461074829,15.799803495407104,1341.5023396015167,0,0,2,3,600,2
17,'2025-03-01 00:41:05,'2025-03-01 00:42:29,3.29,64.10894012451172,15.845421075820923,1425.3594403266907,0,0,2,3,600,2
18,'2025-03-01 00:42:29,'2025-03-01 00:43:53,3.3,64.1072678565979,15.749890327453613,1509.1098520755768,0,0,2,3,600,2
19,'2025-03-01 00:43:53,'2025-03-01 00:45:17,3.3,64.10699343681335,15.86423945426941,1592.9849257469177,0,0,2,3,600,2
20,'2025-03-01 00:45:17,'2025-03-01 00:46:41,3.31,64.10890483856201,15.81932258605957,1676.8399367332458,0,0,2,3,600,2
21,'2025-03-01 00:46:41,'2025-03-01 00:48:05,3.43,64.11106777191162,15.785866498947144,1760.8330101966858,0,0,2,3,600,2
22,'2025-03-01 00:48:05,'2025-03-01 00:49:29,3.31,64.10821652412415,15.800141334533691,1844.679958820343,0,0,2,3,600,2
23,'2025-03-01 00:49:29,'2025-03-01 00:50:52,3.32,64.109778881073,15.784520864486694,1928.5038106441498,0,0,2,3,600,2
24,'2025-03-01 00:50:52,'2025-03-01 00:52:16,3.3,64.10714292526245,15.758328914642334,2012.307252407074,0,0,2,3,600,2
25,'2025-03-01 00:52:16,'2025-03-01 00:53:40,3.3,64.10814905166626,15.784054279327393,2096.0832600593567,0,0,2,3,600,2
26,'2025-03-01 00:53:40,'2025-03-01 00:55:04,3.34,64.10808038711548,15.824098587036133,2179.9323852062225,0,0,2,3,600,2
27,'2025-03-01 00:55:04,'2025-03-01 00:56:28,3.76,64.1078667640686,15.739505290985107,2264.125675678253,0,0,2,3,600,2
28,'2025-03-01 00:56:28,'2025-03-01 00:57:52,3.3,64.10827374458313,15.809504270553589,2347.9332814216614,0,0,2,3,600,2
29,'2025-03-01 00:57:52,'2025-03-01 00:59:16,3.31,64.10700511932373,15.772765874862671,2431.776296854019,0,0,2,3,600,2
30,'2025-03-01 00:59:16,'2025-03-01 01:00:39,3.26,64.1073157787323,15.76929235458374,2515.5300941467285,0,0,2,3,600,2
31,'2025-03-01 01:00:39,'2025-03-01 01:02:03,3.3,64.10843753814697,15.80656623840332,2599.386093378067,0,0,2,3,600,2
32,'2025-03-01 01:02:03,'2025-03-01 01:03:27,3.3,64.10678434371948,15.816344499588013,2683.2021181583405,0,0,2,3,600,2
33,'2025-03-01 01:03:27,'2025-03-01 01:04:51,3.3,64.1092209815979,15.796417951583862,2767.0167610645294,0,0,2,3,600,2
34,'2025-03-01 01:04:51,'2025-03-01 01:06:15,3.26,64.1103687286377,15.76294207572937,2850.7814724445343,0,0,2,3,600,2
35,'2025-03-01 01:06:15,'2025-03-01 01:07:38,3.29,64.10780692100525,15.773979902267456,2934.567396402359,0,0,2,3,600,2
1,'2025-03-01 01:07:38,'2025-03-01 01:09:03,3.79,64.10789108276367,15.769640922546387,84.31831622123718,0,60,2,3,600,2
2,'2025-03-01 01:09:03,'2025-03-01 01:10:27,3.82,64.10743379592896,15.728498697280884,168.58202719688416,0,60,2,3,600,2
3,'2025-03-01 01:10:27,'2025-03-01 01:11:51,3.8,64.1106162071228,15.827787637710571,252.9352445602417,0,60,2,3,600,2
4,'2025-03-01 01:11:51,'2025-03-01 01:13:16,3.85,64.10784101486206,15.78368616104126,337.30459809303284,0,60,2,3,600,2
5,'2025-03-01 01:13:16,'2025-03-01 01:14:40,3.82,64.1066689491272,15.800534009933472,421.63122391700745,0,60,2,3,600,2
6,'2025-03-01 01:14:40,'2025-03-01 01:16:05,3.86,64.10846471786499,15.850751638412476,506.1157410144806,0,60,2,3,600,2
7,'2025-03-01 01:16:05,'2025-03-01 01:17:29,3.84,64.10840916633606,15.800813674926758,590.481778383255,0,60,2,3,600,2
8,'2025-03-01 01:17:29,'2025-03-01 01:18:53,3.85,64.1070487499237,15.85326862335205,674.8972909450531,0,60,2,3,600,2
9,'2025-03-01 01:18:53,'2025-03-01 01:20:18,3.83,64.10937833786011,15.792826414108276,759.2814769744873,0,60,2,3,600,2
10,'2025-03-01 01:20:18,'2025-03-01 01:21:42,3.83,64.11220932006836,15.830697059631348,843.6919507980347,0,60,2,3,600,2
11,'2025-03-01 01:21:42,'2025-03-01 01:23:07,3.87,64.10711669921875,15.797856092453003,928.1053171157837,0,60,2,3,600,2
12,'2025-03-01 01:23:07,'2025-03-01 01:24:31,3.81,64.1090099811554,15.765464067459106,1012.3985793590546,0,60,2,3,600,2
13,'2025-03-01 01:24:31,'2025-03-01 01:25:55,3.79,64.1067008972168,15.81944227218628,1096.7341668605804,0,60,2,3,600,2
14,'2025-03-01 01:25:55,'2025-03-01 01:27:20,3.84,64.10764408111572,15.782517433166504,1181.0936369895935,0,60,2,3,600,2
15,'2025-03-01 01:27:20,'2025-03-01 01:28:44,3.83,64.12835335731506,15.7711660861969,1265.517531633377,0,60,2,3,600,2
16,'2025-03-01 01:28:44,'2025-03-01 01:30:08,3.82,64.10859394073486,15.893917083740234,1349.9405331611633,0,60,2,3,600,2
17,'2025-03-01 01:30:08,'2025-03-01 01:31:33,3.84,64.10824346542358,15.768864631652832,1434.443139076233,0,60,2,3,600,2
18,'2025-03-01 01:31:33,'2025-03-01 01:32:57,3.8,64.10739254951477,15.831820726394653,1518.7998404502869,0,60,2,3,600,2
19,'2025-03-01 01:32:57,'2025-03-01 01:34:22,3.83,64.10792541503906,15.742783546447754,1603.0979828834534,0,60,2,3,600,2
20,'2025-03-01 01:34:22,'2025-03-01 01:35:46,3.79,64.11049485206604,15.787355422973633,1687.3935961723328,0,60,2,3,600,2
21,'2025-03-01 01:35:46,'2025-03-01 01:37:10,3.82,64.10706353187561,15.80952763557434,1771.749064207077,0,60,2,3,600,2
22,'2025-03-01 01:37:10,'2025-03-01 01:38:35,3.88,64.1070454120636,15.821876525878906,1856.1960532665253,0,60,2,3,600,2
23,'2025-03-01 01:38:35,'2025-03-01 01:39:59,3.8,64.10854125022888,15.79345178604126,1940.4901793003082,0,60,2,3,600,2
24,'2025-03-01 01:39:59,'2025-03-01 01:41:23,3.83,64.10772490501404,15.903244495391846,2024.9306337833405,0,60,2,3,600,2
25,'2025-03-01 01:41:23,'2025-03-01 01:42:48,3.82,64.10915875434875,15.776097059249878,2109.253824234009,0,60,2,3,600,2
26,'2025-03-01 01:42:48,'2025-03-01 01:44:12,3.84,64.10942792892456,15.811281681060791,2193.6034042835236,0,60,2,3,600,2
27,'2025-03-01 01:44:12,'2025-03-01 01:45:36,3.8,64.10710501670837,15.801800012588501,2277.910585641861,0,60,2,3,600,2
28,'2025-03-01 01:45:36,'2025-03-01 01:47:01,3.82,64.10718178749084,15.779981136322021,2362.2370371818542,0,60,2,3,600,2
29,'2025-03-01 01:47:01,'2025-03-01 01:48:25,3.79,64.10829281806946,15.798023223876953,2446.548793554306,0,60,2,3,600,2
30,'2025-03-01 01:48:25,'2025-03-01 01:49:49,3.83,64.10707211494446,15.851813316345215,2530.954349756241,0,60,2,3,600,2
31,'2025-03-01 01:49:49,'2025-03-01 01:51:14,3.8,64.1128351688385,15.807750940322876,2615.2883133888245,0,60,2,3,600,2
32,'2025-03-01 01:51:14,'2025-03-01 01:52:38,3.82,64.10753965377808,15.805041551589966,2699.7569839954376,0,60,2,3,600,2
33,'2025-03-01 01:52:38,'2025-03-01 01:54:03,3.81,64.1077311038971,15.799656391143799,2784.0876500606537,0,60,2,3,600,2
34,'2025-03-01 01:54:03,'2025-03-01 01:55:27,3.82,64.10773301124573,15.748711109161377,2868.366003513336,0,60,2,3,600,2
35,'2025-03-01 01:55:27,'2025-03-01 01:56:51,3.82,64.10738754272461,15.886996984481812,2952.8012166023254,0,60,2,3,600,2
1,'2025-03-01 01:56:51,'2025-03-01 01:58:16,3.8,64.10697960853577,15.765196323394775,84.3020887374878,0,80,2,3,600,2
2,'2025-03-01 01:58:16,'2025-03-01 01:59:40,3.84,64.10877513885498,15.758233547210693,168.60846710205078,0,80,2,3,600,2
3,'2025-03-01 01:59:40,'2025-03-01 02:01:04,3.81,64.10678958892822,15.722262144088745,252.9047656059265,0,80,2,3,600,2
4,'2025-03-01 02:01:04,'2025-03-01 02:02:29,3.83,64.10696530342102,15.80506420135498,337.28884959220886,0,80,2,3,600,2
5,'2025-03-01 02:02:29,'2025-03-01 02:03:53,3.82,64.10848045349121,15.786328792572021,421.60250973701477,0,80,2,3,600,2
6,'2025-03-01 02:03:53,'2025-03-01 02:05:17,3.81,64.10953426361084,15.805561780929565,505.94885635375977,0,80,2,3,600,2
7,'2025-03-01 02:05:17,'2025-03-01 02:06:42,3.82,64.10898113250732,15.785959720611572,590.2884821891785,0,80,2,3,600,2
8,'2025-03-01 02:06:42,'2025-03-01 02:08:06,3.85,64.10657620429993,15.7923104763031,674.6428139209747,0,80,2,3,600,2
9,'2025-03-01 02:08:06,'2025-03-01 02:09:30,3.83,64.10784530639648,15.771067380905151,759.1104118824005,0,80,2,3,600,2
10,'2025-03-01 02:09:30,'2025-03-01 02:10:55,3.82,64.10800766944885,15.799327611923218,843.4732105731964,0,80,2,3,600,2
11,'2025-03-01 02:10:55,'2025-03-01 02:12:19,3.82,64.10790419578552,15.772247314453125,927.7729818820953,0,80,2,3,600,2
12,'2025-03-01 02:12:19,'2025-03-01 02:13:43,3.82,64.10691142082214,15.867867231369019,1012.1677017211914,0,80,2,3,600,2
13,'2025-03-01 02:13:43,'2025-03-01 02:15:08,3.8,64.10898089408875,15.804388523101807,1096.552521944046,0,80,2,3,600,2
14,'2025-03-01 02:15:08,'2025-03-01 02:16:32,3.79,64.10869598388672,15.757121086120605,1180.8042843341827,0,80,2,3,600,2
15,'2025-03-01 02:16:32,'2025-03-01 02:17:56,3.81,64.10746335983276,15.79447889328003,1265.1270866394043,0,80,2,3,600,2
16,'2025-03-01 02:17:56,'2025-03-01 02:19:21,3.8,64.10745310783386,15.768754482269287,1349.447527885437,0,80,2,3,600,2
17,'2025-03-01 02:19:21,'2025-03-01 02:20:45,3.82,64.11123490333557,15.735492706298828,1433.7103786468506,0,80,2,3,600,2
18,'2025-03-01 02:20:45,'2025-03-01 02:22:09,3.79,64.10710906982422,15.810501337051392,1518.0197451114655,0,80,2,3,600,2
19,'2025-03-01 02:22:09,'2025-03-01 02:23:34,3.8,64.10798501968384,15.77242112159729,1602.3368346691132,0,80,2,3,600,2
20,'2025-03-01 02:23:34,'2025-03-01 02:24:58,3.85,64.11012887954712,15.788001537322998,1686.688931465149,0,80,2,3,600,2
21,'2025-03-01 02:24:58,'2025-03-01 02:26:22,3.79,64.10738444328308,15.872249126434326,1771.1022922992706,0,80,2,3,600,2
22,'2025-03-01 02:26:22,'2025-03-01 02:27:47,3.81,64.10774350166321,15.751354217529297,1855.4239683151245,0,80,2,3,600,2
23,'2025-03-01 02:27:47,'2025-03-01 02:29:11,3.89,64.10732674598694,15.773374795913696,1939.7847917079926,0,80,2,3,600,2
24,'2025-03-01 02:29:11,'2025-03-01 02:30:35,3.84,64.10681486129761,15.84389066696167,2024.2112696170807,0,80,2,3,600,2
25,'2025-03-01 02:30:35,'2025-03-01 02:32:00,3.81,64.1062319278717,15.78425121307373,2108.523690223694,0,80,2,3,600,2
26,'2025-03-01 02:32:00,'2025-03-01 02:33:24,3.84,64.1068127155304,15.779845952987671,2192.8866789340973,0,80,2,3,600,2
27,'2025-03-01 02:33:24,'2025-03-01 02:34:49,3.85,64.10764288902283,15.826909303665161,2277.2885172367096,0,80,2,3,600,2
28,'2025-03-01 02:34:49,'2025-03-01 02:36:13,3.8,64.10841417312622,15.789055347442627,2361.608248949051,0,80,2,3,600,2
29,'2025-03-01 02:36:13,'2025-03-01 02:37:37,3.82,64.10841035842896,15.82399606704712,2445.974497318268,0,80,2,3,600,2
30,'2025-03-01 02:37:37,'2025-03-01 02:39:02,3.89,64.10785484313965,15.922868251800537,2530.554678440094,0,80,2,3,600,2
31,'2025-03-01 02:39:02,'2025-03-01 02:40:26,3.83,64.10807418823242,15.795255661010742,2614.9110219478607,0,80,2,3,600,2
32,'2025-03-01 02:40:26,'2025-03-01 02:41:50,3.79,64.10748648643494,15.800381183624268,2699.217397212982,0,80,2,3,600,2
33,'2025-03-01 02:41:50,'2025-03-01 02:43:15,3.81,64.11503863334656,15.823015928268433,2783.594794034958,0,80,2,3,600,2
34,'2025-03-01 02:43:15,'2025-03-01 02:44:39,3.85,64.10725021362305,15.796957731246948,2867.9850482940674,0,80,2,3,600,2
35,'2025-03-01 02:44:39,'2025-03-01 02:46:04,3.81,64.10807776451111,15.808963537216187,2952.3420643806458,0,80,2,3,600,2
1,'2025-03-01 02:46:04,'2025-03-01 02:47:28,3.99,64.10700297355652,15.765242099761963,84.45229816436768,0,40,2,3,600,3
2,'2025-03-01 02:47:28,'2025-03-01 02:48:53,3.82,64.10689759254456,15.839006185531616,168.92599415779114,0,40,2,3,600,3
3,'2025-03-01 02:48:53,'2025-03-01 02:50:17,3.8,64.10889673233032,15.808120250701904,253.24716567993164,0,40,2,3,600,3
4,'2025-03-01 02:50:17,'2025-03-01 02:51:41,3.82,64.10930967330933,15.74612832069397,337.5472900867462,0,40,2,3,600,3
5,'2025-03-01 02:51:41,'2025-03-01 02:53:06,3.88,64.10931897163391,15.819719791412354,422.010461807251,0,40,2,3,600,3
6,'2025-03-01 02:53:06,'2025-03-01 02:54:30,3.82,64.10662174224854,15.764326572418213,506.316059589386,0,40,2,3,600,3
7,'2025-03-01 02:54:30,'2025-03-01 02:55:54,3.83,64.10703206062317,15.765979528427124,590.7273006439209,0,40,2,3,600,3
8,'2025-03-01 02:55:54,'2025-03-01 02:57:19,3.8,64.10759568214417,15.765602111816406,675.0531091690063,0,40,2,3,600,3
9,'2025-03-01 02:57:19,'2025-03-01 02:58:43,3.81,64.10814690589905,15.745354890823364,759.314367055893,0,40,2,3,600,3
10,'2025-03-01 02:58:43,'2025-03-01 03:00:07,3.81,64.10744738578796,15.775773286819458,843.6423048973083,0,40,2,3,600,3
11,'2025-03-01 03:00:07,'2025-03-01 03:01:32,3.83,64.10767316818237,15.765675783157349,927.9613611698151,0,40,2,3,600,3
12,'2025-03-01 03:01:32,'2025-03-01 03:02:56,3.84,64.1088490486145,15.760006427764893,1012.2754228115082,0,40,2,3,600,3
13,'2025-03-01 03:02:56,'2025-03-01 03:04:20,3.82,64.10749387741089,15.791311025619507,1096.6159136295319,0,40,2,3,600,3
14,'2025-03-01 03:04:20,'2025-03-01 03:05:45,3.83,64.11098647117615,15.785666942596436,1180.96022772789,0,40,2,3,600,3
15,'2025-03-01 03:05:45,'2025-03-01 03:07:09,3.8,64.10942101478577,15.781325578689575,1265.2600638866425,0,40,2,3,600,3
16,'2025-03-01 03:07:09,'2025-03-01 03:08:33,3.79,64.10741376876831,15.800632238388062,1349.587586402893,0,40,2,3,600,3
17,'2025-03-01 03:08:33,'2025-03-01 03:09:58,3.81,64.10703539848328,15.793275117874146,1433.9271035194397,0,40,2,3,600,3
18,'2025-03-01 03:09:58,'2025-03-01 03:11:22,3.81,64.10920643806458,15.744728326797485,1518.2749037742615,0,40,2,3,600,3
19,'2025-03-01 03:11:22,'2025-03-01 03:12:46,3.88,64.10956120491028,15.790480852127075,1602.6793298721313,0,40,2,3,600,3
20,'2025-03-01 03:12:46,'2025-03-01 03:14:11,3.81,64.10960102081299,15.87165641784668,1687.2083065509796,0,40,2,3,600,3
21,'2025-03-01 03:14:11,'2025-03-01 03:15:35,3.83,64.1077344417572,15.786216259002686,1771.5868382453918,0,40,2,3,600,3
22,'2025-03-01 03:15:35,'2025-03-01 03:17:00,3.8,64.10649847984314,15.841803550720215,1855.9557702541351,0,40,2,3,600,3
23,'2025-03-01 03:17:00,'2025-03-01 03:18:24,3.82,64.11589765548706,15.769026279449463,1940.2673058509827,0,40,2,3,600,3
24,'2025-03-01 03:18:24,'2025-03-01 03:19:48,3.81,64.10871362686157,15.817936420440674,2024.630128145218,0,40,2,3,600,3
25,'2025-03-01 03:19:48,'2025-03-01 03:21:13,3.81,64.11527752876282,15.839809894561768,2109.061643600464,0,40,2,3,600,3
26,'2025-03-01 03:21:13,'2025-03-01 03:22:37,3.79,64.11270189285278,15.809151411056519,2193.3725879192352,0,40,2,3,600,3
27,'2025-03-01 03:22:37,'2025-03-01 03:24:01,3.81,64.10726428031921,15.794071912765503,2277.6872034072876,0,40,2,3,600,3
28,'2025-03-01 03:24:01,'2025-03-01 03:25:26,3.8,64.11113572120667,15.79609751701355,2362.036180973053,0,40,2,3,600,3
29,'2025-03-01 03:25:26,'2025-03-01 03:26:50,3.81,64.10999393463135,15.797631025314331,2446.3641691207886,0,40,2,3,600,3
30,'2025-03-01 03:26:50,'2025-03-01 03:28:14,3.8,64.11010193824768,15.796433925628662,2530.6885945796967,0,40,2,3,600,3
31,'2025-03-01 03:28:14,'2025-03-01 03:29:39,3.8,64.11334013938904,15.68703031539917,2614.9332382678986,0,40,2,3,600,3
32,'2025-03-01 03:29:39,'2025-03-01 03:31:03,3.86,64.10824489593506,15.757566213607788,2699.3341376781464,0,40,2,3,600,3
33,'2025-03-01 03:31:03,'2025-03-01 03:32:27,3.82,64.10885953903198,15.788572072982788,2783.735756635666,0,40,2,3,600,3
34,'2025-03-01 03:32:27,'2025-03-01 03:33:52,3.83,64.10988712310791,15.798145532608032,2868.1192252635956,0,40,2,3,600,3
35,'2025-03-01 03:33:52,'2025-03-01 03:35:16,3.81,64.1101496219635,15.778080463409424,2952.4193346500397,0,40,2,3,600,3
1,'2025-03-01 03:35:16,'2025-03-01 03:36:40,3.82,64.11133098602295,15.810173988342285,84.34944415092468,0,20,2,3,600,3
2,'2025-03-01 03:36:40,'2025-03-01 03:38:05,3.85,64.11047983169556,15.778662919998169,168.70820808410645,0,20,2,3,600,3
3,'2025-03-01 03:38:05,'2025-03-01 03:39:29,3.9,64.11166024208069,15.879648208618164,253.2206735610962,0,20,2,3,600,3
4,'2025-03-01 03:39:29,'2025-03-01 03:40:54,3.81,64.10903525352478,15.865419864654541,337.64650559425354,0,20,2,3,600,3
5,'2025-03-01 03:40:54,'2025-03-01 03:42:18,3.83,64.10895609855652,15.803344011306763,421.9848837852478,0,20,2,3,600,3
6,'2025-03-01 03:42:18,'2025-03-01 03:43:42,3.8,64.10967993736267,15.854962587356567,506.3601336479187,0,20,2,3,600,3
