5.04431699775159,16.2678,5.06184889748693,16.4048,0.0,16.2678,1.0,-31.68113,0.949533,24.0183,2.0
5.04431699775159,16.3373,5.07687909714878,13.7323,1.0,16.30255,1.0,-9.260133,-0.180034,23.4575,2.0
5.06184889748693,16.6413,5.09362189657986,18.3966,1.0,16.41547,1.0,13.21957,-0.774301,21.8485,2.0
5.07687909714878,16.7422,5.11015759594738,16.7812,1.0,16.49715,1.0,15.37363,-0.427368,23.6041,2.0
5.09362189657986,16.5379,5.12688549607992,16.3286,1.0,16.5053,1.0,16.464,-1.064235,23.6361,2.0
5.11015759594738,16.2792,5.14368869550526,15.4891,1.0,16.46762,1.0,17.10777,-0.683002,23.4041,2.0
5.12688549607992,17.2426,5.16010629571974,18.0026,1.0,16.57833,1.0,16.77304,1.229331,22.6469,2.0
5.14368869550526,16.6599,5.17754029482603,17.3318,1.0,16.58853,1.0,17.4245,0.624064,23.4072,2.0
5.16010629571974,17.196,5.19370789453387,14.8253,1.0,16.65602,1.0,17.00637,-0.016703,24.0782,2.0
5.17754029482603,16.109,5.21053169481456,18.3054,1.0,16.60132,1.0,15.17574,-0.46837,21.7056,2.0
5.19370789453387,16.956,5.22638349421322,15.6969,1.0,16.63356,1.0,15.7472,-0.474437,23.9084,2.0
5.21053169481456,15.8493,5.24308379366994,16.514,1.0,16.56821,1.0,16.38247,-0.199667,22.6496,2.0
5.22638349421322,16.6305,5.26046999357641,16.1655,1.0,16.573,1.0,16.46934,-0.198834,23.3135,2.0
5.24308379366994,17.5156,5.27687069401145,17.6796,1.0,16.64033,1.0,-59.54219,0.569499,22.843,2.0
5.26046999357641,16.1086,5.29381609335542,16.4272,1.0,16.60488,1.0,6.237867,-0.473368,23.0144,2.0
5.27687069401145,17.079,5.31051789410412,15.8104,1.0,16.63451,1.0,9.354434,-0.293835,23.333,2.0
5.29381609335542,16.8584,5.32703109458089,17.6768,1.0,16.64768,1.0,11.0743,-0.897602,22.064,2.0
5.31051789410412,16.4567,5.34304939396679,16.149,1.0,16.63707,1.0,8.390868,1.040831,22.8805,2.0
5.32703109458089,15.9342,5.36012709327042,16.662,1.0,16.60008,1.0,9.584135,-0.082636,22.5783,2.0
5.34304939396679,17.0433,5.37703679315746,16.0177,1.0,16.62224,1.0,9.673802,0.144897,23.3068,2.0
5.36012709327042,16.9727,5.39457769319415,18.6022,1.0,16.63893,1.0,10.14287,-0.08157,22.2817,2.0
5.37703679315746,17.7452,5.40907189343125,16.243,1.0,16.68921,1.0,9.689836,-0.112937,23.9109,2.0
5.40907189343125,16.6062,5.42727159429342,15.3692,1.0,16.6856,1.0,8.634903,-0.436404,22.4086,2.0
5.40907189343125,15.836,5.44157299399376,17.4806,0.0,16.6502,1.0,8.52157,-0.437671,21.1719,2.0
5.44157299399376,18.6083,5.46065089479089,17.057,1.0,16.72853,1.0,9.417437,0.334162,22.8174,2.0
5.44157299399376,14.7523,5.47509579453617,13.2253,0.0,16.65252,1.0,8.929304,0.231495,21.2658,2.0
