Iteration,File,Buffer Size,Jitter Magnitude,Policy,Base Length for Thresholding,Threshold,Decay,Average Queue Size,Std Dev Queue Size,Average Frame Time,Std Dev Frame Time,Interrupt Count,Interrupts Magnitude(ms),Interrupt Mag (ms/s),Std Interrupt Mag,Interrupt Frequency (/s)
71,jitter_values_20250304_235328.csv,1,0,E-Policy,3,600,2.0,1.7163358778625954,0.6950114659875105,16.690011053435114,1.668448872798412,2,"34.7353, 37.5643",0.0943123395047877,1.4145000000000003,0.0334860564639472
72,jitter_values_20250304_235441.csv,1,0,E-Policy,3,600,2.0,2.6004273504273505,0.8270169703363074,16.68886868131868,1.7533472994244446,2,"34.2403, 35.6802",0.0544777144254501,0.7199500000000008,0.0334852656347655
73,jitter_values_20250304_235555.csv,1,0,E-Policy,3,600,2.0,2.750229007633588,0.6449103701568304,16.693059969465647,1.6309049812919982,2,"33.5733, 33.496",0.0067429605146757,0.0386500000000005,0.033494409359791
74,jitter_values_20250304_235709.csv,1,0,E-Policy,3,600,2.0,2.3845917740945364,2.747209850198077,16.77515877839165,4.96290426944918,1,281.9761,4.18266613422867,0.0,0.0168219900442575
75,jitter_values_20250304_235823.csv,1,0,E-Policy,3,600,2.0,1.0073237717424477,0.2109807824450023,16.68419557522124,1.7482752816624356,0,,0.0,0.0,0.0
76,jitter_values_20250304_235936.csv,1,0,E-Policy,3,600,2.0,1.0015262515262515,0.0579348640367118,16.68141404151404,1.5702582752964962,0,,0.0,0.0,0.0
77,jitter_values_20250305_000050.csv,1,0,E-Policy,3,600,2.0,1.8582773365913257,0.3566147159904877,16.68591453879047,1.6157091244014146,0,,0.0,0.0,0.0
78,jitter_values_20250305_000204.csv,1,0,E-Policy,3,600,2.0,2.76076993583868,0.8698429690931065,16.70253458600672,1.609445616750616,0,,0.0,0.0,0.0
79,jitter_values_20250305_000318.csv,1,0,E-Policy,3,600,2.0,1.7117557251908395,0.7060038808058607,16.689863145038167,1.8719653412871544,1,34.2052,0.0146013517344325,0.0,0.0167472429644378
80,jitter_values_20250305_000431.csv,1,0,E-Policy,3,600,2.0,2.694045801526717,0.7157862794868167,16.69045407633588,1.7512379922662813,2,"33.7916, 38.29",0.0906880519862329,2.2491999999999983,0.0334955460146989
81,jitter_values_20250305_000545.csv,1,0,E-Policy,3,600,2.0,2.3590839694656487,0.7677282157697896,16.68866164885496,2.002999529683969,2,"35.3076, 37.2089",0.0979713376598704,0.9506499999999996,0.0334954363338538
82,jitter_values_20250305_000659.csv,1,0,E-Policy,3,600,2.0,1.8042748091603051,0.5135727007532593,16.688863358778626,1.7210424123110517,0,,0.0,0.0,0.0
