Iteration,File,Buffer Size,Jitter Magnitude,Policy,Base Length for Thresholding,Threshold,Decay,Average Queue Size,Std Dev Queue Size,Average Frame Time,Std Dev Frame Time,Interrupt Count,Interrupts Magnitude(ms),Interrupt Mag (ms/s),Std Interrupt Mag,Interrupt Frequency (/s)
141,jitter_values_20250305_012030.csv,1,80,E-Policy,3,600,2.0,9.823025107164728,2.1432402736105205,16.73899323331292,3.2715723258964258,2,"168.1486, 35.6677",2.302134049450977,66.24044999999998,0.0335711298073476
142,jitter_values_20250305_012146.csv,1,80,E-Policy,3,600,2.0,9.950337216431636,2.037817454593646,16.745355426118945,3.1712812431166624,1,169.0,2.2791010944113026,0.0,0.0167992710487283
143,jitter_values_20250305_012302.csv,1,80,E-Policy,3,600,2.0,9.041016222834404,2.578379643868994,16.731125344352616,3.456491009420712,1,185.7432,2.558102706299444,0.0,0.0167843642504051
144,jitter_values_20250305_012417.csv,1,80,E-Policy,3,600,2.0,9.230416156670747,2.3378217772939047,16.72810829253366,3.260609242803133,1,169.0837,2.277573436342556,0.0,0.0167776596369733
145,jitter_values_20250305_012532.csv,1,80,E-Policy,3,600,2.0,9.44828641370869,1.784216451343675,16.727882864137086,3.1875680002604136,1,169.6814,2.284104075071886,0.0,0.0167520093396255
146,jitter_values_20250305_012648.csv,1,80,E-Policy,3,600,2.0,9.512545899632803,1.9175287012732376,16.72878347613219,3.4279932086010305,1,183.7984,2.524242392866957,0.0,0.0167762688042615
147,jitter_values_20250305_012803.csv,1,80,E-Policy,3,600,2.0,7.670336391437309,2.775511419034079,16.689010825688072,4.872819517961582,14,"174.7037, 35.2773, 179.3086, 37.1341, 82.6597, 35.3711, 83.3148, 33.8827, 34.0901, 37.2251, 35.0003, 35.1755, 33.6001, 36.2637",6.816880462306816,49.63084348806019,0.2348680842364841
148,jitter_values_20250305_012919.csv,1,80,E-Policy,3,600,2.0,8.561236987140232,3.141299884204451,16.72958756889161,3.248816136781856,1,172.6123,2.338089518266964,0.0,0.0167870970428296
149,jitter_values_20250305_013035.csv,1,80,E-Policy,3,600,2.0,8.776927784577722,3.149882072748822,16.727893910648714,3.2023642037575057,1,166.1178,2.227899549222974,0.0,0.0167783146352599
150,jitter_values_20250305_013150.csv,1,80,E-Policy,3,600,2.0,9.5188246097337,1.7494284156653768,16.72809981634527,3.272441221590233,1,169.4379,2.283989861182643,0.0,0.016781140620827
151,jitter_values_20250305_013305.csv,1,80,E-Policy,3,600,2.0,9.522497704315889,1.674078922403674,16.680473921028465,1.6351378860320736,0,,0.0,0.0,0.0
152,jitter_values_20250305_013421.csv,1,80,E-Policy,3,600,2.0,8.78610771113831,2.781585413672472,16.728097858017136,3.3830687925667067,1,175.7942,2.3905611762474144,0.0,0.0167804762344166
153,jitter_values_20250305_013536.csv,1,80,E-Policy,3,600,2.0,9.724211815120906,1.9303958934364167,16.72851588613407,3.430113079775148,1,168.5435,2.2684114831823026,0.0,0.0167769299475773
154,jitter_values_20250305_013652.csv,1,80,E-Policy,3,600,2.0,9.591799265605877,1.6424745808676986,16.728521144430843,3.155053598379392,1,168.3197,2.2647909389412098,0.0,0.0167779236233473
155,jitter_values_20250305_013807.csv,1,80,E-Policy,3,600,2.0,9.054178145087237,2.7100892479547314,16.727979553106827,3.5743427963777905,1,184.1849,2.531766681234012,0.0,0.0167831647252108
156,jitter_values_20250305_013923.csv,1,80,E-Policy,3,600,2.0,8.816039179675544,3.014683373780284,16.732666819712275,3.458201348891409,1,185.8587,2.559332502244552,0.0,0.0167797171668124
157,jitter_values_20250305_014038.csv,1,80,E-Policy,3,600,2.0,10.281077770973669,2.145686981038025,16.731954684629518,2.9914628239752754,2,"153.5634, 34.7934",2.042659354076524,59.385,0.0335714871946482
158,jitter_values_20250305_014154.csv,1,80,E-Policy,3,600,2.0,9.079632465543645,2.149676186781231,16.737584287901992,3.3264314286592915,2,"170.3577, 34.346",2.316662304778387,68.00585,0.0335658086994856
159,jitter_values_20250305_014309.csv,1,80,E-Policy,3,600,2.0,9.071319253137435,2.793811649260354,16.73176183042547,3.224996266889053,1,167.8,2.256518908847813,0.0,0.0167812512645164
160,jitter_values_20250305_014424.csv,1,80,E-Policy,3,600,2.0,9.712798530312307,2.1949827950525505,16.73651270667483,2.9149745610253643,2,"152.8462, 35.7508",2.04633302990617,58.547700000000006,0.0335656107277091
161,jitter_values_20250305_014540.csv,1,80,E-Policy,3,600,2.0,10.989889705882351,2.1892296443921584,16.750578921568625,3.4761433073996635,2,"183.6809, 33.8655",2.5341203605963405,74.9077,0.0335912627495433
162,jitter_values_20250305_014655.csv,1,80,E-Policy,3,600,2.0,8.998162890385792,2.5298214608929586,16.730362737293326,3.0329797636947173,2,"159.7299, 34.3117",2.132403538415915,62.70909999999999,0.0334823109215228
