Run Number,Run Start Time,Run End Time,Jitter.py Run Duration (s),"Unity,exe Run Duration (s)",Server Restart Duration (s),Total Script Run Duration (s),Unity.exe Stop Duration (s),Buffer Size,Jitter Magnitude,Policy,baseLength,threshold,decay
4,'2025-02-05 20:31:31,'2025-02-05 20:32:51,3.3,65,9.73470687866211,318.8579070568085,1.11,10,0,0,3,600,2
5,'2025-02-05 20:32:51,'2025-02-05 20:34:10,3.27,65,9.594188928604126,398.4357452392578,1.11,10,0,0,3,600,2
6,'2025-02-05 20:34:10,'2025-02-05 20:35:30,3.28,65,9.712962865829468,478.11970567703247,1.11,10,0,0,3,600,2
7,'2025-02-05 20:35:30,'2025-02-05 20:36:50,3.27,65,9.686799764633179,557.8084754943848,1.11,10,0,0,3,600,2
8,'2025-02-05 20:36:50,'2025-02-05 20:38:09,3.32,65,9.643282890319824,637.4714109897614,1.11,10,0,0,3,600,2
9,'2025-02-05 20:38:09,'2025-02-05 20:39:29,3.29,65,9.662627458572388,717.1280689239502,1.11,10,0,0,3,600,2
10,'2025-02-05 20:39:29,'2025-02-05 20:40:49,3.25,65,9.678685188293457,796.7809731960297,1.11,10,0,0,3,600,2
11,'2025-02-05 20:40:49,'2025-02-05 20:42:08,3.3,65,9.718148469924927,876.4915144443512,1.11,10,0,0,3,600,2
12,'2025-02-05 20:42:08,'2025-02-05 20:43:28,3.26,65,9.61941123008728,956.0858542919159,1.1,10,0,0,3,600,2
13,'2025-02-05 20:43:28,'2025-02-05 20:44:48,3.29,65,9.688397884368896,1035.7744686603546,1.11,10,0,0,3,600,2
14,'2025-02-05 20:44:48,'2025-02-05 20:46:07,3.36,65,9.723904132843018,1115.586050748825,1.11,10,0,0,3,600,2
15,'2025-02-05 20:46:07,'2025-02-05 20:47:27,3.29,65,9.760514736175537,1195.4149208068848,1.11,10,0,0,3,600,2
16,'2025-02-05 20:47:27,'2025-02-05 20:48:47,3.27,65,9.738823890686035,1275.1681652069092,1.11,10,0,0,3,600,2
17,'2025-02-05 20:48:47,'2025-02-05 20:50:07,3.27,65,9.668324708938599,1354.8900456428528,1.11,10,0,0,3,600,2
18,'2025-02-05 20:50:07,'2025-02-05 20:51:26,3.29,65,9.670988082885742,1434.572639465332,1.11,10,0,0,3,600,2
19,'2025-02-05 20:51:26,'2025-02-05 20:52:46,3.28,65,9.702377796173096,1514.2691671848297,1.11,10,0,0,3,600,2
20,'2025-02-05 20:52:46,'2025-02-05 20:54:06,3.27,65,9.778400659561157,1594.014279127121,1.11,10,0,0,3,600,2
1,'2025-02-05 20:54:06,'2025-02-05 20:55:26,3.76,65,9.728366136550903,80.30096650123596,1.11,10,40,2,5,600,2
2,'2025-02-05 20:55:26,'2025-02-05 20:56:46,3.78,65,9.738434553146362,160.51320219039917,1.11,10,40,2,5,600,2
3,'2025-02-05 20:56:46,'2025-02-05 20:58:07,3.78,65,9.770458221435547,240.78399848937988,1.11,10,40,2,5,600,2
4,'2025-02-05 20:58:07,'2025-02-05 20:59:27,3.77,65,9.714880466461182,321.02491998672485,1.11,10,40,2,5,600,2
5,'2025-02-05 20:59:27,'2025-02-05 21:00:47,3.78,65,9.665814876556396,401.18409752845764,1.11,10,40,2,5,600,2
6,'2025-02-05 21:00:47,'2025-02-05 21:02:07,3.81,65,9.866422176361084,481.5705919265747,1.11,10,40,2,5,600,2
7,'2025-02-05 21:02:07,'2025-02-05 21:03:28,3.79,65,9.742044448852539,561.8811390399933,1.11,10,40,2,5,600,2
8,'2025-02-05 21:03:28,'2025-02-05 21:04:48,3.78,65,9.62572956085205,642.0077111721039,1.11,10,40,2,5,600,2
9,'2025-02-05 21:04:48,'2025-02-05 21:06:08,3.84,65,9.713634252548218,722.2403364181519,1.11,10,40,2,5,600,2
10,'2025-02-05 21:06:08,'2025-02-05 21:07:28,3.8,65,9.74095344543457,802.5161774158478,1.11,10,40,2,5,600,2
11,'2025-02-05 21:07:28,'2025-02-05 21:08:48,3.8,65,9.709007263183594,882.738835811615,1.11,10,40,2,5,600,2
12,'2025-02-05 21:08:48,'2025-02-05 21:10:09,3.77,65,9.729654788970947,962.9674079418182,1.11,10,40,2,5,600,2
13,'2025-02-05 21:10:09,'2025-02-05 21:11:29,3.79,65,9.763745546340942,1043.2582597732544,1.11,10,40,2,5,600,2
14,'2025-02-05 21:11:29,'2025-02-05 21:12:49,3.81,65,9.81588888168335,1123.5986518859863,1.1,10,40,2,5,600,2
15,'2025-02-05 21:12:49,'2025-02-05 21:14:10,3.86,65,9.715730428695679,1203.9294664859772,1.11,10,40,2,5,600,2
16,'2025-02-05 21:14:10,'2025-02-05 21:15:30,3.77,65,9.719377279281616,1284.101479291916,1.11,10,40,2,5,600,2
17,'2025-02-05 21:15:30,'2025-02-05 21:16:50,3.8,65,9.716364622116089,1364.3566689491272,1.11,10,40,2,5,600,2
18,'2025-02-05 21:16:50,'2025-02-05 21:18:10,3.79,65,9.697387933731079,1444.5468730926514,1.11,10,40,2,5,600,2
19,'2025-02-05 21:18:10,'2025-02-05 21:19:31,3.8,65,9.769737482070923,1524.8536295890808,1.11,10,40,2,5,600,2
20,'2025-02-05 21:19:31,'2025-02-05 21:20:51,3.95,65,9.625122547149658,1605.2329931259155,1.11,10,40,2,5,600,2
1,'2025-02-05 21:20:51,'2025-02-05 21:22:11,3.8,65,9.754954814910889,80.25250744819641,1.11,10,20,2,5,600,2
2,'2025-02-05 21:22:11,'2025-02-05 21:23:31,3.77,65,9.729666948318481,160.48639822006226,1.11,10,20,2,5,600,2
3,'2025-02-05 21:23:31,'2025-02-05 21:24:52,3.78,65,9.676137924194336,240.6903612613678,1.11,10,20,2,5,600,2
4,'2025-02-05 21:24:52,'2025-02-05 21:26:12,3.79,65,9.71712040901184,320.8839693069458,1.11,10,20,2,5,600,2
5,'2025-02-05 21:26:12,'2025-02-05 21:27:32,3.93,65,9.700392484664917,401.23719906806946,1.11,10,20,2,5,600,2
6,'2025-02-05 21:27:32,'2025-02-05 21:28:52,3.79,65,9.691790103912354,481.4236614704132,1.11,10,20,2,5,600,2
7,'2025-02-05 21:28:52,'2025-02-05 21:30:13,3.82,65,9.69948434829712,561.6951131820679,1.11,10,20,2,5,600,2
8,'2025-02-05 21:30:13,'2025-02-05 21:31:33,3.79,65,9.69600224494934,641.9071199893951,1.11,10,20,2,5,600,2
9,'2025-02-05 21:31:33,'2025-02-05 21:32:53,3.78,65,9.70815110206604,722.1748988628387,1.11,10,20,2,5,600,2
10,'2025-02-05 21:32:53,'2025-02-05 21:34:13,3.8,65,9.765753030776978,802.4378855228424,1.11,10,20,2,5,600,2
11,'2025-02-05 21:34:13,'2025-02-05 21:35:34,3.79,65,9.713963508605957,882.7269265651703,1.11,10,20,2,5,600,2
12,'2025-02-05 21:35:34,'2025-02-05 21:36:54,3.79,65,9.685542583465576,962.8926196098328,1.11,10,20,2,5,600,2
13,'2025-02-05 21:36:54,'2025-02-05 21:38:14,3.8,65,9.73408031463623,1043.1697714328766,1.11,10,20,2,5,600,2
14,'2025-02-05 21:38:14,'2025-02-05 21:39:34,3.82,65,9.732407093048096,1123.4353625774384,1.11,10,20,2,5,600,2
15,'2025-02-05 21:39:34,'2025-02-05 21:40:55,3.78,65,9.713158130645752,1203.7095460891724,1.11,10,20,2,5,600,2
16,'2025-02-05 21:40:55,'2025-02-05 21:42:15,3.75,65,9.70648455619812,1283.9124855995178,1.11,10,20,2,5,600,2
17,'2025-02-05 21:42:15,'2025-02-05 21:43:35,3.8,65,9.70765995979309,1364.1598081588745,1.11,10,20,2,5,600,2
18,'2025-02-05 21:43:35,'2025-02-05 21:44:55,3.82,65,9.654149293899536,1444.3305735588074,1.11,10,20,2,5,600,2
19,'2025-02-05 21:44:55,'2025-02-05 21:46:16,3.78,65,9.695759773254395,1524.533320426941,1.11,10,20,2,5,600,2
20,'2025-02-05 21:46:16,'2025-02-05 21:47:36,3.79,65,9.654269456863403,1604.749514579773,1.11,10,20,2,5,600,2
1,'2025-02-05 21:47:36,'2025-02-05 21:48:55,3.28,65,9.64829707145691,79.61933755874634,1.11,10,0,2,5,600,2
2,'2025-02-05 21:48:55,'2025-02-05 21:50:15,3.29,65,9.644304752349854,159.2551577091217,1.11,10,0,2,5,600,2
3,'2025-02-05 21:50:15,'2025-02-05 21:51:35,3.26,65,9.76492190361023,239.04560256004333,1.11,10,0,2,5,600,2
4,'2025-02-05 21:51:35,'2025-02-05 21:52:55,3.27,65,9.735921144485474,318.8115756511688,1.11,10,0,2,5,600,2
5,'2025-02-05 21:52:55,'2025-02-05 21:54:14,3.3,65,9.679465055465698,398.5388734340668,1.11,10,0,2,5,600,2
6,'2025-02-05 21:54:14,'2025-02-05 21:55:34,3.3,65,9.680640459060669,478.2190148830414,1.11,10,0,2,5,600,2
7,'2025-02-05 21:55:34,'2025-02-05 21:56:54,3.28,65,9.763916015625,558.0025975704193,1.12,10,0,2,5,600,2
8,'2025-02-05 21:56:54,'2025-02-05 21:58:13,3.28,65,9.638822793960571,637.607396364212,1.11,10,0,2,5,600,2
9,'2025-02-05 21:58:13,'2025-02-05 21:59:33,3.28,65,9.71302604675293,717.2836170196533,1.11,10,0,2,5,600,2
10,'2025-02-05 21:59:33,'2025-02-05 22:00:53,3.29,65,9.764061212539673,797.0363569259644,1.11,10,0,2,5,600,2
11,'2025-02-05 22:00:53,'2025-02-05 22:02:12,3.29,65,9.688933610916138,876.7087972164154,1.11,10,0,2,5,600,2
12,'2025-02-05 22:02:12,'2025-02-05 22:03:32,3.27,65,9.612277030944824,956.3130478858948,1.11,10,0,2,5,600,2
13,'2025-02-05 22:03:32,'2025-02-05 22:04:52,3.29,65,9.768498420715332,1036.0630278587341,1.11,10,0,2,5,600,2
14,'2025-02-05 22:04:52,'2025-02-05 22:06:12,3.32,65,9.662419080734253,1115.798993587494,1.11,10,0,2,5,600,2
15,'2025-02-05 22:06:12,'2025-02-05 22:07:31,3.28,65,9.65424656867981,1195.4671416282654,1.11,10,0,2,5,600,2
16,'2025-02-05 22:07:31,'2025-02-05 22:08:51,3.3,65,9.728018760681152,1275.169626712799,1.1,10,0,2,5,600,2
17,'2025-02-05 22:08:51,'2025-02-05 22:10:11,3.28,65,9.739421367645264,1354.9154043197632,1.11,10,0,2,5,600,2
18,'2025-02-05 22:10:11,'2025-02-05 22:11:30,3.29,65,9.685073137283325,1434.5731539726257,1.11,10,0,2,5,600,2
19,'2025-02-05 22:11:30,'2025-02-05 22:12:50,3.32,65,9.654065608978271,1514.2307603359222,1.1,10,0,2,5,600,2
20,'2025-02-05 22:12:50,'2025-02-05 22:14:10,3.26,65,9.724085092544556,1593.947417974472,1.11,10,0,2,5,600,2
1,'2025-02-05 22:14:10,'2025-02-05 22:15:30,3.84,65,9.70262336730957,80.26019096374512,1.11,10,40,2,3,600,2
2,'2025-02-05 22:15:30,'2025-02-05 22:16:50,3.8,65,9.795303344726562,160.6450731754303,1.11,10,40,2,3,600,2
3,'2025-02-05 22:16:50,'2025-02-05 22:18:11,3.78,65,9.71352505683899,240.93449306488037,1.11,10,40,2,3,600,2
4,'2025-02-05 22:18:11,'2025-02-05 22:19:31,3.8,65,9.74124813079834,321.1916937828064,1.11,10,40,2,3,600,2
5,'2025-02-05 22:19:31,'2025-02-05 22:20:51,3.76,65,9.678168058395386,401.31757950782776,1.11,10,40,2,3,600,2
6,'2025-02-05 22:20:51,'2025-02-05 22:22:11,3.88,65,9.742685317993164,481.6582281589508,1.11,10,40,2,3,600,2
7,'2025-02-05 22:22:11,'2025-02-05 22:23:32,3.76,65,9.731258153915405,561.8708350658417,1.1,10,40,2,3,600,2
8,'2025-02-05 22:23:32,'2025-02-05 22:24:52,3.8,65,9.762161254882812,642.1229031085968,1.11,10,40,2,3,600,2
9,'2025-02-05 22:24:52,'2025-02-05 22:26:12,3.77,65,9.697160243988037,722.3265664577484,1.11,10,40,2,3,600,2
10,'2025-02-05 22:26:12,'2025-02-05 22:27:32,3.8,65,9.69618034362793,802.5532677173615,1.1,10,40,2,3,600,2
11,'2025-02-05 22:27:32,'2025-02-05 22:28:53,3.8,65,9.730740785598755,882.8732919692993,1.11,10,40,2,3,600,2
12,'2025-02-05 22:28:53,'2025-02-05 22:30:13,3.77,65,9.647014379501343,963.0236532688141,1.11,10,40,2,3,600,2
13,'2025-02-05 22:30:13,'2025-02-05 22:31:33,3.81,65,9.700980424880981,1043.2556426525116,1.11,10,40,2,3,600,2
14,'2025-02-05 22:31:33,'2025-02-05 22:32:53,3.8,65,9.679227590560913,1123.475742816925,1.11,10,40,2,3,600,2
15,'2025-02-05 22:32:53,'2025-02-05 22:34:13,3.78,65,9.653144121170044,1203.6078653335571,1.11,10,40,2,3,600,2
16,'2025-02-05 22:34:13,'2025-02-05 22:35:34,3.8,65,9.784200668334961,1284.0427536964417,1.11,10,40,2,3,600,2
17,'2025-02-05 22:35:34,'2025-02-05 22:36:54,3.79,65,9.775757074356079,1364.3059527873993,1.11,10,40,2,3,600,2
18,'2025-02-05 22:36:54,'2025-02-05 22:38:14,3.78,65,9.77263069152832,1444.5519180297852,1.11,10,40,2,3,600,2
19,'2025-02-05 22:38:14,'2025-02-05 22:39:34,3.78,65,9.706072568893433,1524.7909767627716,1.11,10,40,2,3,600,2
20,'2025-02-05 22:39:34,'2025-02-05 22:40:55,3.8,65,9.679754257202148,1605.0528633594513,1.11,10,40,2,3,600,2
1,'2025-02-05 22:40:55,'2025-02-05 22:42:15,3.79,65,9.676880359649658,80.161776304245,1.11,10,20,2,3,600,2
2,'2025-02-05 22:42:15,'2025-02-05 22:43:35,3.77,65,9.746453046798706,160.41678023338318,1.11,10,20,2,3,600,2
3,'2025-02-05 22:43:35,'2025-02-05 22:44:55,3.77,65,9.650007247924805,240.54409313201904,1.11,10,20,2,3,600,2
4,'2025-02-05 22:44:55,'2025-02-05 22:46:15,3.81,65,9.70027494430542,320.76543259620667,1.11,10,20,2,3,600,2
5,'2025-02-05 22:46:15,'2025-02-05 22:47:36,3.79,65,9.722442865371704,401.02284240722656,1.11,10,20,2,3,600,2
6,'2025-02-05 22:47:36,'2025-02-05 22:48:56,3.79,65,9.744500160217285,481.2675712108612,1.11,10,20,2,3,600,2
7,'2025-02-05 22:48:56,'2025-02-05 22:50:16,3.81,65,9.760724782943726,561.5545959472656,1.11,10,20,2,3,600,2
8,'2025-02-05 22:50:16,'2025-02-05 22:51:36,3.79,65,9.683592796325684,641.7307238578796,1.11,10,20,2,3,600,2
9,'2025-02-05 22:51:36,'2025-02-05 22:52:57,3.83,65,9.709936141967773,722.0073721408844,1.11,10,20,2,3,600,2
10,'2025-02-05 22:52:57,'2025-02-05 22:54:17,3.79,65,9.73785400390625,802.2338826656342,1.11,10,20,2,3,600,2
11,'2025-02-05 22:54:17,'2025-02-05 22:55:37,3.78,65,9.740572214126587,882.4719970226288,1.11,10,20,2,3,600,2
12,'2025-02-05 22:55:37,'2025-02-05 22:56:57,3.8,65,9.711722612380981,962.7035262584686,1.11,10,20,2,3,600,2
13,'2025-02-05 22:56:57,'2025-02-05 22:58:18,3.78,65,9.677690267562866,1042.898943901062,1.11,10,20,2,3,600,2
14,'2025-02-05 22:58:18,'2025-02-05 22:59:38,3.82,65,9.758561134338379,1123.1775867938995,1.1,10,20,2,3,600,2
15,'2025-02-05 22:59:38,'2025-02-05 23:00:58,3.81,65,9.76237440109253,1203.473645210266,1.11,10,20,2,3,600,2
16,'2025-02-05 23:00:58,'2025-02-05 23:02:18,3.81,65,9.724622249603271,1283.7289040088654,1.11,10,20,2,3,600,2
17,'2025-02-05 23:02:18,'2025-02-05 23:03:39,3.8,65,9.714205503463745,1363.9695255756378,1.11,10,20,2,3,600,2
18,'2025-02-05 23:03:39,'2025-02-05 23:04:59,3.78,65,9.650224208831787,1444.0867862701416,1.11,10,20,2,3,600,2
19,'2025-02-05 23:04:59,'2025-02-05 23:06:19,3.79,65,9.695276498794556,1524.2814190387726,1.11,10,20,2,3,600,2
20,'2025-02-05 23:06:19,'2025-02-05 23:07:39,3.83,65,9.796713590621948,1604.6146187782288,1.1,10,20,2,3,600,2
1,'2025-02-05 23:07:39,'2025-02-05 23:08:59,3.33,65,9.63724946975708,79.68416094779968,1.11,10,0,2,3,600,2
2,'2025-02-05 23:08:59,'2025-02-05 23:10:19,3.27,65,9.782623767852783,159.4608609676361,1.11,10,0,2,3,600,2
3,'2025-02-05 23:10:19,'2025-02-05 23:11:38,3.3,65,9.6530442237854,239.14654994010925,1.11,10,0,2,3,600,2
4,'2025-02-05 23:11:38,'2025-02-05 23:12:58,3.3,65,9.675677299499512,318.82665181159973,1.11,10,0,2,3,600,2
5,'2025-02-05 23:12:58,'2025-02-05 23:14:18,3.32,65,9.65755295753479,398.4983365535736,1.11,10,0,2,3,600,2
6,'2025-02-05 23:14:18,'2025-02-05 23:15:38,3.29,65,9.66243028640747,478.2784004211426,1.11,10,0,2,3,600,2
7,'2025-02-05 23:15:38,'2025-02-05 23:16:57,3.3,65,9.692559242248535,558.0191085338593,1.11,10,0,2,3,600,2
8,'2025-02-05 23:16:57,'2025-02-05 23:18:17,3.29,65,9.613653182983398,637.6349782943726,1.11,10,0,2,3,600,2
9,'2025-02-05 23:18:17,'2025-02-05 23:19:37,3.28,65,9.842136859893799,717.4528119564056,1.11,10,0,2,3,600,2
10,'2025-02-05 23:19:37,'2025-02-05 23:20:57,3.31,65,9.702154397964478,797.2128255367279,1.11,10,0,2,3,600,2
11,'2025-02-05 23:20:57,'2025-02-05 23:22:16,3.36,65,9.61041808128357,876.9042813777924,1.1,10,0,2,3,600,2
12,'2025-02-05 23:22:16,'2025-02-05 23:23:36,3.28,65,9.706438541412354,956.6116721630096,1.11,10,0,2,3,600,2
13,'2025-02-05 23:23:36,'2025-02-05 23:24:56,3.28,65,9.76197361946106,1036.3627445697784,1.11,10,0,2,3,600,2
14,'2025-02-05 23:24:56,'2025-02-05 23:26:15,3.28,65,9.702046871185303,1116.0383458137512,1.11,10,0,2,3,600,2
15,'2025-02-05 23:26:15,'2025-02-05 23:27:35,3.3,65,9.671279191970825,1195.6899497509003,1.11,10,0,2,3,600,2
16,'2025-02-05 23:27:35,'2025-02-05 23:28:55,3.28,65,9.748024940490723,1275.399327993393,1.11,10,0,2,3,600,2
17,'2025-02-05 23:28:55,'2025-02-05 23:30:14,3.27,65,9.616087675094604,1354.9849803447723,1.11,10,0,2,3,600,2
18,'2025-02-05 23:30:14,'2025-02-05 23:31:34,3.29,65,9.689924478530884,1434.6893706321716,1.11,10,0,2,3,600,2
19,'2025-02-05 23:31:34,'2025-02-05 23:32:54,3.26,65,9.748334407806396,1514.402356147766,1.11,10,0,2,3,600,2
20,'2025-02-05 23:32:54,'2025-02-05 23:34:13,3.28,65,9.694000959396362,1594.1318893432617,1.11,10,0,2,3,600,2
