Time,Status
164001668451, 0
164001771444, 1
164001844174, 0
164001937207, 1
164002021327, 0
164002104634, 1
164002203585, 0
164002271689, 1
164002337882, 0
164002438157, 1
164002502204, 0
164002604985, 1
164002666840, 0
164002771740, 1
164002849039, 0
164002937972, 1
164003082629, 0
164003105159, 1
164003175029, 0
164003272092, 1
164003338236, 0
164003439010, 1
164003496019, 0
164003605869, 1
164003682902, 0
164003772669, 1
164003852201, 0
164003939605, 1
164004016348, 0
164004105757, 1
164004169662, 0
164004272942, 1
164004419879, 0
164004440125, 1
164004521066, 0
164004606380, 1
164004672939, 0
164004772887, 1
164004839128, 0
164004939314, 1
164005003393, 0
164005106941, 1
164005179426, 0
164005273703, 1
164005348087, 0
164005440777, 1
164005516739, 0
164005607138, 1
164005680039, 0
164005774088, 1
164005842093, 0
164005940898, 1
164006014031, 0
164006107735, 1
164006182581, 0
164006274506, 1
164006334012, 0
164006441266, 1
164006505917, 0
164006609200, 1
164006675951, 0
164006774750, 1
164006854248, 0
164006941694, 1
164007021393, 0
164007109184, 1
164007170023, 0
164007274927, 1
164007348738, 0
164007441948, 1
164007508424, 0
164007608823, 1
164007688989, 0
164007775463, 1
164007857766, 0
164007942017, 1
164008018699, 0
164008109397, 1
164008185443, 0
164008275982, 1
164008354413, 0
164008442745, 1
164008525440, 0
164008610080, 1
164008694003, 0
164008776342, 1
164008854284, 0
164008942561, 1
164009016915, 0
164009110407, 1
164009173548, 0
164009276564, 1
164009345729, 0
164009443730, 1
164009521126, 0
164009610680, 1
164009687201, 0
164009777175, 1
164009851440, 0
164009944245, 1
164010015115, 0
164010110974, 1
164010180327, 0
164010277869, 1
164010347415, 0
164010444538, 1
164010516976, 0
164010610137, 1
164010687740, 0
164010777202, 1
164010850975, 0
164010944942, 1
164011014614, 0
164011111894, 1
164011183548, 0
164011278648, 1
164011346142, 0
164011445366, 1
164011517641, 0
164011611483, 1
164011688698, 0
164011781953, 1
164011848916, 0
164011949832, 1
164012019965, 0
164012112170, 1
164012193872, 0
164012279244, 1
164012345135, 0
164012449349, 1
164012515014, 0
164012612797, 1
164012690064, 0
164012780932, 1
164012850602, 0
164012949558, 1
164013017726, 0
164013113388, 1
164013182124, 0
164013282380, 1
164013340271, 0
164013448243, 1
164013511599, 0
164013614615, 1
164013699706, 0
164013780103, 1
164013862533, 0
164013947441, 1
164014023917, 0
164014117064, 1
164014193036, 0
164014284619, 1
164014347055, 0
164014447401, 1
164014538518, 0
164014613679, 1
164014672773, 0
164014784607, 1
164014848638, 0
164014947840, 1
164015041563, 0
164015114902, 1
164015184715, 0
164015284902, 1
164015355414, 0
164015451954, 1
164015518805, 0
164015617987, 1
164015694882, 0
164015785193, 1
164015844757, 0
164015948184, 1
164016016398, 0
164016115642, 1
164016175684, 0
164016285812, 1
164016357374, 0
164016449959, 1
164016509497, 0
164016615812, 1
164016682183, 0
164016783413, 1
164016854193, 0
164016949179, 1
164017017199, 0
164017117022, 1
164017173601, 0
164017283982, 1
164017341904, 0
164017451050, 1
164017517568, 0
164017615847, 1
164017684571, 0
164017786764, 1
164017855911, 0
164017953865, 1
164018008056, 0
164018116259, 1
164018179321, 0
164018283031, 1
164018368888, 0
164018450491, 1
164018541151, 0
164018617126, 1
164018681006, 0
164018784619, 1
164018850940, 0
164018950824, 1
164019051190, 0
164019117936, 1
164019195074, 0
164019284386, 1
164019384205, 0
164019451163, 1
164019515395, 0
164019617997, 1
164019685166, 0
164019784876, 1
164019847749, 0
164019951019, 1
164020027415, 0
164020117758, 1
164020201321, 0
164020285049, 1
164020353269, 0
164020452077, 1
164020519363, 0
164020618631, 1
164020682718, 0
164020785852, 1
164020863527, 0
164020951628, 1
164021032689, 0
164021119156, 1
164021184755, 0
164021285992, 1
164021366762, 0
164021453059, 1
164021523545, 0
164021618654, 1
164021698922, 0
164021786723, 1
164021881016, 0
164021952184, 1
164022026248, 0
164022119461, 1
164022191026, 0
164022286761, 1
164022365323, 0
164022453463, 1
164022537453, 0
164022619753, 1
164022718351, 0
164022786166, 1
164022860793, 0
164022953277, 1
164023031103, 0
164023120510, 1
164023188038, 0
164023286862, 1
164023365040, 0
164023453609, 1
164023522743, 0
164023621249, 1
164023688173, 0
164023788092, 1
164023858583, 0
164023954171, 1
164024015804, 0
164024121822, 1
164024183797, 0
164024289660, 1
164024367289, 0
164024454538, 1
164024515228, 0
164024620512, 1
164024686757, 0
164024788594, 1
164024866286, 0
164024955378, 1
164025036173, 0
164025121750, 1
164025185220, 0
164025288807, 1
164025362713, 0
164025454461, 1
164025517568, 0
164025623276, 1
164025681052, 0
164025789416, 1
164025855782, 0
164025955539, 1
164026020376, 0
164026122567, 1
164026199328, 0
164026290214, 1
164026366999, 0
164026456296, 1
164026537086, 0
164026623575, 1
164026698984, 0
164026790389, 1
164026883826, 0
164026957008, 1
164027027897, 0
164027123067, 1
164027205918, 0
164027289956, 1
164027364100, 0
164027457453, 1
164027562919, 0
164027624105, 1
164027685919, 0
164027791304, 1
164027863513, 0
164027957950, 1
164028022995, 0
164028128584, 1
164028183161, 0
164028295103, 1
164028378664, 0
164028458150, 1
164028534269, 0
164028628477, 1
164028686625, 0
164028792195, 1
164028851999, 0
164028959289, 1
164029037676, 0
164029127962, 1
164029202056, 0
164029292470, 1
164029354633, 0
164029462448, 1
164029530219, 0
164029624924, 1
164029699759, 0
164029792091, 1
164029854683, 0
164029963060, 1
164030021387, 0
164030128142, 1
164030192639, 0
164030293310, 1
164030370967, 0
164030459931, 1
164030531476, 0
164030626253, 1
164030766959, 0
164030793081, 1
164030857451, 0
164030959843, 1
164031117733, 0
164031126218, 1
164031201432, 0
164031293897, 1
164031357827, 0
164031460266, 1
164031626546, 1
164031651970, 0
164031700577, 0
164031792909, 1
164031873864, 0
164031964542, 1
164032022424, 0
164032127408, 1
164032193433, 0
164032294697, 1
164032372999, 0
164032464625, 1
164032535820, 0
164032628499, 1
164032693869, 0
164032795084, 1
164032869603, 0
164032962157, 1
164033032186, 0
164033131816, 1
164033193188, 0
164033295629, 1
164033370372, 0
164033462095, 1
164033537730, 0
164033628085, 1
164033690333, 0
164033799542, 1
164033859164, 0
164033966901, 1
164034033489, 0
164034128208, 1
164034205021, 0
164034296376, 1
164034363059, 0
164034461889, 1
164034532046, 0
164034629698, 1
164034694937, 0
164034795421, 1
164034865394, 0
164034963133, 1
164035045814, 0
164035129037, 1
164035216864, 0
164035296376, 1
164035365131, 0
164035463526, 1
164035533368, 0
164035630589, 1
164035698152, 0
164035797037, 1
164035876896, 0
164035962957, 1
164036051317, 0
164036130537, 1
164036201840, 0
164036297454, 1
164036369527, 0
164036463777, 1
164036535998, 0
164036631852, 1
164036712450, 0
164036797341, 1
164036882972, 0
164036964103, 1
164037039917, 0
164037130850, 1
164037203275, 0
164037298409, 1
164037365004, 0
164037463898, 1
164037538768, 0
164037631643, 1
164037713256, 0
164037798618, 1
164037862755, 0
164037964475, 1
164038032258, 0
164038132667, 1
164038199287, 0
164038298266, 1
164038374123, 0
164038466010, 1
164038544424, 0
164038632907, 1
164038694021, 0
164038798711, 1
164038866984, 0
164038964881, 1
164039031218, 0
164039132508, 1
164039208551, 0
164039300004, 1
164039380553, 0
164039466410, 1
164039529601, 0
164039633400, 1
164039696813, 0
164039799456, 1
164039875362, 0
164039966934, 1
164040048438, 0
164040133762, 1
164040196218, 0
164040299257, 1
164040368712, 0
164040466301, 1
164040530738, 0
164040633014, 1
164040707028, 0
164040800957, 1
164040877461, 0
164040967704, 1
164041031433, 0
164041133612, 1
164041288128, 0
164041300429, 1
164041379678, 0
164041468231, 1
164041547490, 0
164041634128, 1
164041710968, 0
164041801582, 1
164041867776, 0
164041967356, 1
164042030826, 0
164042134293, 1
164042209645, 0
164042301548, 1
164042469332, 1
164042541940, 0
164042559989, 0
164042634544, 1
164042692278, 0
164042801758, 1
164042865426, 0
164042969632, 1
164043031434, 0
164043134828, 1
164043201360, 0
164043303000, 1
164043366229, 0
164043469195, 1
164043528767, 0
164043697261, 0
164043802452, 1
164043860864, 0
164043968755, 1
164044028076, 0
164044135810, 1
164044198751, 0
164044306908, 1
164044369389, 0
164044473850, 1
164044543963, 0
164044640906, 1
164044708510, 0
164044806419, 1
164044876293, 0
164044974350, 1
164045045494, 0
164045137565, 1
164045205331, 0
164045308848, 1
164045377424, 0
164045474085, 1
164045549123, 0
164045638778, 1
164045713311, 0
164045805136, 1
164045883429, 0
164045972605, 1
164046046216, 0
164046141519, 1
164046214628, 0
164046309026, 1
164046376775, 0
164046472461, 1
164046542875, 0
164046638774, 1
164046713948, 0
164046808593, 1
164046882361, 0
164046975372, 1
164047046907, 0
164047138957, 1
164047211787, 0
164047309573, 1
164047381928, 0
164047471759, 1
164047547572, 0
164047639224, 1
164047719249, 0
164047806798, 1
164047882768, 0
164047974065, 1
164048050216, 0
164048141442, 1
164048214901, 0
164048307063, 1
164048380894, 0
164048476851, 1
164048547845, 0
164048640618, 1
164048709966, 0
164048810579, 1
164048880060, 0
164048973169, 1
164049042594, 0
164049142953, 1
164049211404, 0
164049307518, 1
164049382446, 0
164049477509, 1
164049544566, 0
164049641223, 1
164049725708, 0
164049809170, 1
164049885694, 0
164049974707, 1
164050046230, 0
164050142049, 1
164050217286, 0
164050312262, 1
164050443365, 0
164050474860, 1
164050548687, 0
164050641723, 1
164050720937, 0
164050808593, 1
164050883530, 0
164050982500, 1
164051060302, 0
164051140829, 1
164051213164, 0
164051309065, 1
164051374751, 0
164051475888, 1
164051543490, 0
164051642522, 1
164051716061, 0
164051809280, 1
164051878404, 0
164051975621, 1
164052047744, 0
164052142873, 1
164052210233, 0
164052309783, 1
164052389556, 0
164052476948, 1
164052544762, 0
164052642571, 1
164052725083, 0
164052810469, 1
164052892440, 0
164052977343, 1
164053042441, 0
164053143914, 1
164053220276, 0
164053310490, 1
164053397763, 0
164053476574, 1
164053563764, 0
164053644032, 1
164053720278, 0
164053810801, 1
164053889760, 0
164053976704, 1
164054051134, 0
164054144557, 1
164054227505, 0
164054311655, 1
164054388137, 0
164054477569, 1
164054549093, 0
164054643953, 1
164054728534, 0
164054811610, 1
164054887461, 0
164054978391, 1
164055048433, 0
164055145568, 1
164055224086, 0
164055311405, 1
164055397766, 0
164055479308, 1
164055558838, 0
164055645961, 1
164055716961, 0
164055812513, 1
164055891868, 0
164055978977, 1
164056061840, 0
164056145899, 1
164056227058, 0
164056312783, 1
164056384768, 0
164056479581, 1
164056549773, 0
164056645969, 1
164056731887, 0
164056813195, 1
164056886327, 0
164056979380, 1
164057051366, 0
164057146830, 1
164057218720, 0
164057313641, 1
164057390031, 0
164057481134, 1
164057550728, 0
164057646421, 1
164057721111, 0
164057812582, 1
164057889178, 0
164057979969, 1
164058065326, 0
164058147983, 1
164058220323, 0
164058314486, 1
164058392296, 0
164058480496, 1
164058559604, 0
164058608107, 1
164058723501, 0
164058815042, 1
164058884607, 0
164058980513, 1
164059137553, 0
164059148787, 1
164059240455, 0
164059315258, 1
164059405881, 0
164059482123, 1
164059562764, 0
164059647650, 1
164059735413, 0
164059814294, 1
164059896898, 0
164059982044, 1
164060053155, 0
164060148670, 1
164060215710, 0
164060320082, 1
164060385485, 0
164060486302, 1
164060555802, 0
164060649717, 1
164060712676, 0
164060816616, 1
164060894747, 0
164060983047, 1
164061069054, 0
164061151850, 1
164061225680, 0
164061320814, 1
164061379127, 0
164061483027, 1
164061544202, 0
164061650413, 1
164061727440, 0
164061820754, 1
164061893799, 0
164061983993, 1
164062068167, 0
164062150212, 1
164062221898, 0
164062321738, 1
164062389070, 0
164062488024, 1
164062557221, 0
164062650880, 1
164062713452, 0
164062822275, 1
164062877427, 0
164062985678, 1
164063058256, 0
164063151971, 1
164063223395, 0
164063317976, 1
164063395046, 0
164063488077, 1
164063554390, 0
164063651095, 1
164063733493, 0
164063821876, 1
164063891975, 0
164063985749, 1
164064060309, 0
164064156903, 1
164064216450, 0
164064317700, 1
164064380640, 0
164064485133, 1
164064563039, 0
164064655897, 1
164064735722, 0
164064818629, 1
164064884885, 0
164064986307, 1
164065060508, 0
164065155710, 1
164065217226, 0
164065323203, 1
164065387344, 0
164065486942, 1
164065560506, 0
164065657972, 1
164065715356, 0
164065821572, 1
164065895279, 0
164065990014, 1
164066060331, 0
164066154562, 1
164066223784, 0
164066320156, 1
164066471001, 0
164066487084, 1
164066557631, 0
164066653620, 1
164066729481, 0
164066820242, 1
164066886755, 0
164066987231, 1
164067053495, 0
164067154428, 1
164067218011, 0
164067321285, 1
164067394844, 0
164067487711, 1
164067567074, 0
164067655408, 1
164067720745, 0
164067821830, 1
164067974123, 0
164067987664, 1
164068066981, 0
164068154562, 1
164068260649, 0
164068321945, 1
164068397590, 0
164068488086, 1
164068566927, 0
164068654935, 1
164068738667, 0
164068821565, 1
164068900684, 0
164068988856, 1
164069080605, 0
164069156033, 1
164069233971, 0
164069324316, 1
164069405038, 0
164069489423, 1
164069569678, 0
164069656971, 1
164069734038, 0
164069823223, 1
164069900113, 0
164069989273, 1
164070077383, 0
164070156942, 1
164070238087, 0
164070323555, 1
164070399487, 0
164070489678, 1
164070567286, 0
164070657101, 1
164070744846, 0
164070823250, 1
164070905764, 0
164070990511, 1
164071067989, 0
164071157187, 1
164071236943, 0
164071323911, 1
164071398471, 0
164071491205, 1
164071569054, 0
164071657252, 1
164071735584, 0
164071824666, 1
164071903299, 0
164071990734, 1
164072074559, 0
164072158387, 1
164072236048, 0
164072324918, 1
164072401192, 0
164072492162, 1
164072576945, 0
164072658880, 1
164072738631, 0
164072824788, 1
164072905382, 0
164072992983, 1
164073069575, 0
164073159015, 1
164073236980, 0
164073326581, 1
164073453820, 0
164073491833, 1
164073569411, 0
164073658703, 1
164073742310, 0
164073826860, 1
164073910030, 0
164073992601, 1
164074075794, 0
164074159275, 1
164074233922, 0
164074327254, 1
164074402802, 0
164074493473, 1
164074566868, 0
164074660546, 1
164074738473, 0
164074827491, 1
164074908733, 0
164074993801, 1
164075077345, 0
164075159857, 1
164075239895, 0
164075326939, 1
164075400080, 0
164075492760, 1
164075566328, 0
164075661176, 1
164075743478, 0
164075827273, 1
164075908756, 0
164075994915, 1
164076069420, 0
164076161528, 1
164076239317, 0
164076328355, 1
164076404624, 0
164076504475, 1
164076574579, 0
164076664505, 1
164076725397, 0
164076828465, 1
164076912040, 0
164076995891, 1
164077077758, 0
164077165560, 1
164077249781, 0
164077329122, 1
164077406967, 0
164077495411, 1
164077569071, 0
164077666157, 1
164077735159, 0
164077828963, 1
164077905119, 0
164078000569, 1
164078072475, 0
164078166543, 1
164078242474, 0
164078332656, 1
164078401978, 0
164078496530, 1
164078574654, 0
164078663492, 1
164078736878, 0
164078829596, 1
164078903456, 0
164078999872, 1
164079072015, 0
164079167234, 1
164079235408, 0
164079333596, 1
164079410719, 0
164079497449, 1
164079568114, 0
164079662853, 1
164079739461, 0
164079829896, 1
164079912381, 0
164080000752, 1
164080072306, 0
164080164531, 1
164080236854, 0
164080331763, 1
164080412471, 0
164080497968, 1
164080580849, 0
164080668225, 1
164080740141, 0
164080832099, 1
164080906141, 0
164080998626, 1
164081074699, 0
164081168228, 1
164081244955, 0
164081335230, 1
164081407661, 0
164081501891, 1
164081576282, 0
164081669198, 1
164081743791, 0
164081833270, 1
164081908443, 0
164082002740, 1
164082070457, 0
164082165820, 1
164082244127, 0
164082332325, 1
164082406720, 0
164082499662, 1
164082580622, 0
164082665744, 1
164082745282, 0
164082833145, 1
164082910770, 0
164082999488, 1
164083078188, 0
164083166035, 1
164083256958, 0
164083333048, 1
164083420773, 0
164083500113, 1
164083574890, 0
164083667295, 1
164083743661, 0
164083833202, 1
164083908940, 0
164084000682, 1
164084079719, 0
164084167031, 1
164084231927, 0
164084333977, 1
164084416730, 0
164084501052, 1
164084583307, 0
164084667775, 1
164084748562, 0
164084834600, 1
164084910705, 0
164085001343, 1
164085171961, 0
164085172002, 1
164085229488, 0
164085336006, 1
164085412734, 0
164085501444, 1
164085576916, 0
164085668585, 1
164085734446, 0
164085834409, 1
164085899571, 0
164086002614, 1
164086065932, 0
164086168420, 1
164086235866, 0
164086335953, 1
164086401410, 0
164086501905, 1
164086569724, 0
164086669554, 1
164086743931, 0
164086836257, 1
164086900391, 0
164087002914, 1
164087067187, 0
164087169652, 1
164087338114, 1
164087370736, 0
164087407827, 0
164087503217, 1
164087566254, 0
164087669484, 1
164087738776, 0
164087836302, 1
164087909621, 0
164088002951, 1
164088069103, 0
164088170315, 1
164088239772, 0
164088336920, 1
164088417038, 0
164088503515, 1
164088658187, 0
164088669964, 1
164088753911, 0
164088836998, 1
164088913062, 0
164089004179, 1
164089077239, 0
164089171591, 1
164089258247, 0
164089339379, 1
164089405862, 0
164089504874, 1
164089573137, 0
164089671613, 1
164089749789, 0
164089838523, 1
164089919761, 0
164090003853, 1
164090091633, 0
164090170645, 1
164090250461, 0
164090338679, 1
164090419992, 0
164090505216, 1
164090585439, 0
164090672709, 1
164090750957, 0
164090839487, 1
164090911841, 0
164091005827, 1
164091067128, 0
164091173226, 1
164091335052, 0
164091338441, 1
164091413706, 0
164091505973, 1
164091570551, 0
164091671791, 1
164091736881, 0
164091838718, 1
164091913467, 0
164092007364, 1
164092073539, 0
164092173089, 1
164092239368, 0
164092339495, 1
164092406409, 0
164092506021, 1
164092583561, 0
164092674402, 1
164092747982, 0
164092844262, 1
164092905095, 0
164093007869, 1
164093071742, 0
164093176143, 1
164093235933, 0
164093341691, 1
164093410921, 0
164093511416, 1
164093581243, 0
164093678022, 1
164093737726, 0
164093841030, 1
164093902295, 0
164094008233, 1
164094079834, 0
164094174981, 1
164094252072, 0
164094343135, 1
164094405967, 0
164094510382, 1
164094570026, 0
164094679607, 1
164094745145, 0
164094846043, 1
164094919210, 0
164095008801, 1
164095070394, 0
164095176825, 1
164095248783, 0
164095342192, 1
164095403844, 0
164095508054, 1
164095582079, 0
164095679757, 1
164095751205, 0
164095846518, 1
164095907718, 0
164096013171, 1
164096076233, 0
164096179918, 1
164096233249, 0
164096342522, 1
164096414277, 0
164096510741, 1
164096586854, 0
164096682792, 1
164096735874, 0
164096846929, 1
164096909511, 0
164097014129, 1
164097082003, 0
164097180526, 1
164097257282, 0
164097344016, 1
164097405133, 0
164097511790, 1
164097578122, 0
164097678109, 1
164097765415, 0
164097846244, 1
164097916602, 0
164098014626, 1
164098088019, 0
164098178104, 1
164098249035, 0
164098347253, 1
164098420460, 0
164098512362, 1
164098580724, 0
164098682279, 1
164098752962, 0
164098849208, 1
164098911108, 0
164099011485, 1
164099075231, 0
164099178016, 1
164099251125, 0
164099345622, 1
164099409997, 0
164099512636, 1
164099587018, 0
164099679213, 1
164099761585, 0
164099846105, 1
164099908152, 0
164100012321, 1
164100082879, 0
164100179561, 1
164100246435, 0
164100347075, 1
164100421057, 0
164100512759, 1
164100587543, 0
164100680124, 1
164100761462, 0
164100846339, 1
164100913497, 0
164101013197, 1
164101081488, 0
164101180074, 1
164101261415, 0
164101346484, 1
164101433462, 0
164101513628, 1
164101580444, 0
164101680585, 1
164101751087, 0
164101847040, 1
164101913716, 0
164102014369, 1
164102091329, 0
164102181137, 1
164102263412, 0
164102347003, 1
164102417134, 0
164102514235, 1
164102679238, 0
164102681517, 1
164102751008, 0
164102848723, 1
164102929914, 0
164103014261, 1
164103082477, 0
164103182295, 1
164103258629, 0
164103348377, 1
164103434604, 0
164103515278, 1
164103593200, 0
164103682392, 1
164103768752, 0
164103849140, 1
164103916304, 0
164104016022, 1
164104093533, 0
164104182307, 1
164104258669, 0
164104348814, 1
164104422638, 0
164104516423, 1
164104580884, 0
164104683124, 1
164104755326, 0
164104849828, 1
164104923031, 0
164105017006, 1
164105085867, 0
164105182823, 1
164105254508, 0
164105350304, 1
164105417268, 0
164105517088, 1
164105579808, 0
164105683166, 1
164105765322, 0
164105850593, 1
164105928993, 0
164106017426, 1
164106099433, 0
164106184392, 1
164106263863, 0
164106350830, 1
164106429138, 0
164106517917, 1
164106588488, 0
164106684171, 1
164106763071, 0
164106851745, 1
164106931456, 0
164107018759, 1
164107104892, 0
164107185135, 1
164107351159, 0
164107351169, 1
164107428735, 0
164107516999, 1
164107590181, 0
164107685694, 1
164107757945, 0
164107851884, 1
164107929262, 0
164108018610, 1
164108099944, 0
164108186103, 1
164108260712, 0
164108351993, 1
164108432301, 0
164108519886, 1
164108591077, 0
164108686670, 1
164108760665, 0
164108852163, 1
164108927786, 0
164109023579, 1
164109108961, 0
164109186619, 1
164109247857, 0
164109356710, 1
164109414143, 0
164109523031, 1
164109586990, 0
164109687403, 1
164109749800, 0
164109857307, 1
164109931693, 0
164110022190, 1
164110094302, 0
164110186852, 1
164110248138, 0
164110354650, 1
164110426255, 0
164110523494, 1
164110597063, 0
164110691339, 1
164110746923, 0
164110854671, 1
164110915600, 0
164111024316, 1
164111084595, 0
164111191410, 1
164111257304, 0
164111355089, 1
164111428346, 0
164111524795, 1
164111599260, 0
164111688582, 1
164111765539, 0
164111857941, 1
164111931468, 0
164112022657, 1
164112098149, 0
164112189711, 1
164112256615, 0
164112356249, 1
164112432273, 0
164112522867, 1
164112587750, 0
164112689359, 1
164112756581, 0
164112857194, 1
164112917865, 0
164113026366, 1
164113086596, 0
164113193243, 1
164113267846, 0
164113356522, 1
164113429324, 0
164113527221, 1
164113602284, 0
164113690212, 1
164113781467, 0
164113856843, 1
164113932145, 0
164114024807, 1
164114095608, 0
164114190783, 1
164114269372, 0
164114357857, 1
164114434166, 0
164114524545, 1
164114597127, 0
164114693768, 1
164114768446, 0
164114857144, 1
164114929891, 0
164115024521, 1
164115085387, 0
164115191961, 1
164115254347, 0
164115357532, 1
164115419411, 0
164115526140, 1
164115606475, 0
164115691052, 1
164115771301, 0
164115858476, 1
164115940838, 0
164116025014, 1
164116089324, 0
164116192046, 1
164116255216, 0
164116358690, 1
164116421589, 0
164116525585, 1
