Run Number,Run Start Time,Run End Time,Jitter.py Run Duration (s),"Unity,exe Run Duration (s)",Server Restart Duration (s),Total Script Run Duration (s),Buffer Size,Jitter Magnitude,Policy,baseLength,threshold,decay
6,'2025-02-24 23:43:58,'2025-02-24 23:45:22,3.83,64.10707402,15.68223166,506.0350261,0,80,2,3,600,2
7,'2025-02-24 23:45:22,'2025-02-24 23:46:47,3.84,64.11122751,15.70865965,590.3081827,0,80,2,3,600,2
8,'2025-02-24 23:46:47,'2025-02-24 23:48:11,3.8,64.10678291,15.72842026,674.5844138,0,80,2,3,600,2
9,'2025-02-24 23:48:11,'2025-02-24 23:49:35,3.83,64.10784125,15.78486896,758.9144273,0,80,2,3,600,2
10,'2025-02-24 23:49:35,'2025-02-24 23:50:59,3.81,64.10671353,15.67414761,843.1388156,0,80,2,3,600,2
11,'2025-02-24 23:50:59,'2025-02-24 23:52:24,3.84,64.11298561,15.64369488,927.3483219,0,80,2,3,600,2
12,'2025-02-24 23:52:24,'2025-02-24 23:53:48,3.83,64.10614109,15.67397928,1011.551911,0,80,2,3,600,2
13,'2025-02-24 23:53:48,'2025-02-24 23:55:12,3.82,64.11270142,15.70740032,1095.80978,0,80,2,3,600,2
14,'2025-02-24 23:55:12,'2025-02-24 23:56:36,3.83,64.10756898,15.65555573,1180.007893,0,80,2,3,600,2
15,'2025-02-24 23:56:36,'2025-02-24 23:58:01,3.87,64.10761523,15.68168759,1264.300797,0,80,2,3,600,2
1,'2025-02-24 23:58:01,'2025-02-24 23:59:25,3.84,64.10650826,15.66810822,84.30447078,0,40,2,3,600,3
2,'2025-02-24 23:59:25,'2025-02-25 00:00:49,3.84,64.10943913,15.74312401,168.6007061,0,40,2,3,600,3
3,'2025-02-25 00:00:49,'2025-02-25 00:02:13,3.84,64.1068871,15.72483206,252.9919941,0,40,2,3,600,3
4,'2025-02-25 00:02:13,'2025-02-25 00:03:38,3.85,64.10724449,15.66621518,337.2172875,0,40,2,3,600,3
5,'2025-02-25 00:03:38,'2025-02-25 00:05:02,3.82,64.10705328,15.72993851,421.4956698,0,40,2,3,600,3
6,'2025-02-25 00:05:02,'2025-02-25 00:06:26,3.81,64.10668945,15.73282552,505.7952435,0,40,2,3,600,3
7,'2025-02-25 00:06:26,'2025-02-25 00:07:51,3.83,64.10961628,15.71937346,590.0367045,0,40,2,3,600,3
8,'2025-02-25 00:07:51,'2025-02-25 00:09:15,3.83,64.10744286,15.70481253,674.2977862,0,40,2,3,600,3
9,'2025-02-25 00:09:15,'2025-02-25 00:10:39,3.87,64.10751557,15.71960139,758.5857601,0,40,2,3,600,3
10,'2025-02-25 00:10:39,'2025-02-25 00:12:03,3.85,64.10664797,15.69561148,842.8694069,0,40,2,3,600,3
11,'2025-02-25 00:12:03,'2025-02-25 00:13:28,3.82,64.10838723,15.67653418,927.0626991,0,40,2,3,600,3
12,'2025-02-25 00:13:28,'2025-02-25 00:14:52,3.82,64.1068368,15.6590147,1011.232569,0,40,2,3,600,3
13,'2025-02-25 00:14:52,'2025-02-25 00:16:16,3.83,64.10832548,15.72680473,1095.510845,0,40,2,3,600,3
14,'2025-02-25 00:16:16,'2025-02-25 00:17:40,3.81,64.10813212,15.66620302,1179.690521,0,40,2,3,600,3
15,'2025-02-25 00:17:40,'2025-02-25 00:19:05,3.83,64.10751462,15.68108511,1264.058311,0,40,2,3,600,3
1,'2025-02-25 00:19:05,'2025-02-25 00:20:29,3.84,64.10694575,15.64056253,84.19960213,0,20,2,3,600,3
2,'2025-02-25 00:20:29,'2025-02-25 00:21:53,3.79,64.10845089,15.72902441,168.4465499,0,20,2,3,600,3
3,'2025-02-25 00:21:53,'2025-02-25 00:23:17,3.85,64.11191154,15.68992925,252.7470584,0,20,2,3,600,3
4,'2025-02-25 00:23:17,'2025-02-25 00:24:42,3.82,64.10693407,15.69483519,336.9924085,0,20,2,3,600,3
5,'2025-02-25 00:24:42,'2025-02-25 00:26:06,3.84,64.10947204,15.673769,421.2609491,0,20,2,3,600,3
6,'2025-02-25 00:26:06,'2025-02-25 00:27:30,3.86,64.10681605,15.78189182,505.6145575,0,20,2,3,600,3
7,'2025-02-25 00:27:30,'2025-02-25 00:28:54,3.83,64.10742998,15.68211627,589.8721552,0,20,2,3,600,3
8,'2025-02-25 00:28:54,'2025-02-25 00:30:19,3.84,64.10574293,15.68134713,674.101903,0,20,2,3,600,3
9,'2025-02-25 00:30:19,'2025-02-25 00:31:43,3.84,64.10871267,15.67643285,758.3905158,0,20,2,3,600,3
10,'2025-02-25 00:31:43,'2025-02-25 00:33:07,3.81,64.10704422,15.68565369,842.6167774,0,20,2,3,600,3
11,'2025-02-25 00:33:07,'2025-02-25 00:34:31,3.86,64.1066184,15.70845437,926.9243238,0,20,2,3,600,3
12,'2025-02-25 00:34:31,'2025-02-25 00:35:56,3.84,64.10653758,15.63055515,1011.101681,0,20,2,3,600,3
13,'2025-02-25 00:35:56,'2025-02-25 00:37:20,3.85,64.10934997,15.68033099,1095.412377,0,20,2,3,600,3
14,'2025-02-25 00:37:20,'2025-02-25 00:38:44,3.83,64.10793257,15.71084309,1179.683331,0,20,2,3,600,3
15,'2025-02-25 00:38:44,'2025-02-25 00:40:06,3.87,61.40922856,15.67966557,1261.25582,0,20,2,3,600,3
1,'2025-02-25 00:40:06,'2025-02-25 00:41:30,3.33,64.10676885,15.70488453,83.76353621,0,0,2,3,600,3
2,'2025-02-25 00:41:30,'2025-02-25 00:42:53,3.4,64.10843635,15.74810743,167.6039808,0,0,2,3,600,3
3,'2025-02-25 00:42:53,'2025-02-25 00:44:17,3.32,64.10625839,15.7235465,251.3305671,0,0,2,3,600,3
4,'2025-02-25 00:44:17,'2025-02-25 00:45:41,3.35,64.10678792,15.67571545,335.0408964,0,0,2,3,600,3
5,'2025-02-25 00:45:41,'2025-02-25 00:47:05,3.33,64.10800314,15.67147446,418.7435288,0,0,2,3,600,3
6,'2025-02-25 00:47:05,'2025-02-25 00:48:28,3.33,64.10646105,15.68631506,502.4625235,0,0,2,3,600,3
7,'2025-02-25 00:48:28,'2025-02-25 00:49:52,3.32,64.10747504,15.65703773,586.1321409,0,0,2,3,600,3
8,'2025-02-25 00:49:52,'2025-02-25 00:51:16,3.35,64.10711694,15.67094684,669.8895476,0,0,2,3,600,3
9,'2025-02-25 00:51:16,'2025-02-25 00:52:39,3.33,64.10856605,15.66206431,753.5792274,0,0,2,3,600,3
10,'2025-02-25 00:52:39,'2025-02-25 00:54:03,3.32,64.11026168,15.64495826,837.2305536,0,0,2,3,600,3
11,'2025-02-25 00:54:03,'2025-02-25 00:55:27,3.32,64.10659218,15.71702552,920.9904969,0,0,2,3,600,3
12,'2025-02-25 00:55:27,'2025-02-25 00:56:51,3.31,64.10763216,15.73192883,1004.72076,0,0,2,3,600,3
13,'2025-02-25 00:56:51,'2025-02-25 00:58:14,3.31,64.10775423,15.70839143,1088.443605,0,0,2,3,600,3
14,'2025-02-25 00:58:14,'2025-02-25 00:59:38,3.33,64.10580468,15.66555643,1172.129139,0,0,2,3,600,3
15,'2025-02-25 00:59:38,'2025-02-25 01:01:02,3.33,64.10765052,15.63915277,1255.847481,0,0,2,3,600,3
1,'2025-02-25 01:01:02,'2025-02-25 01:02:26,3.85,64.10870314,15.68689799,84.24945784,0,60,2,3,600,3
2,'2025-02-25 01:02:26,'2025-02-25 01:03:50,3.83,64.10661101,15.72420192,168.5114172,0,60,2,3,600,3
3,'2025-02-25 01:03:50,'2025-02-25 01:05:14,3.8,64.10716534,15.77552605,252.818171,0,60,2,3,600,3
4,'2025-02-25 01:05:14,'2025-02-25 01:06:39,3.85,64.10691857,15.67550993,337.1829488,0,60,2,3,600,3
5,'2025-02-25 01:06:39,'2025-02-25 01:08:03,3.83,64.10920191,15.70079947,421.5808275,0,60,2,3,600,3
6,'2025-02-25 01:08:03,'2025-02-25 01:09:27,3.86,64.10794616,15.65164471,505.7874668,0,60,2,3,600,3
7,'2025-02-25 01:09:27,'2025-02-25 01:10:52,3.83,64.1068933,15.69555902,590.1003408,0,60,2,3,600,3
8,'2025-02-25 01:10:52,'2025-02-25 01:12:16,3.85,64.10749578,15.69822097,674.4664197,0,60,2,3,600,3
9,'2025-02-25 01:12:16,'2025-02-25 01:13:40,3.81,64.10768747,15.7330296,758.7193573,0,60,2,3,600,3
10,'2025-02-25 01:13:40,'2025-02-25 01:15:05,3.82,64.10716987,15.73340201,843.1411436,0,60,2,3,600,3
11,'2025-02-25 01:15:05,'2025-02-25 01:16:29,3.87,64.10825276,15.73157048,927.4527988,0,60,2,3,600,3
12,'2025-02-25 01:16:29,'2025-02-25 01:17:53,3.83,64.10843015,15.74320245,1011.729496,0,60,2,3,600,3
13,'2025-02-25 01:17:53,'2025-02-25 01:19:18,3.83,64.10745931,15.67671442,1095.978967,0,60,2,3,600,3
14,'2025-02-25 01:19:18,'2025-02-25 01:20:42,3.88,64.10727358,15.69362903,1180.26914,0,60,2,3,600,3
15,'2025-02-25 01:20:42,'2025-02-25 01:22:06,3.92,64.10870576,15.66803956,1264.598546,0,60,2,3,600,3
1,'2025-02-25 01:22:06,'2025-02-25 01:23:31,3.85,64.10669303,15.72135162,84.31588984,0,80,2,3,600,3
2,'2025-02-25 01:23:31,'2025-02-25 01:24:55,3.81,64.1074326,15.67599702,168.5461123,0,80,2,3,600,3
3,'2025-02-25 01:24:55,'2025-02-25 01:26:19,3.81,64.10815954,15.67007637,252.7393775,0,80,2,3,600,3
4,'2025-02-25 01:26:19,'2025-02-25 01:27:43,3.83,64.10777831,15.76248193,337.0407171,0,80,2,3,600,3
5,'2025-02-25 01:27:43,'2025-02-25 01:29:08,3.85,64.10697651,15.66834879,421.2559841,0,80,2,3,600,3
6,'2025-02-25 01:29:08,'2025-02-25 01:30:32,3.8,64.10822225,15.70710135,505.5345178,0,80,2,3,600,3
7,'2025-02-25 01:30:32,'2025-02-25 01:31:56,3.84,64.10678029,15.69040346,589.9512854,0,80,2,3,600,3
8,'2025-02-25 01:31:56,'2025-02-25 01:33:20,3.82,64.10811591,15.70069289,674.213284,0,80,2,3,600,3
9,'2025-02-25 01:33:20,'2025-02-25 01:34:45,3.8,64.10649443,15.6625371,758.4259191,0,80,2,3,600,3
10,'2025-02-25 01:34:45,'2025-02-25 01:36:09,3.82,64.10789633,15.67379308,842.6343238,0,80,2,3,600,3
11,'2025-02-25 01:36:09,'2025-02-25 01:37:33,3.85,64.10926557,15.67698193,927.0340137,0,80,2,3,600,3
12,'2025-02-25 01:37:33,'2025-02-25 01:38:58,3.85,64.10659051,15.73069191,1011.353659,0,80,2,3,600,3
13,'2025-02-25 01:38:58,'2025-02-25 01:40:22,3.83,64.10625792,15.6927011,1095.59141,0,80,2,3,600,3
14,'2025-02-25 01:40:22,'2025-02-25 01:41:46,3.82,64.11360884,15.69834256,1179.824289,0,80,2,3,600,3
15,'2025-02-25 01:41:46,'2025-02-25 01:43:11,3.9,64.1070044,15.87321806,1264.307597,0,80,2,3,600,3
1,'2025-02-25 01:43:11,'2025-02-25 01:44:35,3.84,64.10856557,15.68251181,84.28647923,0,40,2,3,3600,2
2,'2025-02-25 01:44:35,'2025-02-25 01:45:59,3.81,64.10707951,15.72250152,168.5091429,0,40,2,3,3600,2
3,'2025-02-25 01:45:59,'2025-02-25 01:47:24,4.37,64.11069298,15.7692821,253.3634684,0,40,2,3,3600,2
4,'2025-02-25 01:47:24,'2025-02-25 01:48:48,3.88,64.10724306,15.69506407,337.7055552,0,40,2,3,3600,2
5,'2025-02-25 01:48:48,'2025-02-25 01:50:13,3.82,64.10787416,15.70359302,421.969954,0,40,2,3,3600,2
6,'2025-02-25 01:50:13,'2025-02-25 01:51:37,3.83,64.10673833,15.69215369,506.2602241,0,40,2,3,3600,2
7,'2025-02-25 01:51:37,'2025-02-25 01:53:01,3.84,64.10934305,15.63710523,590.4278626,0,40,2,3,3600,2
8,'2025-02-25 01:53:01,'2025-02-25 01:54:25,3.81,64.10662651,15.74010324,674.6974721,0,40,2,3,3600,2
9,'2025-02-25 01:54:25,'2025-02-25 01:55:49,3.81,64.10701609,15.6898303,758.9127879,0,40,2,3,3600,2
10,'2025-02-25 01:55:49,'2025-02-25 01:57:14,3.8,64.10788536,15.66890192,843.1416376,0,40,2,3,3600,2
11,'2025-02-25 01:57:14,'2025-02-25 01:58:38,3.8,64.10753155,15.6801486,927.3222492,0,40,2,3,3600,2
12,'2025-02-25 01:58:38,'2025-02-25 02:00:02,3.84,64.10657358,15.66114759,1011.510886,0,40,2,3,3600,2
13,'2025-02-25 02:00:02,'2025-02-25 02:01:26,3.82,64.10706592,15.68957472,1095.727321,0,40,2,3,3600,2
14,'2025-02-25 02:01:26,'2025-02-25 02:02:51,3.82,64.10797,15.70712066,1179.965542,0,40,2,3,3600,2
15,'2025-02-25 02:02:51,'2025-02-25 02:04:15,3.82,64.10764384,15.6440568,1264.159305,0,40,2,3,3600,2
1,'2025-02-25 02:04:15,'2025-02-25 02:05:39,3.81,64.10733271,15.66859555,84.16918993,0,20,2,3,3600,2
2,'2025-02-25 02:05:39,'2025-02-25 02:07:03,3.84,64.10891843,15.68958545,168.392942,0,20,2,3,3600,2
3,'2025-02-25 02:07:03,'2025-02-25 02:08:27,3.81,64.10699534,15.73496771,252.6291046,0,20,2,3,3600,2
4,'2025-02-25 02:08:27,'2025-02-25 02:09:52,3.84,64.1069355,15.69164038,336.9124441,0,20,2,3,3600,2
5,'2025-02-25 02:09:52,'2025-02-25 02:11:16,3.81,64.10692716,15.69560432,421.1259856,0,20,2,3,3600,2
6,'2025-02-25 02:11:16,'2025-02-25 02:12:40,3.83,64.10782337,15.68641615,505.3459916,0,20,2,3,3600,2
7,'2025-02-25 02:12:40,'2025-02-25 02:14:04,3.85,64.10780215,15.71027732,589.6355979,0,20,2,3,3600,2
8,'2025-02-25 02:14:04,'2025-02-25 02:15:29,3.83,64.10745358,15.68179202,673.9031806,0,20,2,3,3600,2
9,'2025-02-25 02:15:29,'2025-02-25 02:16:53,3.85,64.10704064,15.65508842,758.1143122,0,20,2,3,3600,2
10,'2025-02-25 02:16:53,'2025-02-25 02:18:17,3.84,64.10646009,15.71555758,842.3666584,0,20,2,3,3600,2
11,'2025-02-25 02:18:17,'2025-02-25 02:19:41,3.88,64.1070292,15.72351694,926.6827302,0,20,2,3,3600,2
12,'2025-02-25 02:19:41,'2025-02-25 02:21:06,3.89,64.10697961,15.69790411,1011.012147,0,20,2,3,3600,2
13,'2025-02-25 02:21:06,'2025-02-25 02:22:30,3.87,64.10880637,15.70394111,1095.31805,0,20,2,3,3600,2
14,'2025-02-25 02:22:30,'2025-02-25 02:23:54,3.86,64.10793591,15.81244516,1179.711128,0,20,2,3,3600,2
15,'2025-02-25 02:23:54,'2025-02-25 02:25:19,3.8,64.10762572,15.68518209,1263.93407,0,20,2,3,3600,2
1,'2025-02-25 02:25:19,'2025-02-25 02:26:42,3.32,64.10612655,15.68142104,83.6952877,0,0,2,3,3600,2
2,'2025-02-25 02:26:42,'2025-02-25 02:28:06,3.4,64.10770702,15.6897099,167.4709849,0,0,2,3,3600,2
3,'2025-02-25 02:28:06,'2025-02-25 02:29:30,3.34,64.10737157,15.7379241,251.236551,0,0,2,3,3600,2
4,'2025-02-25 02:29:30,'2025-02-25 02:30:54,3.32,64.10691595,15.710361,334.9994366,0,0,2,3,3600,2
5,'2025-02-25 02:30:54,'2025-02-25 02:32:17,3.3,64.1091702,15.66915655,418.7084217,0,0,2,3,3600,2
6,'2025-02-25 02:32:17,'2025-02-25 02:33:41,3.33,64.10778308,15.71027279,502.4660954,0,0,2,3,3600,2
7,'2025-02-25 02:33:41,'2025-02-25 02:35:05,3.41,64.10618663,15.70276713,586.2805264,0,0,2,3,3600,2
8,'2025-02-25 02:35:05,'2025-02-25 02:36:29,3.34,64.10693121,15.63227463,669.9868011,0,0,2,3,3600,2
9,'2025-02-25 02:36:29,'2025-02-25 02:37:52,3.31,64.10902715,15.71706009,753.725415,0,0,2,3,3600,2
10,'2025-02-25 02:37:52,'2025-02-25 02:39:16,3.32,64.10798645,15.64387012,837.4026227,0,0,2,3,3600,2
11,'2025-02-25 02:39:16,'2025-02-25 02:40:40,3.35,64.10709739,15.74547005,921.2118158,0,0,2,3,3600,2
12,'2025-02-25 02:40:40,'2025-02-25 02:42:04,3.32,64.10749936,15.66559553,1004.90353,0,0,2,3,3600,2
13,'2025-02-25 02:42:04,'2025-02-25 02:43:27,3.4,64.10686231,15.73231506,1088.764479,0,0,2,3,3600,2
14,'2025-02-25 02:43:27,'2025-02-25 02:44:51,3.31,64.10665894,15.64860535,1172.413428,0,0,2,3,3600,2
15,'2025-02-25 02:44:51,'2025-02-25 02:46:15,3.33,64.10597181,15.6990087,1256.155329,0,0,2,3,3600,2
1,'2025-02-25 02:46:15,'2025-02-25 02:47:39,3.85,64.11105609,15.65939116,84.21227312,0,60,2,3,3600,2
2,'2025-02-25 02:47:39,'2025-02-25 02:49:03,3.85,64.10837889,15.70452476,168.4775469,0,60,2,3,3600,2
3,'2025-02-25 02:49:03,'2025-02-25 02:50:28,3.84,64.10868955,15.64556289,252.7048357,0,60,2,3,3600,2
4,'2025-02-25 02:50:28,'2025-02-25 02:51:52,3.85,64.10912466,15.65700889,336.9494669,0,60,2,3,3600,2
5,'2025-02-25 02:51:52,'2025-02-25 02:53:16,3.83,64.10791564,15.69126058,421.288074,0,60,2,3,3600,2
6,'2025-02-25 02:53:16,'2025-02-25 02:54:40,3.84,64.10697341,15.77279282,505.6029961,0,60,2,3,3600,2
7,'2025-02-25 02:54:40,'2025-02-25 02:56:05,3.85,64.10825968,15.67103434,589.8748751,0,60,2,3,3600,2
8,'2025-02-25 02:56:05,'2025-02-25 02:57:29,3.82,64.1075182,15.67364979,674.0722299,0,60,2,3,3600,2
9,'2025-02-25 02:57:29,'2025-02-25 02:58:53,3.85,64.10827589,15.6823113,758.3053536,0,60,2,3,3600,2
10,'2025-02-25 02:58:53,'2025-02-25 03:00:17,3.85,64.10788059,15.70608234,842.6058233,0,60,2,3,3600,2
11,'2025-02-25 03:00:17,'2025-02-25 03:01:42,3.86,64.10876012,15.655195,926.8545294,0,60,2,3,3600,2
12,'2025-02-25 03:01:42,'2025-02-25 03:03:06,3.87,64.10784721,15.69537616,1011.133732,0,60,2,3,3600,2
13,'2025-02-25 03:03:06,'2025-02-25 03:04:30,3.86,64.10641146,15.71423221,1095.4488,0,60,2,3,3600,2
14,'2025-02-25 03:04:30,'2025-02-25 03:05:55,3.85,64.10691452,15.69700551,1179.71403,0,60,2,3,3600,2
15,'2025-02-25 03:05:55,'2025-02-25 03:07:19,3.84,64.10946083,15.6851244,1263.975301,0,60,2,3,3600,2
1,'2025-02-25 03:07:19,'2025-02-25 03:08:43,3.83,64.10743809,15.62701654,84.1560235,0,80,2,3,3600,2
2,'2025-02-25 03:08:43,'2025-02-25 03:10:07,3.83,64.10834694,15.69815993,168.4614139,0,80,2,3,3600,2
3,'2025-02-25 03:10:07,'2025-02-25 03:11:31,3.81,64.10674,15.71229029,252.6867948,0,80,2,3,3600,2
4,'2025-02-25 03:11:31,'2025-02-25 03:12:56,3.84,64.1070385,15.67186308,336.9369388,0,80,2,3,3600,2
5,'2025-02-25 03:12:56,'2025-02-25 03:14:20,3.82,64.10883641,15.71205807,421.1959312,0,80,2,3,3600,2
6,'2025-02-25 03:14:20,'2025-02-25 03:15:44,3.84,64.10733509,15.68232608,505.5738714,0,80,2,3,3600,2
7,'2025-02-25 03:15:44,'2025-02-25 03:17:09,3.83,64.10993671,15.68810916,589.8308768,0,80,2,3,3600,2
8,'2025-02-25 03:17:09,'2025-02-25 03:18:33,3.8,64.10666847,15.66227508,674.0679383,0,80,2,3,3600,2
9,'2025-02-25 03:18:33,'2025-02-25 03:19:57,3.86,64.11417389,15.69002342,758.3342683,0,80,2,3,3600,2
10,'2025-02-25 03:19:57,'2025-02-25 03:21:21,3.83,64.10932732,15.74136138,842.6470659,0,80,2,3,3600,2
11,'2025-02-25 03:21:21,'2025-02-25 03:22:46,3.84,64.11228657,15.69535756,926.9843497,0,80,2,3,3600,2
12,'2025-02-25 03:22:46,'2025-02-25 03:24:10,3.82,64.1089766,15.70007396,1011.227545,0,80,2,3,3600,2
13,'2025-02-25 03:24:10,'2025-02-25 03:25:34,3.82,64.10694385,15.74783826,1095.5148,0,80,2,3,3600,2
14,'2025-02-25 03:25:34,'2025-02-25 03:26:59,3.84,64.11008096,15.72804761,1179.813827,0,80,2,3,3600,2
15,'2025-02-25 03:26:59,'2025-02-25 03:28:23,3.81,64.10882163,15.6593504,1264.048662,0,80,2,3,3600,2
1,'2025-02-25 03:28:23,'2025-02-25 03:29:47,3.82,64.10890412,15.68693876,84.22523069,0,40,2,3,120,2
2,'2025-02-25 03:29:47,'2025-02-25 03:31:11,3.83,64.10780287,15.761549,168.5240805,0,40,2,3,120,2
3,'2025-02-25 03:31:11,'2025-02-25 03:32:36,3.84,64.10785484,15.69976139,252.8327892,0,40,2,3,120,2
4,'2025-02-25 03:32:36,'2025-02-25 03:34:00,3.83,64.11193061,15.62257051,337.0587652,0,40,2,3,120,2
5,'2025-02-25 03:34:00,'2025-02-25 03:35:24,3.82,64.10986662,15.66614676,421.2359257,0,40,2,3,120,2
6,'2025-02-25 03:35:24,'2025-02-25 03:36:48,3.85,64.11129498,15.70049477,505.5121787,0,40,2,3,120,2
7,'2025-02-25 03:36:48,'2025-02-25 03:38:13,3.83,64.11003685,15.69925308,589.8295522,0,40,2,3,120,2
8,'2025-02-25 03:38:13,'2025-02-25 03:39:37,3.84,64.10682893,15.74407983,674.2016895,0,40,2,3,120,2
9,'2025-02-25 03:39:37,'2025-02-25 03:41:01,3.81,64.10959482,15.74634886,758.4809911,0,40,2,3,120,2
10,'2025-02-25 03:41:01,'2025-02-25 03:42:26,3.83,64.10896969,15.68988323,842.7932796,0,40,2,3,120,2
11,'2025-02-25 03:42:26,'2025-02-25 03:43:50,3.9,64.11288142,15.51962137,926.9474251,0,40,2,3,120,2
12,'2025-02-25 03:43:50,'2025-02-25 03:45:14,3.85,64.10963368,15.66222644,1011.160825,0,40,2,3,120,2
13,'2025-02-25 03:45:14,'2025-02-25 03:46:38,3.8,64.11542916,15.73602033,1095.432848,0,40,2,3,120,2
14,'2025-02-25 03:46:38,'2025-02-25 03:48:03,3.83,64.10805511,15.68671298,1179.658787,0,40,2,3,120,2
15,'2025-02-25 03:48:03,'2025-02-25 03:49:27,3.79,64.10843849,15.68895507,1263.869355,0,40,2,3,120,2
1,'2025-02-25 03:49:27,'2025-02-25 03:50:51,3.82,64.10993242,15.7302382,84.27342296,0,20,2,3,120,2
2,'2025-02-25 03:50:51,'2025-02-25 03:52:15,3.86,64.11023736,15.75351548,168.6183839,0,20,2,3,120,2
3,'2025-02-25 03:52:15,'2025-02-25 03:53:40,3.83,64.11318398,15.69040871,252.8712766,0,20,2,3,120,2
4,'2025-02-25 03:53:40,'2025-02-25 03:55:04,3.83,64.12611079,15.65450478,337.1704535,0,20,2,3,120,2
5,'2025-02-25 03:55:04,'2025-02-25 03:56:28,3.85,64.10885406,15.71229935,421.4484687,0,20,2,3,120,2
6,'2025-02-25 03:56:28,'2025-02-25 03:57:52,3.85,64.10949898,15.71133995,505.7069433,0,20,2,3,120,2
7,'2025-02-25 03:57:52,'2025-02-25 03:59:17,3.82,64.10899282,15.74972105,590.0238523,0,20,2,3,120,2
8,'2025-02-25 03:59:17,'2025-02-25 04:00:41,3.83,64.10995674,15.6819272,674.2684653,0,20,2,3,120,2
9,'2025-02-25 04:00:41,'2025-02-25 04:02:05,3.86,64.10689449,15.68912721,758.5691884,0,20,2,3,120,2
10,'2025-02-25 04:02:05,'2025-02-25 04:03:30,3.83,64.1094451,15.79233599,842.9817729,0,20,2,3,120,2
11,'2025-02-25 04:03:30,'2025-02-25 04:04:54,3.83,64.10843897,15.70158029,927.2273347,0,20,2,3,120,2
12,'2025-02-25 04:04:54,'2025-02-25 04:06:18,3.84,64.10949755,15.70722127,1011.544023,0,20,2,3,120,2
13,'2025-02-25 04:06:18,'2025-02-25 04:07:43,3.85,64.11155605,15.69804287,1095.809918,0,20,2,3,120,2
14,'2025-02-25 04:07:43,'2025-02-25 04:09:07,3.86,64.10841274,15.65571856,1180.072725,0,20,2,3,120,2
15,'2025-02-25 04:09:07,'2025-02-25 04:10:31,3.86,64.10995722,15.69232678,1264.324178,0,20,2,3,120,2
1,'2025-02-25 04:10:31,'2025-02-25 04:11:55,3.35,64.11230707,15.7215488,83.81136346,0,0,2,3,120,2
2,'2025-02-25 04:11:55,'2025-02-25 04:13:19,3.33,64.10809231,15.71583319,167.5897515,0,0,2,3,120,2
3,'2025-02-25 04:13:19,'2025-02-25 04:14:42,3.32,64.10879087,15.72736073,251.3370824,0,0,2,3,120,2
4,'2025-02-25 04:14:42,'2025-02-25 04:16:06,3.39,64.10670829,15.65515423,335.0910676,0,0,2,3,120,2
5,'2025-02-25 04:16:06,'2025-02-25 04:17:30,3.33,64.11207652,15.71563983,418.8572714,0,0,2,3,120,2
6,'2025-02-25 04:17:30,'2025-02-25 04:18:54,3.29,64.11000633,15.69473886,502.6236255,0,0,2,3,120,2
7,'2025-02-25 04:18:54,'2025-02-25 04:20:17,3.34,64.10903382,15.70234823,586.3837981,0,0,2,3,120,2
8,'2025-02-25 04:20:17,'2025-02-25 04:21:41,3.32,64.10822535,15.67455554,670.079741,0,0,2,3,120,2
9,'2025-02-25 04:21:41,'2025-02-25 04:23:05,3.36,64.11040735,15.71982217,753.8885336,0,0,2,3,120,2
10,'2025-02-25 04:23:05,'2025-02-25 04:24:29,3.31,64.10898352,15.72525001,837.6795986,0,0,2,3,120,2
11,'2025-02-25 04:24:29,'2025-02-25 04:25:52,3.32,64.10789132,15.67409921,921.3828669,0,0,2,3,120,2
12,'2025-02-25 04:25:52,'2025-02-25 04:27:16,3.36,64.10828614,15.64187479,1005.124041,0,0,2,3,120,2
13,'2025-02-25 04:27:16,'2025-02-25 04:28:40,3.33,64.10626578,15.77145863,1088.929654,0,0,2,3,120,2
14,'2025-02-25 04:28:40,'2025-02-25 04:30:04,3.31,64.10992622,15.70962214,1172.692353,0,0,2,3,120,2
15,'2025-02-25 04:30:04,'2025-02-25 04:31:27,3.3,64.10856462,15.66653275,1256.396981,0,0,2,3,120,2
1,'2025-02-25 04:31:27,'2025-02-25 04:32:52,3.81,64.10829949,15.67674875,84.23217773,0,60,2,3,120,2
2,'2025-02-25 04:32:52,'2025-02-25 04:34:16,3.82,64.10791492,15.6621933,168.4233003,0,60,2,3,120,2
3,'2025-02-25 04:34:16,'2025-02-25 04:35:40,3.85,64.10705805,15.65407991,252.6354525,0,60,2,3,120,2
4,'2025-02-25 04:35:40,'2025-02-25 04:37:04,3.84,64.11079383,15.70832872,336.923965,0,60,2,3,120,2
5,'2025-02-25 04:37:04,'2025-02-25 04:38:29,3.84,64.1089313,15.65912509,421.1875079,0,60,2,3,120,2
6,'2025-02-25 04:38:29,'2025-02-25 04:39:53,3.83,64.10884643,15.74047446,505.4625864,0,60,2,3,120,2
7,'2025-02-25 04:39:53,'2025-02-25 04:41:17,3.84,64.10982561,15.63259149,589.6407542,0,60,2,3,120,2
8,'2025-02-25 04:41:17,'2025-02-25 04:42:41,3.8,64.10935664,15.76786232,673.9286299,0,60,2,3,120,2
9,'2025-02-25 04:42:41,'2025-02-25 04:44:06,3.95,64.10752249,15.71411896,758.3648875,0,60,2,3,120,2
10,'2025-02-25 04:44:06,'2025-02-25 04:45:30,3.82,64.10837221,15.66053629,842.5484743,0,60,2,3,120,2
11,'2025-02-25 04:45:30,'2025-02-25 04:46:54,3.83,64.11777806,15.66820765,926.8266885,0,60,2,3,120,2
