Iteration,File,Buffer Size,Jitter Magnitude,Policy,Base Length for Thresholding,Threshold,Decay,Average Queue Size,Std Dev Queue Size,Average Frame Time,Std Dev Frame Time,Interrupt Count,Interrupts Magnitude(ms),Interrupt Mag (ms/s),Std Interrupt Mag,Interrupt Frequency (/s)
1,jitter_values_20250224_184039.csv,2,40,E-Policy,3,600,2,5.0344197380444715,1.153791219072721,16.702391684434968,2.06247551806296,1,64.2521,0.5173867507958677,0.0,0.016733745156448605
2,jitter_values_20250224_184349.csv,2,40,E-Policy,3,600,2,5.696221815965875,1.1143317224241283,16.71712038391225,2.074587251870155,2,"81.3812, 34.2628",0.8189743321773044,23.559200000000004,0.03344299490128635
3,jitter_values_20250224_184513.csv,2,40,E-Policy,3,600,2,4.808056148916692,0.7964871204922732,16.69784440036619,1.9209435525090404,1,68.9032,0.5962348362394089,0.0,0.016762358234338273
4,jitter_values_20250224_184637.csv,2,40,E-Policy,3,600,2,5.8102122423869575,1.3098327495762143,16.71340193786527,2.0824346838387764,1,70.8837,0.6337769817177853,0.0,0.016878050715079185
5,jitter_values_20250224_184802.csv,2,40,E-Policy,3,600,2,6.992944785276074,1.5938318635364592,16.7175494202454,2.0652650529132828,1,82.18311,0.8223124389806249,0.0,0.016833494568749403
6,jitter_values_20250224_184926.csv,2,40,E-Policy,3,600,2,4.887867647058823,1.0707373932839477,16.70081023284314,2.181379175491698,1,67.6989,0.57787487784038,0.0,0.016815520449754276
7,jitter_values_20250224_185050.csv,2,40,E-Policy,3,600,2,5.818574514038877,0.806095951740234,16.701597963591485,1.9588235123761983,1,66.7965,0.5663698289426116,0.0,0.016925171663153802
8,jitter_values_20250224_185214.csv,2,40,E-Policy,3,600,2,5.828632740649908,1.339971863250633,16.710418700183936,1.9606523924461186,1,69.1494,0.6026288277328173,0.0,0.016825656612672574
9,jitter_values_20250224_185339.csv,2,40,E-Policy,3,600,2,5.107602697731453,1.5467003440673353,16.710310852237892,2.2161076626511527,1,85.1347,0.871603278579935,0.0,0.016825874409951567
10,jitter_values_20250224_185503.csv,2,40,E-Policy,3,600,2,4.967218137254902,0.7233872422593899,16.701353737745098,2.374460249564519,1,83.2951,0.8396929067126472,0.0,0.016806709889170993
11,jitter_values_20250224_185627.csv,2,40,E-Policy,3,600,2,5.442366646229307,1.0325379410268438,16.712762817290006,1.9691468803555634,3,"69.30511, 35.0954, 34.1892",0.6490722299442774,16.344392826668926,0.0504594823529847
12,jitter_values_20250224_185751.csv,2,40,E-Policy,3,600,2,5.35,0.9942532017915673,16.709025365030676,2.0177281244963994,2,"70.14529, 33.6659",0.6252049475569667,18.239695,0.03366337289557618
13,jitter_values_20250224_185915.csv,2,40,E-Policy,3,600,2,5.43575590309721,1.3707942775782842,16.713117908616987,2.1126920497110584,1,72.2274,0.6542479456225748,0.0,0.016821279256907077
14,jitter_values_20250224_190040.csv,2,40,E-Policy,3,600,2,5.367565910484365,1.314216894267899,16.700422501532802,1.809417548931419,1,65.6614,0.5436019836697901,0.0,0.01681517179746509
15,jitter_values_20250224_190204.csv,2,40,E-Policy,3,600,2,6.038343558282208,1.3877347104682705,16.716617150306746,2.0365658517320284,1,67.17751,0.5696707510609718,0.0,0.0168321648918553
16,jitter_values_20250224_190328.csv,2,20,E-Policy,3,600,2,4.809188361408882,0.7796673870461206,16.69596811638591,1.8423563423149971,1,68.408,0.5898016044033385,0.0,0.0168156014487305
17,jitter_values_20250224_190452.csv,2,20,E-Policy,3,600,2,2.777709736680955,0.5344537560967588,16.6873771279853,1.7409010082697487,2,"36.509, 34.0805",0.06595854573834722,1.2142499999999998,0.03362802472211261
18,jitter_values_20250224_190617.csv,2,20,E-Policy,3,600,2,4.6400122549019605,0.8192471670878266,16.69495505514706,1.675169052184784,1,33.7929,0.0077294168695385395,0.0,0.016818948463416573
19,jitter_values_20250224_190741.csv,2,20,E-Policy,3,600,2,3.2798530312308634,0.5687670578913803,16.691459951010412,1.878211246058684,1,34.3915,0.017781703464357184,0.0,0.016804266499166658
20,jitter_values_20250224_190905.csv,2,20,E-Policy,3,600,2,2.9736680955297,0.5324782293116107,16.69390376607471,1.7168241325203315,2,"33.398, 33.4853",0.0036402867426729994,0.04364999999999952,0.033608024139304714
21,jitter_values_20250224_191029.csv,2,20,E-Policy,3,600,2,2.8885827976737066,0.46409481603552083,16.688181726354454,1.6585324522505174,1,51.4799,0.30503265003988095,0.0,0.01680938696830469
22,jitter_values_20250224_191154.csv,2,20,E-Policy,3,600,2,3.08937863483318,0.5149038515199483,16.692841199877563,1.9304764123006057,1,47.2099,0.23317666160966,0.0,0.016803628621782942
23,jitter_values_20250224_191318.csv,2,20,E-Policy,3,600,2,3.6056338028169015,0.5762147001882794,16.69107434170239,1.7108021845662464,1,34.8334,0.025209934977654683,0.0,0.01680588385954667
24,jitter_values_20250224_191442.csv,2,20,E-Policy,3,600,2,2.4424724602203183,0.5734095723440409,16.686323500611994,1.8724086476956514,1,36.1608,0.04750044525787777,0.0,0.01679965214714439
25,jitter_values_20250224_191606.csv,2,20,E-Policy,3,600,2,2.40263319044703,0.6598383380279151,16.68042887323944,2.2471346453017773,8,"43.924, 50.2374, 34.0874, 51.3043, 36.2703, 33.7305, 34.775, 33.9242",0.8673645972481931,7.071067613334195,0.1345105107487874
26,jitter_values_20250224_191730.csv,2,20,E-Policy,3,600,2,1.9578072066522945,0.5960487031048738,16.685123960579,2.1524573553407857,5,"35.0502, 34.0421, 50.2253, 35.581, 33.5025",0.3674474137243614,6.314935051890874,0.0845311824888809
27,jitter_values_20250224_191855.csv,2,20,E-Policy,3,600,2,2.938781756963575,0.33464770271655925,16.6888294459749,1.7319151687609389,1,49.7425,0.2755992651808701,0.0,0.016795446226875278
28,jitter_values_20250224_192019.csv,2,20,E-Policy,3,600,2,2.8735843281297826,0.47753908587865873,16.689671258034895,1.7386774364902118,1,49.084,0.26471401926362575,0.0,0.01680652864225714
29,jitter_values_20250224_192143.csv,2,20,E-Policy,3,600,2,2.529537802265075,0.5871401002054495,16.692111141720233,1.7458081773385026,1,33.4562,0.002064165228395078,0.0,0.016800133709855013
30,jitter_values_20250224_192307.csv,2,20,E-Policy,3,600,2,3.149678604224059,0.48863606694544437,16.688640557086014,1.960242767370623,0,,0.0,0.0,0.0
31,jitter_values_20250224_192432.csv,2,0,E-Policy,3,600,2,2.466646266829865,0.5832485687028521,16.684455630354957,2.5700114553123314,1,36.1592,0.04747705690369442,0.0,0.01680088755223866
32,jitter_values_20250224_192555.csv,2,0,E-Policy,3,600,2,4.5778663396689145,1.1493397635047018,16.713536174126304,1.8141899663467125,0,,0.0,0.0,0.0
33,jitter_values_20250224_192719.csv,2,0,E-Policy,3,600,2,2.115361077111383,0.3353971344706814,16.681273317013463,1.7385608599096578,0,,0.0,0.0,0.0
34,jitter_values_20250224_192843.csv,2,0,E-Policy,3,600,2,1.9406364749082008,0.23633998595235742,16.684681364749082,1.5183897537429372,0,,0.0,0.0,0.0
35,jitter_values_20250224_193007.csv,2,0,E-Policy,3,600,2,1.8561371288644015,0.3770776089046566,16.685429415365782,1.720981853200573,1,46.0276,0.21334012257068485,0.0,0.016806022701169557
36,jitter_values_20250224_193131.csv,2,0,E-Policy,3,600,2,5.141893962611094,1.035439331506612,16.706278669935642,1.6480229374158455,0,,0.0,0.0,0.0
37,jitter_values_20250224_193254.csv,2,0,E-Policy,3,600,2,1.8507188742734781,0.3606869935229875,16.684762985622516,1.5992486960539474,1,34.3174,0.01652915667081185,0.0,0.0167967968315254
38,jitter_values_20250224_193418.csv,2,0,E-Policy,3,600,2,1.0312117503059977,0.1858281717556727,16.67928142594859,1.5456178685835953,0,,0.0,0.0,0.0
39,jitter_values_20250224_193542.csv,2,0,E-Policy,3,600,2,3.441689623507805,0.9438689050303066,16.688201928374657,1.8705360402500717,2,"35.3329, 33.5496",0.037239283666723556,0.891650000000002,0.03361200999599571
40,jitter_values_20250224_193706.csv,2,0,E-Policy,3,600,2,1.0018354236769655,0.06056897566677668,16.68010107066381,1.649576221085161,0,,0.0,0.0,0.0
41,jitter_values_20250224_193829.csv,2,0,E-Policy,3,600,2,2.0333639424548515,0.24079077869307924,16.683634710743803,1.8246815126273757,0,,0.0,0.0,0.0
42,jitter_values_20250224_193953.csv,2,0,E-Policy,3,600,2,1.9960220318237454,0.106346348725611,16.68125477356181,1.6370048233991612,0,,0.0,0.0,0.0
43,jitter_values_20250224_194117.csv,2,0,E-Policy,3,600,2,1.997245179063361,0.05242206652992892,16.679570676461584,1.4407860376007877,0,,0.0,0.0,0.0
44,jitter_values_20250224_194241.csv,2,0,E-Policy,3,600,2,2.8211107701749003,0.44759351729620517,16.686857594354095,1.6679014856660168,0,,0.0,0.0,0.0
45,jitter_values_20250224_194404.csv,2,0,E-Policy,3,600,2,2.0012243648607284,0.089214958386616,16.680352800734617,1.5633535217717365,0,,0.0,0.0,0.0
46,jitter_values_20250224_194528.csv,2,60,E-Policy,3,600,2,2.531068258340986,0.502777518635298,16.687265595347416,1.8461468967540604,0,,0.0,0.0,0.0
47,jitter_values_20250224_194652.csv,2,60,E-Policy,3,600,2,7.449417535254445,1.5540111312106821,16.711615542611895,2.62721055010773,1,119.2886,1.4469061405517774,0.0,0.0168332460346499
48,jitter_values_20250224_194817.csv,2,60,E-Policy,3,600,2,6.9068342016549185,1.101484088496629,16.710121513944223,2.7700012860255123,1,118.9732,1.4407127560720199,0.0,0.016822921652773482
49,jitter_values_20250224_194941.csv,2,60,E-Policy,3,600,2,8.175513961337833,1.972618425925715,16.72518659097883,2.404790488774427,1,118.3037,1.4309240317138907,0.0,0.016840271486107176
50,jitter_values_20250224_195105.csv,2,60,E-Policy,3,600,2,8.0340490797546,1.4721742037566676,16.724782147239264,2.4684101668746905,1,117.5892,1.4184636969958249,0.0,0.016835192187043983
51,jitter_values_20250224_195229.csv,2,60,E-Policy,3,600,2,7.635304934109715,1.3501155650958967,16.71544612319951,2.4288281033315102,1,118.0648,1.4255522360616177,0.0,0.016824354674349874
52,jitter_values_20250224_195353.csv,2,60,E-Policy,3,600,2,7.150521152667076,2.053044956942882,16.71549690374004,2.536990978381851,2,"122.6342, 35.5341",1.5399225281165265,43.550050000000006,0.033658908468791604
53,jitter_values_20250224_195518.csv,2,60,E-Policy,3,600,2,8.605707272169377,1.77582962435544,16.73102365756367,2.3984238049890694,1,118.3161,1.431101957208063,0.0,0.01683990795507954
54,jitter_values_20250224_195642.csv,2,60,E-Policy,3,600,2,8.00122699386503,1.449147742048089,16.7231773006135,2.608572231480049,1,118.0571,1.4265615034796182,0.0,0.016837796179641235
55,jitter_values_20250224_195806.csv,2,60,E-Policy,3,600,2,7.715030674846626,1.7061036482182113,16.714359601226995,2.7357005351736836,2,"118.764, 34.5049",1.4584419892125686,42.12955,0.033681394937085885
56,jitter_values_20250224_195930.csv,2,60,E-Policy,3,600,2,7.017780502759043,1.3021069815830288,16.713476241569587,2.573885291720815,1,108.6096,1.2671236700033979,0.0,0.0168329772096214
57,jitter_values_20250224_200055.csv,2,60,E-Policy,3,600,2,6.419957147229875,1.4614686547798572,16.6809830731558,4.110389345406463,15,"130.7106, 122.0118, 34.7304, 99.9257, 52.5998, 65.1083, 57.6493, 50.602, 49.3825, 56.0548, 34.2787, 51.3585, 36.0552, 34.8997, 34.0706",6.888427526428699,30.536429733057453,0.2523616290041708
58,jitter_values_20250224_200219.csv,2,60,E-Policy,3,600,2,6.751226993865031,2.227560711527827,16.719591257668714,2.4816450511472543,1,117.7647,1.421366751543627,0.0,0.016834581967365387
