Run Number,Run Start Time,Run End Time,Jitter.py Run Duration (s),"Unity,exe Run Duration (s)",Server Restart Duration (s),Total Script Run Duration (s),Buffer Size,Jitter Magnitude,Policy,baseLength,threshold,decay
24,'2025-02-26 16:27:08,'2025-02-26 16:28:32,3.81,64.10881400108337,15.728515148162842,2021.6191141605377,2,40,0,3,600,2
25,'2025-02-26 16:28:32,'2025-02-26 16:29:57,3.81,64.11120271682739,15.685332775115967,2105.866673231125,2,40,0,3,600,2
26,'2025-02-26 16:29:57,'2025-02-26 16:31:21,3.83,64.11458897590637,15.671921968460083,2190.098149061203,2,40,0,3,600,2
27,'2025-02-26 16:31:21,'2025-02-26 16:32:45,3.8,64.10795950889587,15.681476593017578,2274.2875697612762,2,40,0,3,600,2
28,'2025-02-26 16:32:45,'2025-02-26 16:34:09,3.79,64.10945177078247,15.721277236938477,2358.508560180664,2,40,0,3,600,2
29,'2025-02-26 16:34:09,'2025-02-26 16:35:33,3.81,64.10750699043274,15.647071838378906,2442.7364087104797,2,40,0,3,600,2
30,'2025-02-26 16:35:33,'2025-02-26 16:36:58,3.81,64.10795950889587,15.68351697921753,2526.980148077011,2,40,0,3,600,2
31,'2025-02-26 16:36:58,'2025-02-26 16:38:22,3.8,64.10925269126892,15.66053557395935,2611.237593650818,2,40,0,3,600,2
32,'2025-02-26 16:38:22,'2025-02-26 16:39:46,3.81,64.10670685768127,15.75501275062561,2695.536736726761,2,40,0,3,600,2
33,'2025-02-26 16:39:46,'2025-02-26 16:41:10,3.8,64.10860323905945,15.663287878036499,2779.720097064972,2,40,0,3,600,2
34,'2025-02-26 16:41:10,'2025-02-26 16:42:35,3.82,64.10828304290771,15.676806211471558,2863.9594774246216,2,40,0,3,600,2
35,'2025-02-26 16:42:35,'2025-02-26 16:43:59,3.8,64.11131644248962,15.664005279541016,2948.1759099960327,2,40,0,3,600,2
1,'2025-02-26 16:43:59,'2025-02-26 16:45:23,3.82,64.10842657089233,15.724199771881104,84.2542417049408,2,20,0,3,600,2
2,'2025-02-26 16:45:23,'2025-02-26 16:46:47,3.82,64.11635208129883,15.738835334777832,168.5261526107788,2,20,0,3,600,2
3,'2025-02-26 16:46:47,'2025-02-26 16:48:12,3.82,64.10840773582458,15.662597894668579,252.80600786209106,2,20,0,3,600,2
4,'2025-02-26 16:48:12,'2025-02-26 16:49:36,3.83,64.1078417301178,15.667810916900635,337.0228672027588,2,20,0,3,600,2
5,'2025-02-26 16:49:36,'2025-02-26 16:51:00,3.89,64.10921883583069,15.697413444519043,421.3187561035156,2,20,0,3,600,2
6,'2025-02-26 16:51:00,'2025-02-26 16:52:25,3.83,64.10746455192566,15.763922452926636,505.6489315032959,2,20,0,3,600,2
7,'2025-02-26 16:52:25,'2025-02-26 16:53:49,3.83,64.10835099220276,15.651859998703003,589.8589842319489,2,20,0,3,600,2
8,'2025-02-26 16:53:49,'2025-02-26 16:55:13,3.82,64.10857081413269,15.670653820037842,674.044472694397,2,20,0,3,600,2
9,'2025-02-26 16:55:13,'2025-02-26 16:56:37,3.84,64.10755801200867,15.663823127746582,758.273695230484,2,20,0,3,600,2
10,'2025-02-26 16:56:37,'2025-02-26 16:58:01,3.83,64.10846495628357,15.650016069412231,842.4693467617035,2,20,0,3,600,2
11,'2025-02-26 16:58:01,'2025-02-26 16:59:26,3.79,64.11068630218506,15.635840892791748,926.6375477313995,2,20,0,3,600,2
12,'2025-02-26 16:59:26,'2025-02-26 17:00:50,3.83,64.10906505584717,15.600097179412842,1010.8095018863678,2,20,0,3,600,2
13,'2025-02-26 17:00:50,'2025-02-26 17:02:14,3.8,64.10703825950623,15.700582027435303,1095.0199224948883,2,20,0,3,600,2
14,'2025-02-26 17:02:14,'2025-02-26 17:03:38,3.81,64.10944604873657,15.71159029006958,1179.2966349124908,2,20,0,3,600,2
15,'2025-02-26 17:03:38,'2025-02-26 17:05:02,3.81,64.10853290557861,15.652985095977783,1263.4375574588776,2,20,0,3,600,2
16,'2025-02-26 17:05:02,'2025-02-26 17:06:26,3.81,64.1098051071167,15.638059854507446,1347.603414773941,2,20,0,3,600,2
17,'2025-02-26 17:06:26,'2025-02-26 17:07:51,3.8,64.10817074775696,15.63709831237793,1431.7852127552032,2,20,0,3,600,2
18,'2025-02-26 17:07:51,'2025-02-26 17:09:15,3.83,64.10691857337952,15.619491338729858,1515.9255909919739,2,20,0,3,600,2
19,'2025-02-26 17:09:15,'2025-02-26 17:10:39,3.82,64.11058759689331,15.694116830825806,1600.1298162937164,2,20,0,3,600,2
20,'2025-02-26 17:10:39,'2025-02-26 17:12:03,3.82,64.10862064361572,15.719515085220337,1684.3733220100403,2,20,0,3,600,2
21,'2025-02-26 17:12:03,'2025-02-26 17:13:27,3.8,64.1079306602478,15.656688451766968,1768.5474863052368,2,20,0,3,600,2
22,'2025-02-26 17:13:27,'2025-02-26 17:14:52,3.82,64.11084461212158,15.654610633850098,1852.7761898040771,2,20,0,3,600,2
23,'2025-02-26 17:14:52,'2025-02-26 17:16:16,3.79,64.10717058181763,15.65099287033081,1936.9174325466156,2,20,0,3,600,2
24,'2025-02-26 17:16:16,'2025-02-26 17:17:40,3.84,64.10827422142029,15.623366117477417,2021.0869736671448,2,20,0,3,600,2
25,'2025-02-26 17:17:40,'2025-02-26 17:19:04,3.81,64.10842943191528,15.763835191726685,2105.3956122398376,2,20,0,3,600,2
26,'2025-02-26 17:19:04,'2025-02-26 17:20:28,3.82,64.10862588882446,15.631229877471924,2189.5549654960632,2,20,0,3,600,2
27,'2025-02-26 17:20:28,'2025-02-26 17:21:53,3.84,64.11388397216797,15.667652130126953,2273.837777853012,2,20,0,3,600,2
28,'2025-02-26 17:21:53,'2025-02-26 17:23:17,3.8,64.10793662071228,15.666197776794434,2358.066968679428,2,20,0,3,600,2
29,'2025-02-26 17:23:17,'2025-02-26 17:24:41,3.81,64.10894823074341,15.709362030029297,2442.285983324051,2,20,0,3,600,2
30,'2025-02-26 17:24:41,'2025-02-26 17:26:05,3.89,64.107750415802,15.665285348892212,2526.553814649582,2,20,0,3,600,2
31,'2025-02-26 17:26:05,'2025-02-26 17:27:30,3.82,64.11513328552246,15.657665491104126,2610.822194337845,2,20,0,3,600,2
32,'2025-02-26 17:27:30,'2025-02-26 17:28:54,3.79,64.13737726211548,15.688415050506592,2695.0467779636383,2,20,0,3,600,2
33,'2025-02-26 17:28:54,'2025-02-26 17:30:18,3.82,64.10609817504883,15.723366022109985,2779.2828216552734,2,20,0,3,600,2
34,'2025-02-26 17:30:18,'2025-02-26 17:31:42,3.84,64.10745310783386,15.660143613815308,2863.475630044937,2,20,0,3,600,2
35,'2025-02-26 17:31:42,'2025-02-26 17:33:07,3.88,64.10955142974854,15.715875387191772,2947.818673849106,2,20,0,3,600,2
1,'2025-02-26 17:33:07,'2025-02-26 17:34:30,3.33,64.10795974731445,15.659629344940186,83.69059157371521,2,0,0,3,600,2
2,'2025-02-26 17:34:30,'2025-02-26 17:35:54,3.31,64.10903096199036,15.644652366638184,167.41301941871643,2,0,0,3,600,2
3,'2025-02-26 17:35:54,'2025-02-26 17:37:18,3.3,64.10874438285828,15.682974338531494,251.09452772140503,2,0,0,3,600,2
4,'2025-02-26 17:37:18,'2025-02-26 17:38:41,3.32,64.10751509666443,15.659170150756836,334.8093330860138,2,0,0,3,600,2
5,'2025-02-26 17:38:41,'2025-02-26 17:40:05,3.35,64.10789036750793,15.64844560623169,418.51198410987854,2,0,0,3,600,2
6,'2025-02-26 17:40:05,'2025-02-26 17:41:29,3.33,64.10903906822205,15.671129941940308,502.2361183166504,2,0,0,3,600,2
7,'2025-02-26 17:41:29,'2025-02-26 17:42:53,3.3,64.11179614067078,15.691022872924805,586.0258061885834,2,0,0,3,600,2
8,'2025-02-26 17:42:53,'2025-02-26 17:44:16,3.29,64.11005020141602,15.664393186569214,669.696540594101,2,0,0,3,600,2
9,'2025-02-26 17:44:16,'2025-02-26 17:45:40,3.29,64.10620880126953,15.653295755386353,753.39120221138,2,0,0,3,600,2
10,'2025-02-26 17:45:40,'2025-02-26 17:47:04,3.34,64.11189723014832,15.69622802734375,837.1215224266052,2,0,0,3,600,2
11,'2025-02-26 17:47:04,'2025-02-26 17:48:28,3.33,64.10930323600769,15.663990259170532,920.8848578929901,2,0,0,3,600,2
12,'2025-02-26 17:48:28,'2025-02-26 17:49:51,3.28,64.10752511024475,15.68226957321167,1004.5419797897339,2,0,0,3,600,2
13,'2025-02-26 17:49:51,'2025-02-26 17:51:15,3.38,64.10696125030518,15.642151117324829,1088.3008432388306,2,0,0,3,600,2
14,'2025-02-26 17:51:15,'2025-02-26 17:52:39,3.3,64.10901427268982,15.726752281188965,1172.0530533790588,2,0,0,3,600,2
15,'2025-02-26 17:52:39,'2025-02-26 17:54:02,3.34,64.10817837715149,15.619677543640137,1255.73184633255,2,0,0,3,600,2
16,'2025-02-26 17:54:02,'2025-02-26 17:55:26,3.31,64.10783624649048,15.626798152923584,1339.4145164489746,2,0,0,3,600,2
17,'2025-02-26 17:55:26,'2025-02-26 17:56:50,3.32,64.10823059082031,15.673137426376343,1423.115716934204,2,0,0,3,600,2
18,'2025-02-26 17:56:50,'2025-02-26 17:58:14,3.32,64.10837435722351,15.654380321502686,1506.8363673686981,2,0,0,3,600,2
19,'2025-02-26 17:58:14,'2025-02-26 17:59:37,3.32,64.1113829612732,15.64000415802002,1590.5064396858215,2,0,0,3,600,2
20,'2025-02-26 17:59:37,'2025-02-26 18:01:01,3.34,64.10840392112732,15.648672103881836,1674.201316833496,2,0,0,3,600,2
21,'2025-02-26 18:01:01,'2025-02-26 18:02:25,3.28,64.10881304740906,15.723468542098999,1757.9595725536346,2,0,0,3,600,2
22,'2025-02-26 18:02:25,'2025-02-26 18:03:48,3.31,64.10909581184387,15.6700439453125,1841.6655457019806,2,0,0,3,600,2
23,'2025-02-26 18:03:48,'2025-02-26 18:05:12,3.29,64.10783553123474,15.721889734268188,1925.4388959407806,2,0,0,3,600,2
24,'2025-02-26 18:05:12,'2025-02-26 18:06:36,3.31,64.11023235321045,15.659056901931763,2009.1404099464417,2,0,0,3,600,2
25,'2025-02-26 18:06:36,'2025-02-26 18:08:00,3.32,64.10942435264587,15.656511306762695,2092.8938932418823,2,0,0,3,600,2
26,'2025-02-26 18:08:00,'2025-02-26 18:09:23,3.33,64.10787892341614,15.650681734085083,2176.5788135528564,2,0,0,3,600,2
27,'2025-02-26 18:09:23,'2025-02-26 18:10:47,3.32,64.10864901542664,15.661267757415771,2260.25150513649,2,0,0,3,600,2
28,'2025-02-26 18:10:47,'2025-02-26 18:12:11,3.3,64.10766887664795,15.717020273208618,2344.000447034836,2,0,0,3,600,2
29,'2025-02-26 18:12:11,'2025-02-26 18:13:34,3.31,64.10911083221436,15.634641885757446,2427.6502068042755,2,0,0,3,600,2
30,'2025-02-26 18:13:34,'2025-02-26 18:14:58,3.3,64.11033535003662,15.646337032318115,2511.325844526291,2,0,0,3,600,2
31,'2025-02-26 18:14:58,'2025-02-26 18:16:22,3.29,64.1127119064331,15.731640338897705,2595.076737880707,2,0,0,3,600,2
32,'2025-02-26 18:16:22,'2025-02-26 18:17:45,3.31,64.10697674751282,15.64443302154541,2678.738803625107,2,0,0,3,600,2
33,'2025-02-26 18:17:45,'2025-02-26 18:19:09,3.31,64.10906958580017,15.620179653167725,2762.418966293335,2,0,0,3,600,2
34,'2025-02-26 18:19:09,'2025-02-26 18:20:33,3.32,64.1091856956482,15.633100271224976,2846.052716255188,2,0,0,3,600,2
35,'2025-02-26 18:20:33,'2025-02-26 18:21:56,3.3,64.10885858535767,15.654043912887573,2929.705719232559,2,0,0,3,600,2
1,'2025-02-26 18:21:56,'2025-02-26 18:23:21,3.82,64.11208176612854,15.717073440551758,84.28319573402405,2,60,0,3,600,2
2,'2025-02-26 18:23:21,'2025-02-26 18:24:45,3.8,64.10694575309753,15.621800422668457,168.38883185386658,2,60,0,3,600,2
3,'2025-02-26 18:24:45,'2025-02-26 18:26:09,3.82,64.1084930896759,15.656582832336426,252.5631320476532,2,60,0,3,600,2
4,'2025-02-26 18:26:09,'2025-02-26 18:27:33,3.96,64.10963273048401,15.7218337059021,336.9446864128113,2,60,0,3,600,2
5,'2025-02-26 18:27:33,'2025-02-26 18:28:58,3.84,64.11142683029175,15.636733293533325,421.16108798980713,2,60,0,3,600,2
6,'2025-02-26 18:28:58,'2025-02-26 18:30:22,3.84,64.10872483253479,15.642874240875244,505.33720803260803,2,60,0,3,600,2
7,'2025-02-26 18:30:22,'2025-02-26 18:31:46,3.81,64.10757780075073,15.64211106300354,589.492425441742,2,60,0,3,600,2
8,'2025-02-26 18:31:46,'2025-02-26 18:33:10,3.84,64.10992741584778,15.720141649246216,673.7662997245789,2,60,0,3,600,2
9,'2025-02-26 18:33:10,'2025-02-26 18:34:34,3.83,64.10904097557068,15.668209314346313,757.9529316425323,2,60,0,3,600,2
10,'2025-02-26 18:34:34,'2025-02-26 18:35:59,3.81,64.10909748077393,15.66705846786499,842.1707439422607,2,60,0,3,600,2
11,'2025-02-26 18:35:59,'2025-02-26 18:37:23,3.8,64.11652040481567,15.663628578186035,926.337562084198,2,60,0,3,600,2
12,'2025-02-26 18:37:23,'2025-02-26 18:38:47,3.82,64.10722208023071,15.644480228424072,1010.4974253177643,2,60,0,3,600,2
13,'2025-02-26 18:38:47,'2025-02-26 18:40:11,3.83,64.10789680480957,15.741482019424438,1094.7691473960876,2,60,0,3,600,2
14,'2025-02-26 18:40:11,'2025-02-26 18:41:35,3.83,64.10939359664917,15.640092849731445,1178.9232172966003,2,60,0,3,600,2
15,'2025-02-26 18:41:35,'2025-02-26 18:43:00,3.81,64.10800194740295,15.651184320449829,1263.1260058879852,2,60,0,3,600,2
16,'2025-02-26 18:43:00,'2025-02-26 18:44:24,3.8,64.10862970352173,15.66364598274231,1347.3095722198486,2,60,0,3,600,2
17,'2025-02-26 18:44:24,'2025-02-26 18:45:48,3.86,64.10835838317871,15.590688467025757,1431.4541323184967,2,60,0,3,600,2
18,'2025-02-26 18:45:48,'2025-02-26 18:47:12,3.79,64.10745000839233,15.712170839309692,1515.687783241272,2,60,0,3,600,2
19,'2025-02-26 18:47:12,'2025-02-26 18:48:36,3.82,64.10777068138123,15.756273746490479,1599.9960980415344,2,60,0,3,600,2
20,'2025-02-26 18:48:36,'2025-02-26 18:50:01,3.81,64.10782599449158,15.641906499862671,1684.209392786026,2,60,0,3,600,2
21,'2025-02-26 18:50:01,'2025-02-26 18:51:25,3.91,64.1076283454895,15.67544674873352,1768.508595943451,2,60,0,3,600,2
22,'2025-02-26 18:51:25,'2025-02-26 18:52:49,3.83,64.1080060005188,15.718547344207764,1852.7748217582703,2,60,0,3,600,2
23,'2025-02-26 18:52:49,'2025-02-26 18:54:13,3.8,64.10715436935425,15.608489751815796,1936.9363520145416,2,60,0,3,600,2
24,'2025-02-26 18:54:13,'2025-02-26 18:55:38,3.81,64.10765528678894,15.633191108703613,2021.1317632198334,2,60,0,3,600,2
25,'2025-02-26 18:55:38,'2025-02-26 18:57:02,3.85,64.10919046401978,15.693582534790039,2105.3793003559113,2,60,0,3,600,2
26,'2025-02-26 18:57:02,'2025-02-26 18:58:26,3.84,64.1097960472107,15.655468702316284,2189.7330577373505,2,60,0,3,600,2
27,'2025-02-26 18:58:26,'2025-02-26 18:59:50,3.84,64.10985231399536,15.674663305282593,2273.9892766475677,2,60,0,3,600,2
28,'2025-02-26 18:59:50,'2025-02-26 19:01:15,3.81,64.10666751861572,15.62097716331482,2358.1535384655,2,60,0,3,600,2
29,'2025-02-26 19:01:15,'2025-02-26 19:02:39,3.81,64.10923480987549,15.65730595588684,2442.3696126937866,2,60,0,3,600,2
30,'2025-02-26 19:02:39,'2025-02-26 19:04:03,3.78,64.1089768409729,15.68268871307373,2526.5134737491608,2,60,0,3,600,2
31,'2025-02-26 19:04:03,'2025-02-26 19:05:27,3.84,64.11041593551636,15.670119047164917,2610.758943080902,2,60,0,3,600,2
32,'2025-02-26 19:05:27,'2025-02-26 19:06:51,3.79,64.10910606384277,15.606563806533813,2694.895671606064,2,60,0,3,600,2
33,'2025-02-26 19:06:51,'2025-02-26 19:08:16,3.81,64.10738635063171,15.702340126037598,2779.1640236377716,2,60,0,3,600,2
34,'2025-02-26 19:08:16,'2025-02-26 19:09:40,3.82,64.11064386367798,15.782760620117188,2863.5776171684265,2,60,0,3,600,2
35,'2025-02-26 19:09:40,'2025-02-26 19:11:04,3.82,64.10821866989136,15.764750719070435,2947.8900396823883,2,60,0,3,600,2
1,'2025-02-26 19:11:04,'2025-02-26 19:12:28,3.83,64.10926055908203,15.651467561721802,84.21616125106812,2,80,0,3,600,2
2,'2025-02-26 19:12:28,'2025-02-26 19:13:53,3.83,64.11119508743286,15.650554180145264,168.5671157836914,2,80,0,3,600,2
3,'2025-02-26 19:13:53,'2025-02-26 19:15:17,3.85,64.1065239906311,15.631552934646606,252.7863290309906,2,80,0,3,600,2
4,'2025-02-26 19:15:17,'2025-02-26 19:16:41,3.81,64.10934543609619,15.678492307662964,336.9782500267029,2,80,0,3,600,2
5,'2025-02-26 19:16:41,'2025-02-26 19:18:06,3.88,64.108651638031,15.6745445728302,421.3106427192688,2,80,0,3,600,2
6,'2025-02-26 19:18:06,'2025-02-26 19:19:30,3.82,64.10992050170898,15.696441411972046,505.5745086669922,2,80,0,3,600,2
7,'2025-02-26 19:19:30,'2025-02-26 19:20:54,3.81,64.10908699035645,15.696583986282349,589.816869020462,2,80,0,3,600,2
8,'2025-02-26 19:20:54,'2025-02-26 19:22:18,3.83,64.10793924331665,15.675004720687866,674.0080451965332,2,80,0,3,600,2
9,'2025-02-26 19:22:18,'2025-02-26 19:23:42,3.8,64.10606360435486,15.660183906555176,758.2204325199127,2,80,0,3,600,2
10,'2025-02-26 19:23:42,'2025-02-26 19:25:07,3.8,64.11199975013733,15.677964925765991,842.4142968654633,2,80,0,3,600,2
11,'2025-02-26 19:25:07,'2025-02-26 19:26:31,3.79,64.10983467102051,15.678597927093506,926.5706479549408,2,80,0,3,600,2
12,'2025-02-26 19:26:31,'2025-02-26 19:27:55,3.86,64.1089768409729,15.646225929260254,1010.9404256343842,2,80,0,3,600,2
13,'2025-02-26 19:27:55,'2025-02-26 19:29:20,3.81,64.11145210266113,15.680582761764526,1095.236043214798,2,80,0,3,600,2
14,'2025-02-26 19:29:20,'2025-02-26 19:30:44,3.85,64.10650396347046,15.740639925003052,1179.5211522579193,2,80,0,3,600,2
15,'2025-02-26 19:30:44,'2025-02-26 19:32:08,3.84,64.10976195335388,15.680013656616211,1263.7851781845093,2,80,0,3,600,2
16,'2025-02-26 19:32:08,'2025-02-26 19:33:32,3.81,64.10837078094482,15.684192419052124,1347.9813978672028,2,80,0,3,600,2
17,'2025-02-26 19:33:32,'2025-02-26 19:34:56,3.81,64.10809183120728,15.659921407699585,1432.1940367221832,2,80,0,3,600,2
18,'2025-02-26 19:34:56,'2025-02-26 19:36:21,3.8,64.11578416824341,15.616803169250488,1516.408765554428,2,80,0,3,600,2
19,'2025-02-26 19:36:21,'2025-02-26 19:37:45,3.87,64.10755205154419,15.657344341278076,1600.6545977592468,2,80,0,3,600,2
20,'2025-02-26 19:37:45,'2025-02-26 19:39:09,3.79,64.10971164703369,15.720223665237427,1684.9091432094574,2,80,0,3,600,2
21,'2025-02-26 19:39:09,'2025-02-26 19:40:33,3.82,64.10834574699402,15.636854648590088,1769.0853877067566,2,80,0,3,600,2
22,'2025-02-26 19:40:33,'2025-02-26 19:41:57,3.84,64.11001110076904,15.440099239349365,1853.0820355415344,2,80,0,3,600,2
23,'2025-02-26 19:41:57,'2025-02-26 19:43:22,3.85,64.1151614189148,15.683373928070068,1937.3927223682404,2,80,0,3,600,2
24,'2025-02-26 19:43:22,'2025-02-26 19:44:46,3.83,64.10949373245239,15.640186786651611,2021.5736124515533,2,80,0,3,600,2
25,'2025-02-26 19:44:46,'2025-02-26 19:46:10,3.8,64.10927987098694,15.738426208496094,2105.826450109482,2,80,0,3,600,2
26,'2025-02-26 19:46:10,'2025-02-26 19:47:34,3.8,64.11033368110657,15.73334789276123,2190.067668199539,2,80,0,3,600,2
27,'2025-02-26 19:47:34,'2025-02-26 19:48:59,3.81,64.10852289199829,15.657243013381958,2274.2698287963867,2,80,0,3,600,2
28,'2025-02-26 19:48:59,'2025-02-26 19:50:23,3.8,64.11123132705688,15.668034553527832,2358.46378159523,2,80,0,3,600,2
29,'2025-02-26 19:50:23,'2025-02-26 19:51:47,3.91,64.10644340515137,15.65887451171875,2442.7576699256897,2,80,0,3,600,2
30,'2025-02-26 19:51:47,'2025-02-26 19:53:11,3.79,64.10886335372925,15.691016912460327,2526.9617874622345,2,80,0,3,600,2
31,'2025-02-26 19:53:11,'2025-02-26 19:54:35,3.78,64.1097342967987,15.655432224273682,2611.118824481964,2,80,0,3,600,2
32,'2025-02-26 19:54:35,'2025-02-26 19:56:00,3.81,64.10953497886658,15.67875862121582,2695.365092754364,2,80,0,3,600,2
33,'2025-02-26 19:56:00,'2025-02-26 19:57:24,3.8,64.10982155799866,15.648521423339844,2779.5262944698334,2,80,0,3,600,2
34,'2025-02-26 19:57:24,'2025-02-26 19:58:48,3.8,64.10823845863342,15.658118724822998,2863.684513092041,2,80,0,3,600,2
35,'2025-02-26 19:58:48,'2025-02-26 20:00:12,3.8,64.10950422286987,15.732884168624878,2947.919080018997,2,80,0,3,600,2
1,'2025-02-26 20:00:12,'2025-02-26 20:01:36,3.81,64.11063694953918,15.630556344985962,84.15544319152832,1,40,0,3,600,2
2,'2025-02-26 20:01:36,'2025-02-26 20:03:01,3.8,64.10878920555115,15.642220497131348,168.33136677742004,1,40,0,3,600,2
3,'2025-02-26 20:03:01,'2025-02-26 20:04:25,3.81,64.11234784126282,15.646387577056885,252.56987118721008,1,40,0,3,600,2
4,'2025-02-26 20:04:25,'2025-02-26 20:05:49,3.8,64.10790514945984,15.676427602767944,336.7228934764862,1,40,0,3,600,2
5,'2025-02-26 20:05:49,'2025-02-26 20:07:13,3.82,64.10797595977783,15.73349666595459,420.9705979824066,1,40,0,3,600,2
6,'2025-02-26 20:07:13,'2025-02-26 20:08:37,3.8,64.10821890830994,15.635225296020508,505.09654569625854,1,40,0,3,600,2
7,'2025-02-26 20:08:37,'2025-02-26 20:10:02,3.81,64.11011624336243,15.685778856277466,589.3280112743378,1,40,0,3,600,2
8,'2025-02-26 20:10:02,'2025-02-26 20:11:26,3.8,64.10839438438416,15.712146759033203,673.5470790863037,1,40,0,3,600,2
9,'2025-02-26 20:11:26,'2025-02-26 20:12:50,3.81,64.10944080352783,15.70177149772644,757.7731637954712,1,40,0,3,600,2
10,'2025-02-26 20:12:50,'2025-02-26 20:14:14,3.8,64.10987997055054,15.687035083770752,841.960164308548,1,40,0,3,600,2
11,'2025-02-26 20:14:14,'2025-02-26 20:15:38,3.81,64.10792183876038,15.747209072113037,926.2609684467316,1,40,0,3,600,2
12,'2025-02-26 20:15:38,'2025-02-26 20:17:03,3.83,64.11226773262024,15.66807770729065,1010.4969506263733,1,40,0,3,600,2
13,'2025-02-26 20:17:03,'2025-02-26 20:18:27,3.83,64.1095929145813,15.679274320602417,1094.7027773857117,1,40,0,3,600,2
14,'2025-02-26 20:18:27,'2025-02-26 20:19:51,3.82,64.10915994644165,15.69864797592163,1178.9403433799744,1,40,0,3,600,2
15,'2025-02-26 20:19:51,'2025-02-26 20:21:15,3.82,64.1063985824585,15.643792390823364,1263.100733757019,1,40,0,3,600,2
16,'2025-02-26 20:21:15,'2025-02-26 20:22:40,3.8,64.1083402633667,15.65391993522644,1347.3138916492462,1,40,0,3,600,2
17,'2025-02-26 20:22:40,'2025-02-26 20:24:04,3.81,64.10891938209534,15.665057897567749,1431.4957139492035,1,40,0,3,600,2
18,'2025-02-26 20:24:04,'2025-02-26 20:25:28,3.83,64.10949087142944,15.701692581176758,1515.754623413086,1,40,0,3,600,2
19,'2025-02-26 20:25:28,'2025-02-26 20:26:52,3.81,64.10900974273682,15.701647520065308,1599.959154367447,1,40,0,3,600,2
20,'2025-02-26 20:26:52,'2025-02-26 20:28:16,3.83,64.10996341705322,15.661688804626465,1684.1738064289093,1,40,0,3,600,2
21,'2025-02-26 20:28:16,'2025-02-26 20:29:41,3.81,64.10906195640564,15.646790266036987,1768.3694450855255,1,40,0,3,600,2
